tweet_id,tweet,annotator_1,annotator_2,annotator_3,anno1,anno2,anno3,label
1389668545412354e3,allah ya kuɓutar dasu badan halimmuba dan alfarmar ma aiki saw ️,8.0,10,13.0,positive,positive,positive,positive
107109908361873e4,ko th bday ba,8,10.0,13.0,neutral,neutral,neutral,neutral
1113054589216059400,our head girl in islamiya baki jin garin nan,8,10.0,13.0,positive,neutral,neutral,neutral
1174554668900311e3,bay mah san kay yi bah,8,10.0,13.0,neutral,neutral,neutral,neutral
1391844432798965800,dan tselen uwarku sokuke kucimana fuska mu katsinawa kuma agidan uwarwa mukeyin ashariya,8,10.0,13.0,negative,negative,negative,negative
1230366505679884300,wai babu cinema a kd nenaga sai a sadau home za a haska,8.0,10,13.0,neutral,neutral,negative,neutral
1330097738999095300,wuya mai sa a kwana bayan suruka tana ba wuri ana an samu aka ce idan ya kafe ba ya jin kowa,8,10.0,13.0,neutral,neutral,neutral,neutral
1316023750609956900,jaruma sai jarumi,8,10.0,13.0,positive,positive,neutral,positive
1255441343951888400,tueh an dai zo karshen ka taba ganin matar shugaban kasa ta haihu,8.0,10,13.0,negative,neutral,neutral,neutral
1304216120539459600,dan allah suzo su dauke mana buhari,8,10.0,13.0,neutral,negative,negative,negative
1295933273491808300,wata rana a psg,8,10.0,13.0,neutral,neutral,neutral,neutral
1008655196380115e3,yes boss kaine baban mawaqah,8,10.0,13.0,positive,positive,positive,positive
1397691023153897500,tamola mugun wasa mai kallanki yafi mai bugaki,8.0,10.0,13,neutral,neutral,neutral,neutral
1205820390062379e3,true fact yar uwa,8,10.0,13.0,positive,positive,neutral,positive
1225860957269905400,sai kin ida tsufa zakiyi aure,8.0,10,13.0,negative,neutral,neutral,neutral
1301566875592208400,gsky sosaiii mahhh,8.0,10.0,13,positive,neutral,positive,positive
1190728008388231200,allah kabamu shuwa gabanni masu sonmu a najeriya,8.0,10.0,13,positive,positive,positive,positive
1216315679760158700,tofa allah ya kawo mana karshen waɗannan fitintinun amiin,8.0,10,13.0,positive,positive,positive,positive
1359925775424753700,ina ruwanmu sun dade bsuyi ba ️,8,10.0,13.0,neutral,negative,negative,negative
1377639259079905300,ok naxata ai xasu dawo mn da kasarmu kafin lokacin yahau suke nufi,8,10.0,13.0,neutral,neutral,negative,neutral
1178792975478001700,abun sai yai kyau kamar nono da fura️,8.0,10,13.0,positive,positive,positive,positive
1382764151215374300,allah yajikan malam da rahama yakuma kyautata karshenmu muma,8.0,10.0,13,positive,positive,positive,positive
1294410585124352e3,yan kallo dai,8.0,10,13.0,neutral,neutral,neutral,neutral
1361033674536411100,dama jagororin kasar baso suke talaucin yakareba,8.0,10.0,13,negative,negative,negative,negative
1320116990514778e3,man of his era kana lokacinka daraktan daraktoci,8,10.0,13.0,positive,neutral,positive,positive
1339981056930435e3,allah ka nunawa wannan qaton kafirin azzaba iri daban daban kafin mutuwarshi,8.0,10.0,13,negative,negative,negative,negative
1323303010760609800,allah ya isa wlh bazamu yafemiki ba allah ya isa allah ya isa allah ya isa subhanallah kece silarcin mutuncin dan datan allah s️a️w allah ya isa wlh,8.0,10,13.0,negative,negative,negative,negative
1340675414474285e3,kalamansoyayya️da zaka tsara mace cikin sauki karanta su a nan,8,10.0,13.0,positive,positive,neutral,positive
1326108374778470400,suda allah kuma duk abinda mutum yashuka to shi zaya girba suta biyewa yahudawa,8,10.0,13.0,positive,neutral,neutral,neutral
1263596262256832500,nabi masanan dagudu babu wando,8.0,10,13.0,negative,neutral,negative,negative
1329487663896944600,toh kai mai kayi,8,10.0,13.0,neutral,neutral,neutral,neutral
1233360211517333500,kokefa sak musulma kawaii wlh,8.0,10.0,13,positive,neutral,positive,positive
1370276915752358e3,allah muna rokanka ka kawo muna karshen wannan balaiameen,8.0,10,13.0,positive,positive,positive,positive
1194744642262175700,tohhhyaushe zasu fara sharan titi,8,10.0,13.0,neutral,neutral,neutral,neutral
1323354919517171700,naga mai daukan buhun palliative,8.0,10,13.0,neutral,neutral,negative,neutral
1334471298546884600,see this gurl wahala dey for,8,10.0,13.0,neutral,negative,negative,negative
1269373871305764900,saura naji wani banxa yasakemin mgn ankusa koma skull,8.0,10,13.0,negative,negative,negative,negative
1336766881655611400,muna godiya sai munzo cin cake,8.0,10.0,13,positive,positive,positive,positive
1310536397917499400,gani kuwa ai sainafi suarez ma su gwadani sugani,8.0,10,13.0,neutral,neutral,neutral,neutral
1339982817971847200,allah ya taimaka kuma ya fitar dasu lafiya,8,10.0,13.0,positive,positive,positive,positive
1241283245137727500,baa sansu da jini,8,10.0,13.0,neutral,neutral,negative,neutral
1320459423400288300,ki cire kayan ki says guy son,8,10.0,13.0,neutral,neutral,neutral,neutral
1120920609100324900,kinyi kyau antina,8.0,10,13.0,positive,positive,positive,positive
1247314623231115300,shinkafar sata cefa,8,10.0,13.0,negative,negative,negative,negative
1323259729968324600,kai jama`a a gidan ubam wa kasan bayan,8,10.0,13.0,negative,negative,negative,negative
1348948229086453800,masha allah muna godiya da aikin megida,8.0,10.0,13,positive,positive,positive,positive
1100463978617151500,hmm toh ai haka yafi bakuga anzauna lafiya ba saboda lalle buba yadace da yagwai a irin wagga yanayin,8.0,10.0,13,neutral,positive,positive,positive
892460049821519900,kuma ban siya ba‍️ kaima baka siya ba,8,10.0,13.0,neutral,neutral,neutral,neutral
1346743522070769700,me zasuyi dashi,8.0,10,13.0,neutral,neutral,neutral,neutral
1178901194200305700,allah sarki allah yakawo miki dauki wadda genotype dinshi yake hb aa dai iya auranta ataimaka pls,8.0,10.0,13,positive,positive,positive,positive
1400706536083804200,iya abunda zakuce kenan,8,10.0,13.0,neutral,neutral,negative,neutral
1342100712050843600,ga masu laifi a kasarku kina jan allah ya isa a wasu ga boko haramga masu garkuwa da mutanega yan bindiga ga wancan na abuja duk ae abun aja musu allah ya isane,8.0,10.0,13,negative,negative,negative,negative
1342239815161540600,ai tinda yazama dan africa toh tabbas yanada jikoki a masu mulkin,8.0,10.0,13,neutral,neutral,neutral,neutral
1307778536258834400,lalle kuwa wayam,8,10.0,13.0,neutral,neutral,neutral,neutral
1338151732858286e3,allah y sanya alkairiwaiku bbc bawani temako daxaku iyay mana kuce akwai wasu dayawa kamar ledar pure water suxo su kwashe mu,8.0,10,13.0,neutral,positive,positive,positive
1287825252483989500,allah ya kai rai da lfy ba face mask kawaiba hatta hand gloves da bodyproos sai mun sa sbd tsaro ba dan tsoro ba,8.0,10,13.0,positive,positive,positive,positive
1395678870473482200,yar gomnati mai dadin hadiyam,8,10.0,13.0,positive,neutral,neutral,neutral
1374309385757995e3,efcc boss tanan zaka biyo kenan bayan ga inda ya kamata ka bi can kuma nigeria ba kyau,8.0,10,13.0,negative,neutral,negative,negative
1345696643358855200,allah yayi muna maganin waɗanan fitintunu,8.0,10.0,13,positive,positive,positive,positive
1327682374587576300,gaskiya kam akwai qu raaa fah,8.0,10.0,13,negative,negative,negative,negative
1230788703884398600,se munxo kallon mati a zazzau,8,10.0,13.0,positive,neutral,neutral,neutral
1329335058260496400,ku gane cewa idan kuna laantar mutum kara lalacewa yake fah,8.0,10,13.0,negative,neutral,negative,negative
1322999088334442500,haba ranki ya dade muna zaman zamanmu lpia ki ta qoqarin sai kin samu yin wankan janaba adinga tuna bin marmari bai da kadan,8.0,10.0,13,negative,neutral,neutral,neutral
1072425383033757700,kasan qauna ta da alkama kasan duk abinda annabi yake so ina sonsa eh duk abinda annabi yake so ina sonsa allah sarkiinshaallahu kana tare da qaunar annabi saw duk inda kake we missed you a lot,8,10.0,13.0,positive,positive,positive,positive
1329840421468516400,hummm kunjifa jamaa haryanzu wannan gizon baiga matarsa koki ba shiyasa ta tsuniyar taki karewa,8,10.0,13.0,neutral,neutral,negative,neutral
1184621885767766e3,aida kun bincika dawa kenan akayi yarjejeniyar karkashin jagorancin wane shugaba kai amma abin rainin wayo wai zaa rufe cbn,8,10.0,13.0,negative,negative,negative,negative
1257609646673735700,baku kadai ba da allah yasan matsayin da jahata ta katsina taje ynxu,8.0,10,13.0,neutral,neutral,neutral,neutral
1344672165958996e3,lokaci na farko da yayi abunda naji dadinsa matuka,8.0,10.0,13,positive,positive,positive,positive
1333906543503401e3,addu a yakamata muyi allah yabamu shugaba na gari,8,10.0,13.0,positive,positive,positive,positive
1253829153448775700,rahama you tried i heard u saying dakika,8.0,10.0,13,positive,neutral,positive,positive
1377168339844259800,gaskiyane malam allah yamaka jagora,8.0,10,13.0,positive,positive,positive,positive
1255439360511684600,subhanallah allah yatsaremu,8,10.0,13.0,positive,positive,positive,positive
1309958313480720400,haba me haka,8.0,10,13.0,neutral,neutral,neutral,neutral
1327238219214311400,dama kiran da shugaban saudi yy masa kenan,8.0,10.0,13,neutral,neutral,neutral,neutral
1174665151628349400,eyyah kuma harda ku ai nasha mu kadai ne sorry ehn,8.0,10,13.0,neutral,neutral,negative,neutral
1261289509142106e3,ya kamata ku bayyana labarin wanda ake kashewa tun jiya kuma ba wani mataki da gomnati ta dauka shin ko baku da labarin ne,8,10.0,13.0,neutral,negative,negative,negative
1097562149596074e3,gwara tae ta ballewa da baba buhari ya wadi xabe wallahi,8.0,10,13.0,negative,neutral,negative,negative
1229492339338596400,ni gaskia akawo muna a sakkwato,8.0,10,13.0,neutral,neutral,neutral,neutral
1323905025777782800,a kaishi wuta ma mana ina ruwan mu,8,10.0,13.0,negative,negative,negative,negative
1190970521367777300,ba wai kinsan shima kuwa wanka dole ya hau kanshi tinda baku ba dai bane harda tsoho,8.0,10.0,13,neutral,neutral,neutral,neutral
1012101285116596200,saboda munafiki ne duk silan korarmu daga world cup,8.0,10.0,13,negative,negative,negative,negative
1255986378946621400,duk da cewa ba alama zaa turo bn din nan,8.0,10,13.0,neutral,neutral,negative,neutral
139216638543915e4,allah ubangiji yaqara yimuna tsari ga dukkan miyagun mutane na boye dana bayyane allahumma ameen,8.0,10.0,13,positive,positive,positive,positive
1400455995386589200,wannan abu yayi allah yasa a cenza mata suna wannan babban cigaba ne amma ga mai tunani up up uar,8.0,10,13.0,positive,positive,positive,positive
1383517299987021800,tunda abun na dan iya neba,8,10.0,13.0,neutral,neutral,negative,neutral
1033790893550198800,gaskiya ne babban darekta,8.0,10.0,13,positive,neutral,positive,positive
1263118062485733400,hhh wani lokacin ka rasa me zakace ma idan mutanan sukai wata maganar whl,8.0,10,13.0,neutral,neutral,negative,neutral
1249668398549737500,allah yajikansa da rahma yasa albarka ga iyalansa daya bari amen,8,10.0,13.0,positive,positive,positive,positive
1232555660136648700,anzo dai dai wurin ️,8.0,10.0,13,neutral,neutral,neutral,neutral
1390003949227450400,nifa a nigeria nadaina yadda da irin wannan lbrn kanxon kuregen wlh,8.0,10.0,13,negative,negative,negative,negative
1400584384646946800,don kar a mantaa da makota muma munaso,8,10.0,13.0,positive,neutral,neutral,neutral
1140194661891543e3,kakarɓe garin kenan kabarsu da ihu,8,10.0,13.0,positive,positive,positive,positive
1331372782307971e3,kullu nafsin zaikatul maut muna miƙa aziyarmu ga daukacin alummar musulmi wa yan nijar allah ya gafartamasa,8.0,10.0,13,positive,positive,positive,positive
801055538951823400,ydg abinda yasa kasar taci gaba da zama a cikin rukunin kasashe marasa ilimi a duniya reshin daukan karatun ne da muhimmanci bane,8.0,10,13.0,negative,negative,negative,negative
1378719339046666200,ya su buhari,8.0,10,13.0,neutral,neutral,neutral,neutral
1045637614462783500,barka da jumaa,8,10.0,13.0,positive,positive,neutral,positive
1328645613525872600,wallahi yakasa komai akai kuma sunsani tunkafin yahau mulki hanyar bata da kyau har ila yau amma sunkasa komai sai qaryar banza ihun kawai,8.0,10.0,13,negative,negative,negative,negative
1321690466765688800,idan sunmayar ashe ba yan nigeria bane,8,10.0,13.0,neutral,negative,neutral,neutral
1325432325161816e3,gaskiya ne a rabata kawai,8,10.0,13.0,positive,neutral,neutral,neutral
899742085888266200,toh namaste solo and mubarak amman oga kwanyan nan tawa sai numbers kawai ta sani,8,10.0,13.0,positive,neutral,neutral,neutral
1323252546870349800,arewa twitter fem,8.0,10.0,13,neutral,neutral,neutral,neutral
1184571935625302e3,tantabara uwar alqawari komai dare gida xata kwana,8.0,10.0,13,positive,positive,positive,positive
1239671929797304300,tohallah ya dada kare mu baki dayaaameen,8,10.0,13.0,positive,positive,positive,positive
1355905566066008e3,bbc shegiyar karya,8,10.0,13.0,negative,negative,negative,negative
1227637894107586600,dai daine wlhy may be zai gyra,8,10.0,13.0,positive,neutral,positive,positive
1178796394515222500,allah sarki duniya dan adam daban mamaki aysha allah yabaki maiisonki sabida allah,8,10.0,13.0,positive,positive,positive,positive
1293437354603171800,aiki sai da kwaya,8.0,10,13.0,negative,neutral,neutral,neutral
1388160437016055800,nabi manyan hafsoshin tsaro da dugu ba wando kaji,8.0,10.0,13,negative,negative,negative,negative
1273049197818847200,nabi hkr dagudu ba takalmi,8.0,10,13.0,negative,neutral,negative,negative
1390882558087417900,wadannan mutane kamar su muka xaa shi baban mu yaxama dan kallo kawai wlhy maja batayi ba,8,10.0,13.0,neutral,neutral,negative,neutral
1155735109884108800,gaskiya sadau ashe ke babbar yarinya ce kumafa kinyi swallll allah shi kawo nagari musha biki,8.0,10.0,13,positive,positive,positive,positive
126640433375266e4,dan allah wani yayi tagging the landlord of lagosa fassara masa yadda ze gane mu gani,8.0,10,13.0,neutral,positive,neutral,neutral
1225161049109880800,wani rana zaka kalla,8.0,10,13.0,neutral,neutral,neutral,neutral
1286936615525519400,bari yana lagos yazama dan yahoo,8.0,10,13.0,negative,negative,negative,negative
1115955985116430300,kaman yadda gabon taci zalin amal haka barca xataima man u,8,10.0,13.0,neutral,negative,negative,negative
1.3263892849501921e+18,kin jawo mana kunya a idon duniya,8.0,10,13.0,negative,negative,negative,negative
1242969464347545600,allah ubangiji ka bawa dukkan wa yanda ka jarrabta da cuta lafiya mu kuma allah ya kare mu da dukkan musulmi baki daya ameen,8.0,10.0,13,positive,positive,positive,positive
1174389555258155e3,karo na farko,8,10.0,13.0,neutral,neutral,neutral,neutral
1400858289374703600,kwanaki ko kwana,8.0,10.0,13,neutral,neutral,neutral,neutral
1371080385577246700,dan masu gargadi bah,8,10.0,13.0,neutral,neutral,negative,neutral
1017370159797989400,ok allah yakaimu lokacin,8.0,10.0,13,positive,positive,positive,positive
1381909140839264300,hadin kai wane iri yake nufi tukun bayan anmaida arewa koma baya,8,10.0,13.0,neutral,negative,negative,negative
1310268165897805800,no wahalah ohh,8,10.0,13.0,neutral,neutral,neutral,neutral
1391776195038130200,idan yaga mata yake kuka,8.0,10,13.0,neutral,neutral,negative,neutral
1367542165967167500,allah kara tuna masu asiri yabamu zaman lfy me dorewa,8,10.0,13.0,positive,positive,positive,positive
1051982347388768300,gaskiya naga ya rame wllh wai ko editing ne,8.0,10,13.0,negative,neutral,negative,negative
1261144469606408200,suyi zaman akuya da kura ma mu ina ruwan mu,8.0,10.0,13,negative,negative,negative,negative
758664915443908600,bai shafeni ba,8.0,10,13.0,neutral,neutral,negative,neutral
1259517839301623800,wannnan haka yake,8,10.0,13.0,positive,neutral,positive,positive
1398766514258460700,in dai mulki neh firauna ma bamuga wanda yayi kaiwar mulkin shi ba har yanzu,8.0,10.0,13,negative,negative,negative,negative
1338124273265815600,nabi danbe dagudu ba hula,8.0,10,13.0,neutral,neutral,negative,neutral
1306934868463550500,ku kwantar da hankalin ku yan naija wataran zaa yi murmushi ku dai ku kama gaskiya gaskiya dodon hali mai wuyar koyarwa awajen shuwagabannin mu na nigeria,8.0,10.0,13,positive,neutral,positive,positive
1130455743352721400,hahahahahahahaha dati kai da wari useless wadda baya iya rike kansa bare iyali,8,10.0,13.0,neutral,negative,negative,negative
1021145766470070300,woow teema enama nazo munhadu i will see you face to face wllh by by allah ya kaiku gida lpy,8.0,10,13.0,positive,positive,positive,positive
1234438095073927200,lallekam sadau kinchashe sosai allah yakara taimako amin,8.0,10.0,13,positive,positive,positive,positive
1223384291817771e3,lallai kam kin iya bada amsa,8,10.0,13.0,positive,neutral,neutral,neutral
1243503375007862800,mata zasu mure mazan da basu son zaman gida yara zasu saba da dad,8,10.0,13.0,positive,positive,positive,positive
884775251757809700,hello hajjaju kwana biu bna samun response dinki know dat i still love and support u dear,8.0,10.0,13,positive,positive,positive,positive
1376683240866656300,fatan rashin nasara,8,10.0,13.0,negative,negative,negative,negative
1268837715069591600,bara naga mutum yayi knocking kofar gidan mu,8.0,10,13.0,neutral,neutral,neutral,neutral
1294359937607401500,bora ubah saikace cin gurasahaka ake tsamule ku,8.0,10,13.0,negative,negative,negative,negative
1298050057527320600,aa jari sai dariya yake kamar bai taba jin labarin ba,8,10.0,13.0,neutral,neutral,neutral,neutral
1320258893587546e3,abun nashi yayi yawa mana ga addinin karya ga kuma luwadi,8.0,10.0,13,negative,negative,negative,negative
1261073706572546e3,wai dama basa baki shinkafakaza ne,8.0,10,13.0,neutral,neutral,neutral,neutral
1307713037709779e3,sakamakon chanji saura,8.0,10,13.0,neutral,neutral,neutral,neutral
1394626067080618e3,yaje dajin birnin gwari can ze ganshi,8.0,10,13.0,neutral,neutral,neutral,neutral
1319191837530329e3,allah ya isa na kallah abu abanza datana yatafi abanza mtswww,8.0,10.0,13,negative,negative,negative,negative
1299571724258807800,amma zaku iya shiryawa tsayuwa gaban allah ko,8.0,10,13.0,neutral,positive,neutral,neutral
1369227750133883e3,bbc dai anrasa abun posting,8,10.0,13.0,neutral,neutral,negative,neutral
