text_id,text,annotator_1,annotator_2,annotator_3,label
igbo_text_3959_emotion_1,@OsitaSommy Tawaa gị ọnụ 😒,['anger'],['anger'],['anger'],['anger']
igbo_text_98_emotion_1,eze ndi eze onye olu ebube olile anya nke ndi nso onye na eme mma anya na elu uwa aka na agwo oria nara otito m oo nara ekele m oo,['joy'],['joy'],['joy'],['joy']
igbo_text_3340_emotion_1,"🎵🎶Amam amasi amasi Ngalaba j'isi ndum oh Onye anyi n'asopuru Onye okwu onu ya bu ""A na Amen🎵🎶 #Gratefulheart #happysundayeveryone #ThanksgivingSunday 💐💐💐🌻🌻🍗🍗🍖🍛🍜🍝🍲🍦🍨🍸🍷 @ COZA, The Wealthy… https://t.co/GmaoGJnrl0",['joy'],['joy'],['joy'],['joy']
igbo_text_3355_emotion_1,"Nara Ekele Nara Otuto Ome Mma Nanị Gị ka m ga efe A ga m aja Gị mma Si na ebighebi, ebighebi ruo na ebighebi (2x) ♫♫ #HolyhillWorship",['joy'],['joy'],['joy'],['joy']
igbo_text_2383_emotion_1,"@Tobybabyy Alright.. Now Tobechukwu, gi ga adi kwa mbada bad o",['sadness'],['disgust'],['disgust'],['disgust']
igbo_text_4631_emotion_1,"@CakeMaestro042 @tombo_fc Obu onye Igbo, gba ya nkiti biko",[],[],[],[]
igbo_text_2149_emotion_1,"@perfectskones @Nwamummy_ @Pellentini Lmao, no mind dem....umu akwuna",['anger'],['disgust'],['disgust'],['disgust']
igbo_text_750_emotion_1,@ijaola_ibrahim Isi adịghị gị mma.,['anger'],[],['disgust'],[]
igbo_text_704_emotion_1,"Legodi ka dimkpa ji dịrị iberibe maka ọtụ nọ ga ara li. Màkàachi pant, onwe nke ịga leta. https://t.co/RMFSoVBsSb",['disgust'],['disgust'],['disgust'],['disgust']
igbo_text_1088_emotion_1,@user Ike gwuru mpa,['sadness'],['sadness'],['sadness'],['sadness']
igbo_text_2109_emotion_1,"@4eyedmonk @sonofomenuko Iwu onye iberibe, tufia gi!","['anger', 'disgust']",['disgust'],['disgust'],['disgust']
igbo_text_2440_emotion_1,Amu gi ga chakwa red https://t.co/h7kd0NXhXv,['fear'],['disgust'],['disgust'],['disgust']
igbo_text_2616_emotion_1,@EmekaAmakeze Nsogbù dikwa o!🙆‍♀️🤣,"['fear', 'sadness']",['fear'],['fear'],['fear']
igbo_text_4623_emotion_1,@_JessicaUche Ezigbo tufiakwa nne,['disgust'],['disgust'],['disgust'],['disgust']
igbo_text_4086_emotion_1,Ihe nke a gbaram ghariiiii. Chukwu du be anyi.... https://t.co/eRUws0la6n,"['sadness', 'surprise']",['surprise'],['sadness'],"['sadness', 'surprise']"
igbo_text_2855_emotion_1,@doktordandy 😂😂i n'alafukwanu mmadu,['sadness'],['anger'],['disgust'],[]
igbo_text_1807_emotion_1,10 Mechanics wepụru Ronaldo na Champions League. Nwoke gbara ọgwụ gị 🤣🤣🤣 https://t.co/efRPtJn7wb,['anger'],['anger'],['anger'],['anger']
igbo_text_4495_emotion_1,@kvng__timmy Ishi adirogi mma... Nke gi ni zi,['anger'],['anger'],['anger'],['anger']
igbo_text_4028_emotion_1,@user Nde mmadụ na iberibe 🤦🏾‍♂️,['disgust'],['disgust'],['disgust'],['disgust']
igbo_text_1991_emotion_1,Otu ndi mmadu si asi asi na app a ehee https://t.co/HefJ8pGl45,['anger'],['anger'],"['anger', 'disgust']",['anger']
igbo_text_2471_emotion_1,@AfamDeluxo Lol. Ndi ara juru ebe niile.,['anger'],['disgust'],['disgust'],['disgust']
igbo_text_4515_emotion_1,@user @user @user @user @user Hapunu nwoke nkwere agam ahu ya soon na Military Cantonment Onitsha ebe odi mean adocha jump like nwa awo,[],['sadness'],[],[]
igbo_text_3096_emotion_1,"@user Chukwuokikeabiama gozie gi nwa Chineke, ezigbo nwafo igbo",['joy'],['joy'],['joy'],['joy']
igbo_text_3772_emotion_1,"@ticobenson Nwanne ehn, obodo bụ ìgwè",['sadness'],['sadness'],['sadness'],['sadness']
igbo_text_3612_emotion_1,Nne @zynnnie ezigbo ndi uwa ojooo! Chineke ga apia ha dum itali ebighi-ebi,['disgust'],['disgust'],['disgust'],['disgust']
igbo_text_3610_emotion_1,i wu ezigbo idiot onye nzuzu,['anger'],['anger'],['anger'],['anger']
igbo_text_4102_emotion_1,🤣🤣🤣🤣🤣🤣o Gini kaa mmadu ji isi kotenu bikonu🤷‍♂️ https://t.co/RW50OYagTH,['sadness'],['sadness'],['sadness'],['sadness']
igbo_text_3293_emotion_1,"Aga mu ako ihe chukwu mere mu n'elu uwa, Ihunanya Chineke karisia solumtochukwu 🙌🙌🙌",['joy'],['joy'],['joy'],['joy']
igbo_text_2919_emotion_1,Fingering no do you oooo... Now na touching body.... Odikwaegu Tufiakwagi👇👇👇,['disgust'],['disgust'],['disgust'],['disgust']
igbo_text_237_emotion_1,@user @user @user Chu-wa gi onu dia,['anger'],['anger'],"['anger', 'disgust']",['anger']
igbo_text_3621_emotion_1,@realchukwuebuka Dalụ ezigbo mmadụ... I ga anụ ozi m soon,['joy'],[],['joy'],['joy']
igbo_text_227_emotion_1,"Anyi ekele gi Arsene #Wenger. Ona gumu akwa, mana ka odiba. #OnceUponATime @Arsenal #TheLegendaryOfArseneWenger https://t.co/tTUppnAEbi",['sadness'],['sadness'],['sadness'],['sadness']
igbo_text_3978_emotion_1,Anu ewu na nmanya na aga nke oma. Onwe onye choro ita anu a umu nnem?😂,[],['joy'],['joy'],['joy']
igbo_text_2106_emotion_1,@NGRFacts @AfamDeluxo Tales by moonlight Superstory moments Ndi a chee n'anyi bu Umuazi Ndi ala n'abuo,['anger'],['anger'],['disgust'],['anger']
igbo_text_2007_emotion_1,@mschykaa @DozieArabi_ put ring on that finger.. Ogbu oge dika gi. Tueh.,"['anger', 'disgust']",['anger'],['disgust'],"['anger', 'disgust']"
igbo_text_620_emotion_1,Nnagi Na Nnegi bu efulefu. Idiot. Ewu. Onye nzuzu https://t.co/NG9OhHscIb,['anger'],['anger'],['disgust'],['anger']
igbo_text_4637_emotion_1,@JajaPhD I na-enye nsogbu. 😂 😂,['disgust'],[],[],[]
igbo_text_2532_emotion_1,"Ngwa, Ndi boys. Bido nu nzuzu na comments 😪😪😪 https://t.co/D9d7g555TR",['anger'],['disgust'],['disgust'],['disgust']
igbo_text_2377_emotion_1,Onye ohi ewu 😂😂🏃🏾🏃🏾🏃🏾 https://t.co/9WzobfiZbp,['anger'],['anger'],['disgust'],['anger']
igbo_text_1300_emotion_1,Nna mehnnnnn Ike gwuru nwa mmadu.,['sadness'],['sadness'],['sadness'],['sadness']
igbo_text_998_emotion_1,@Stansbaby @Cyryl90 😦😒😒😒😒 Ndi so chi egbu,['disgust'],['anger'],['fear'],[]
igbo_text_622_emotion_1,@user 😂 😂 😂 Nwanne kpachara anya gi o,['anger'],[],['anger'],['anger']
igbo_text_4261_emotion_1,@user Ajọ nwa..... Na so okpu amụ gị ka ekwo chapu oneday 😂,['disgust'],['disgust'],['disgust'],['disgust']
igbo_text_858_emotion_1,@Smcatdaddy Confirm onye apari,['disgust'],['sadness'],['disgust'],['disgust']
igbo_text_1032_emotion_1,Lol onye Ofe mmanu😩 https://t.co/uCVdtLpBN9,[],[],['disgust'],[]
igbo_text_1216_emotion_1,"Chukwu gbaa unu ume, ma mepeere unu uzo. Iseee https://t.co/rZpzcQH05F",[],"['joy', 'sadness']",['sadness'],['sadness']
igbo_text_3262_emotion_1,Giroud onye Nkem,['joy'],['joy'],['joy'],['joy']
igbo_text_4255_emotion_1,"Opor, ara ga agba ndi ara🤣🤣🤣 https://t.co/SBFmW4GiWW",['anger'],[],['anger'],['anger']
igbo_text_413_emotion_1,"@user Nna, nsogbu di kwa. Make we chat foe DM",['fear'],['fear'],"['fear', 'sadness']",['fear']
igbo_text_2335_emotion_1,Ndi ala na-akpaghari na Nigeria tweeter. I swear!,['anger'],['anger'],['disgust'],['anger']
igbo_text_576_emotion_1,Iberibe Na nye onye ara moral.. @phynofino Blowing it hot #fuwasewa,['disgust'],[],[],[]
igbo_text_1943_emotion_1,Please forgive o Onye ji mmadu jikwa onweya Please forgive o.,['sadness'],['sadness'],['sadness'],['sadness']
igbo_text_2317_emotion_1,@Thuly___ Akwuna ka gi nma,"['anger', 'disgust']",['disgust'],['disgust'],['disgust']
igbo_text_3423_emotion_1,"A wum nwafor #igbo Eshim obodo a'kpo #Ogbosisi, #Umuguma, #Owerri-West, n'Imo Steeti. Arim very very proud igwa uwa n'ile sha'awum nwafor #igbo Nde shimara ite y'agbo!!! Biko I wuru onye uyo, jishie Ike kesaa ederede a, k'uwa nu ya.",['joy'],['joy'],[],['joy']
igbo_text_1168_emotion_1,"@matthewamad Mazi, ututuoma.. ruo ole mgbe ka I ga eyere tum aka?",['sadness'],['sadness'],['sadness'],['sadness']
igbo_text_2601_emotion_1,@user @user Mu na gi alu ezigbo ogu soon men aside. 🥊🥋🔪🍾,['anger'],['anger'],['anger'],['anger']
igbo_text_3389_emotion_1,"Chijindu, Chi na emerem nma, Ozo piata piata n'ogu, Omerenma kpo ya oji, Odiuko neme nma, Aka gbajiri igwe, Odogwu, Omokachi, Idi nma neme nma, Igwe....... Obata ulu adinma Imela eh Imela...... Ejim aja ekele bia, imela!!!!",['joy'],['joy'],['joy'],['joy']
igbo_text_1073_emotion_1,@currentiyke @_Kelechiii Ara agbala gi,['disgust'],[],['disgust'],['disgust']
igbo_text_1653_emotion_1,Lol love n'anya gbuo gị ebe ahụ https://t.co/VvVZCJ9gNh,['anger'],['disgust'],['anger'],['anger']
igbo_text_3928_emotion_1,@user @user Egbe eluigwe gbagbukwaa gi there... Mpama,['anger'],['anger'],['anger'],['anger']
igbo_text_2590_emotion_1,"@Ike_Obiora @AkwariCharles Igbo di nma, onye echezona nwanne ya",[],['joy'],[],[]
igbo_text_2381_emotion_1,@Myka_veli I bụ onye ara https://t.co/y0j9IrNOJa,['anger'],"['anger', 'disgust']",['disgust'],"['anger', 'disgust']"
igbo_text_4268_emotion_1,@user Nna ochie Ututu Oma 🙌🙌🙌🙌,[],['joy'],['joy'],['joy']
igbo_text_2388_emotion_1,Looool. Ike gwuru https://t.co/jaSuu0tFDx,['sadness'],['sadness'],['sadness'],['sadness']
igbo_text_106_emotion_1,@Du_bemu @ManUtd Lols. Si ebe a fụọ́,['anger'],[],['anger'],['anger']
igbo_text_2108_emotion_1,My Papa said this.. My papa said that. Iburu pastor n'isi na eme ka onye fa jiri uburu ya saa akwa Ike gwuru,"['anger', 'sadness']",['anger'],['disgust'],['anger']
igbo_text_2161_emotion_1,@Deputyzaddy Onye arụrụ ani,['anger'],['anger'],['disgust'],['anger']
igbo_text_3906_emotion_1,@FOnyeoziri Lol 🤣 Onye oshi hehehe 🤣 🤣,[],[],['disgust'],[]
igbo_text_2795_emotion_1,Ezigbo obara Jesus https://t.co/la9NWs9TVL,[],[],['fear'],[]
igbo_text_1814_emotion_1,"Kitikpa gbawa gi Isi, mkpi https://t.co/TCJwCS45zU","['anger', 'disgust']",['disgust'],['anger'],"['anger', 'disgust']"
igbo_text_780_emotion_1,"Eze ndi Eze , onye mere ka m ndi ndu nu ubochi nke ta.. otito diri gi , ekele na ojijamma diri gi na aha Jizos bu onye nwe anyi! Amen Today is blessed!",['joy'],['joy'],['joy'],['joy']
igbo_text_2906_emotion_1,"@FBanks7 @Elcrucifixio 😩😩😩 Haa Eze, ichoro e gbu onye gi ga eso kwa 😩",['fear'],['fear'],[],['fear']
igbo_text_1854_emotion_1,"@Divineze Okwa gi, oyi ga tugbu gi dia 😏 https://t.co/OIuGsnAzc6",['anger'],['disgust'],['disgust'],['disgust']
igbo_text_4087_emotion_1,"Atletico Madrid, O ghaghi a diri unu mma",['sadness'],['sadness'],['anger'],['sadness']
igbo_text_3851_emotion_1,"Ibu onye ara,nkita aara https://t.co/q9lAkGPx9Z",['anger'],['anger'],['disgust'],['anger']
igbo_text_1805_emotion_1,@Kene_Nnewi Zukwanu ike nwata dibia nunwa,[],['anger'],['disgust'],[]
igbo_text_844_emotion_1,Nwanyị a bu ajọ mmadụ. A chọrọ m ka akpi tajasi ya otu 😠 https://t.co/NaH597ZCW9,['anger'],['anger'],"['anger', 'disgust']",['anger']
igbo_text_4093_emotion_1,"@Tzar_Marc lol okwa no queue, I can imagine myself, taa nya gbaa kwa oku",['disgust'],['disgust'],['disgust'],['disgust']
igbo_text_3585_emotion_1,@user @user @user @user I choro igbu onye gi ga e so kwa😩,[],[],['surprise'],[]
igbo_text_4266_emotion_1,chineke ne me mma imela ekele diri gi imela ️,['joy'],['joy'],['joy'],['joy']
igbo_text_4780_emotion_1,@EmodiMba @AfamDeluxo Ezigbo mpiawa azu 🤣🤣🤣,['disgust'],['sadness'],[],[]
igbo_text_677_emotion_1,Negodu ndị ara https://t.co/0eQ6DqI8Ol,['disgust'],[],"['anger', 'disgust']",['disgust']
igbo_text_2334_emotion_1,🤣🤣🤣🤣 ogini bu ihe nke a. @__nhyira__ lekwa ndi otu ghi,"['anger', 'surprise']",['surprise'],['disgust'],['surprise']
igbo_text_335_emotion_1,@deraberry Tomato jus...Ihe a mara mma ihe....a na-ekpo oku stof....😂😂,['joy'],[],[],[]
igbo_text_4599_emotion_1,Iberibe na enye onye ara mora,['disgust'],['disgust'],[],['disgust']
igbo_text_3908_emotion_1,@user @user @user @user Ayyyy!!!! Onuojo😂😂😂😂. Enwerodum Oku. Nmadu noro nno okwube ka Onye isi mgbaka,"['anger', 'disgust']",['surprise'],['disgust'],['disgust']
igbo_text_1444_emotion_1,"@SirMilner @Poshfelly I’m tired . O just mepe onu, the thing a na Aputa. Wrong wrong English. Biko gwa ya suo ba igbo. Abeg.","['disgust', 'sadness']",['sadness'],['disgust'],"['disgust', 'sadness']"
igbo_text_4792_emotion_1,@AfamDeluxo Nyachie ya ike 😭😭😂😂😂,['anger'],[],['disgust'],[]
igbo_text_1290_emotion_1,Ndị blewely a n'enyekwanu nsogbu. https://t.co/OTxusHmcVn,['sadness'],['sadness'],['anger'],['sadness']
igbo_text_1200_emotion_1,"Nwanne, gosi mu uzo esi ebute ike. Achorom ikpata nnukwu ego.. I love music too. https://t.co/jzQi8FZdh9",[],[],[],[]
igbo_text_1879_emotion_1,"Chere go di Thay nurse, wetin be her own 🤣🤣🤣🤣🤣 Obi ufo ga egbu ya o https://t.co/iqwKDr0VkZ",['sadness'],['disgust'],['disgust'],['disgust']
igbo_text_1353_emotion_1,Chineke nna bikozienu abum nwa gi ooo😭😭😭😭 https://t.co/Xja3pbgUdd,['sadness'],['sadness'],['sadness'],['sadness']
igbo_text_528_emotion_1,@user Eziokwu! Nke ha ka njo,['sadness'],[],['sadness'],['sadness']
igbo_text_3324_emotion_1,Ada oma!!! Daalu 😊😊🙏🏽🙏🏽🙏🏽 https://t.co/6qfJQN3JbR,['joy'],['joy'],['joy'],['joy']
igbo_text_2069_emotion_1,@OsitaSommy @ebukakanary1 @chaigzy @iam_paska @ReneeTaryn85 @CuteAijay @RosemaryOcheze @chinemeogu Oku mmuo na echegii,['anger'],['anger'],['anger'],['anger']
igbo_text_2153_emotion_1,@ZicDaRealest Onye nka jus buru ewu 🐐 lyk dat. No him 4th na twitter cos am,['anger'],['anger'],['disgust'],['anger']
igbo_text_3664_emotion_1,"Lol nwoke m, i ga-amakwanu mgbe o ga-ato gi https://t.co/jyIrNFanz5",[],[],[],[]
igbo_text_1165_emotion_1,@CIlogebe @GarShehu @MBuhari Ike gùrù my Vp🙆‍♂️,['sadness'],['sadness'],['sadness'],['sadness']
igbo_text_2174_emotion_1,Nwoke nka di ka ogbanje💀 Chineke meenu m ebere biko,"['fear', 'sadness']","['fear', 'sadness']",['disgust'],"['fear', 'sadness']"
igbo_text_2900_emotion_1,@Coal_City @Sassynigerian1 So herdsmen abata go... Nsogbu dị ọ,['fear'],['fear'],['fear'],['fear']
igbo_text_2484_emotion_1,"@jocular_solo @aproko_doctor @SavvyRinu @alexlobaloba @Itz_Konani @Biisi96 @CACCOT1 @oti_pr @__Mbah @Alex_Houseof308 Nke gi ka ina-akokwa. Onwe ndi ji ahun ha ere ahia ha na internet. Igositu ndi mmadu ahu, otoo ha gwogwo. Ha ebido chowa gi makwa ahia ikposara. Onwe ndi naeme udia, mere ka m jiri kwo etu ahun. Imeela maka ndumodu gi. Daalu!",['joy'],['joy'],['disgust'],['joy']
igbo_text_1735_emotion_1,Negodu Onye Nzuzu. https://t.co/0m6RVyeK6P,['anger'],['disgust'],['disgust'],['disgust']
igbo_text_3018_emotion_1,@Cakelicious4 @Poshfelly Nke a atọ m pièces 😂😂😂😂,['joy'],['joy'],['joy'],['joy']
igbo_text_4797_emotion_1,@PickTwo_ Eze ndi anwuru!!!! Ga-adikwa nma,[],[],['disgust'],[]
igbo_text_772_emotion_1,@juniorkenneth19 Corona achoghi Ka anyi nuo mmiri togbo iko... Everyday sleep.. mana o GA Di mma,[],['sadness'],['sadness'],['sadness']
igbo_text_2533_emotion_1,@Ass_umptaE Chineke na-agọzi ufoudu umu nwanyị with mara mma! Bia na-ebu ukwu na ike gọzie ha,[],['joy'],['disgust'],[]
igbo_text_3484_emotion_1,@onyeka18 😂😂😂 ngwanu Nwachukwu uche gi di ya ooo 🤣🤣🤣🤣🤣🤣,[],[],['surprise'],[]
igbo_text_1166_emotion_1,@user Ajo tragedy nnaa.... No man!!! O guru m akwa😧😧😧😧,['sadness'],['sadness'],['sadness'],['sadness']
igbo_text_1187_emotion_1,@AfricaOfficial2 Ogaegbu onwe ya?,['sadness'],"['anger', 'sadness']",['anger'],"['sadness', 'anger']"
igbo_text_2799_emotion_1,@chubby_candi @luvlykachi @TheNmerichukwu Nwoke oma Biko gide obigi aka.,['sadness'],['sadness'],['sadness'],['sadness']
igbo_text_103_emotion_1,@Martinect2803 @Chimnoya1 @ChinenyeNoy @AdannaPapa Hian!!! Ajuju nkea osikwa ebe biko,['surprise'],['surprise'],['surprise'],['surprise']
igbo_text_3690_emotion_1,@ChidiZeus I nwere anya ọma,[],[],[],[]
igbo_text_2304_emotion_1,Mimiko! Ndi ara https://t.co/2Rorn2Jm83,['anger'],['disgust'],['disgust'],['disgust']
igbo_text_249_emotion_1,@user @user @user @user @user Hmmmm You!!! Akwuna ututu! Biko gaa kwado Adanna akwukwo 😶,['disgust'],['disgust'],['disgust'],['disgust']
igbo_text_430_emotion_1,@clareess Fuckuo off nne. Onye ara 🤣🤣,['anger'],[],"['anger', 'disgust']",['anger']
igbo_text_2608_emotion_1,@von_Bismack Onye nwe anyị nọnyere gị...,[],['joy'],['sadness'],[]
igbo_text_746_emotion_1,"@user These days, it's more like it. Anubata ofu ekwensu, o jide onye obuna tisaa. Tufiakwa!!!","['disgust', 'sadness']",['disgust'],['disgust'],['disgust']
igbo_text_2363_emotion_1,Ihe a awugo kwa ara https://t.co/8NaxaojOfM,['sadness'],['disgust'],['disgust'],['disgust']
igbo_text_969_emotion_1,@mazi_ikemba Nwanne ife fa na acho bu hookup hapu okwu..,[],['sadness'],[],[]
igbo_text_3052_emotion_1,Nani Jehovah bu onye'm nwere Nani Jehovah bu onye'm nwere Eh agam abuso ya abu Nani Jehovah bu onye'm nwere #HODService #SUNDAYPRAISEJAM,['joy'],['joy'],['joy'],['joy']
igbo_text_1492_emotion_1,Onweghi Onye Na e representi Nigeria 😥 https://t.co/1FsqraLh2T,['sadness'],['sadness'],['sadness'],['sadness']
igbo_text_3450_emotion_1,@TheMbuhari ara gbagbukwe gi na traveling gi ahu!,['anger'],['anger'],['anger'],['anger']
igbo_text_991_emotion_1,"@TheOddSolace Nwanne, a hughi m ihe ozo mere iji rara onwe anyi nye nzuzu",['surprise'],[],['disgust'],[]
igbo_text_2850_emotion_1,Jigide’m Onye nwe’m Jisos Jigide’m Oso gi ka’m ga-gba Nmeri gi Ka’m je’me ruwa Nye’m ike oge nile Ka’m ghari da 🙏,['joy'],['fear'],['sadness'],[]
igbo_text_3064_emotion_1,Chukwu bi nigwe Anam ekele gi 🙌🏽🙌🏽🙌🏽🙌🏽🙌🏽👏🏽👏🏽👏🏽👏🏽👏🏽,['joy'],['joy'],['joy'],['joy']
igbo_text_4324_emotion_1,@WeAdoreHer_08 Hmmm crush nke a,['surprise'],[],"['disgust', 'surprise']",['surprise']
igbo_text_2024_emotion_1,@agbalumo_ @DavidMpopo01 @LeolaMoone Lol. Mechie onu gi Ozor,['anger'],['anger'],['anger'],['anger']
igbo_text_983_emotion_1,"@user It's entering the case of ìhè ọjọọ gba afọ, ọ bụrụ omenala",['disgust'],['sadness'],['disgust'],['disgust']
igbo_text_1127_emotion_1,@OlieeKenneth @gorgeous_moi Ike agwula gi😁,['sadness'],['sadness'],['sadness'],['sadness']
igbo_text_231_emotion_1,Chineke Gawd😂😂😂. Nwata nwanyi i gbala uka https://t.co/pmkkK1WSRl,['disgust'],['surprise'],['disgust'],['disgust']
igbo_text_1832_emotion_1,@HonNonny @Nonniblaze Gbalu ogwu gi ooh https://t.co/lYv0fqtXic,['anger'],['anger'],['disgust'],['anger']
igbo_text_4033_emotion_1,@imimigold @lauryne_mrt Ike gwuru ooooo,['sadness'],['sadness'],['surprise'],['sadness']
igbo_text_443_emotion_1,"Mechie onu gi, Okpo",['anger'],['anger'],"['anger', 'disgust']",['anger']
igbo_text_3372_emotion_1,Amennnnnn.....ezigbo Chukwum. Ihe I na emerem akariaaaa. Otito nine diri gi. https://t.co/JsUzIE2ZDA,['joy'],['joy'],['joy'],['joy']
igbo_text_2160_emotion_1,Am sure na ị rijugo nsị afọ!😁🤣 https://t.co/ISfYmZpuBw,['anger'],['disgust'],['disgust'],['disgust']
igbo_text_202_emotion_1,Nwa amadi afu bu ezigbota anumanu yi awolo mmadu akpayali. https://t.co/uzFuuXLuv1,['disgust'],['disgust'],['disgust'],['disgust']
igbo_text_177_emotion_1,"Ada Aunty Funmi @SheisBoki ,Akwa Nwa, enenebe eje olu. Uwa OMA. Happy Birthday ,Ezigbo oyi'm",['joy'],['joy'],['joy'],['joy']
igbo_text_3886_emotion_1,@PamzTm Nwanne onye Ara,['anger'],['anger'],[],['anger']
igbo_text_1626_emotion_1,@EmporiumMaster @Nebukadnezzarr @TundeTASH Ndi igbo eeehhh Una niile ne-enye Nsogbu 💔💔💔😂😂🤣🤣🤣🤣,['sadness'],['anger'],['anger'],['anger']
igbo_text_3343_emotion_1,"Nwanne, Chukwu gọzie gị ma nyekwa gị ogologo ndụ, ahụ isike na obi añụrị. https://t.co/tNW31UVCXf",['joy'],['joy'],['joy'],['joy']
igbo_text_190_emotion_1,@user @user @user Anyi gana agba mbo wèrè na eche ubochi oga adi mma,[],[],[],[]
igbo_text_477_emotion_1,@tanerelle Bia Nwanyi Ichoro igbu Mmadu?,['anger'],['surprise'],['fear'],[]
igbo_text_1212_emotion_1,@VivrantThing O ga adisi nma. Chukwu di ndu,[],[],['sadness'],[]
igbo_text_1354_emotion_1,@Cassbeatz19 🤣 🤣 🤣 Trust ndi okada na... Ndị onu ọjọọ,['sadness'],['disgust'],"['anger', 'disgust']",['disgust']
igbo_text_300_emotion_1,You're not an Igbo Man. May amadioha strike you down for tarnishing the igbo heritage. Ekpenta tagbukwa gi dia. https://t.co/9ckLHHaOUl,['anger'],['anger'],"['anger', 'disgust']",['anger']
igbo_text_294_emotion_1,"Chukwu nna, o dizi gi n'aka kitaa.",[],[],[],[]
igbo_text_146_emotion_1,Adighi azu nwanne na ahia... Ezi nwanne amaka!,['joy'],['joy'],[],['joy']
igbo_text_3969_emotion_1,"Aba ma ndị Aba! Taa ụsụ enwehe ọnụ, Gbafuo dia!",['anger'],['anger'],"['anger', 'sadness']",['anger']
igbo_text_694_emotion_1,@user @user @user @user @user @user @user @user @user @user @user I don see am 😂 See ehn..... Ifukwaa umuazi a. Ha ga eme mmadụ ọyịba ara,['disgust'],[],['fear'],[]
igbo_text_4095_emotion_1,@Fairly_Usedd @AkwubaCharles @Lordchukzy @OgbajiIfeanyi @Elowhite4sure @HEAD_ORACLE01 @MaziVinceOkoye @chaigzy Chukwu ga enyere anyị nnọọ aka,['sadness'],['sadness'],['joy'],['sadness']
