text_id,text,annotator_1,annotator_2,annotator_3,label
swahili_text_3992_emotion_1,"Sasa akinyakuliwa na tweep mwingine si hio ni mezesha hehe, alafu siku ifike ngeos idai ""he's the love of my life""",['fear'],['surprise'],[],[]
swahili_text_4620_emotion_1,The two-day retreat  brings together Permanent Representatives from 55 AU member states and eleven members of ACHPR to discuss various issues of concern between the commission and member states with special focus on issue of protection of human rights within the continent.#AU https://t.co/F0idFcCsF8,[],[],[],[]
swahili_text_3330_emotion_1,ni kama watu walikula quail zote zikaisha kenya,['disgust'],['surprise'],['surprise'],['surprise']
swahili_text_2019_emotion_1,Sparking by cronnix.... #Dundaa...my Dj @deejaykatta ... bigop WAINGO WA CHOO AKOSONGI KWA HII SHOO ANATAMBUA @GhettoRadio895,[],['joy'],[],[]
swahili_text_2547_emotion_1,Harakisha Kumaliza Campus tukuonyeshe Sites za Mjengo,[],[],['anger'],[]
swahili_text_491_emotion_1,Our admin is fucking stupid haoni fans vile wamejam na yeye ni kuweka tweets tu,['anger'],"['anger', 'sadness']","['anger', 'disgust']",['anger']
swahili_text_5235_emotion_1,Haya wale wakora pia kenya mnadanganya watu sahii ni sabuni tosha bora maji yawe ni ya kupita https://t.co/aql9AIcde3,[],[],[],[]
swahili_text_2050_emotion_1,@VincentOngera Tuwache kupangia Mungu kazi yake 😂😂😂,[],['joy'],['joy'],['joy']
swahili_text_3822_emotion_1,@dexxe Asubui weka videos mapema kabla hao watu wa dmca waamke,['disgust'],['sadness'],['fear'],[]
swahili_text_703_emotion_1,"Van Gaal TUMECHOKA BWANA, TUWACHE TAFADHALI THOOOOOH ,",['anger'],['anger'],[],['anger']
swahili_text_4473_emotion_1,Sasa huyu mzee ni nn shida yake?,['anger'],['anger'],"['anger', 'disgust']",['anger']
swahili_text_3853_emotion_1,"We recently booked our client at La Maison Royale Nairobi, a 4 star superior boutique business hotel with a “French taste” it did not disappoint.  @MagicalKenya https://t.co/IzBrBUX4CH",['fear'],['joy'],['joy'],['joy']
swahili_text_2100_emotion_1,Mimi ukiniona online nakuwaga tu nikingoja bae a reply. Nyinyi wengine ni collateral damage.,"['disgust', 'surprise']",[],[],[]
swahili_text_1021_emotion_1,Skia sasa💥💥💥🔔🔔 @ShattaTikiTaka @Deejayrambo1 #UsikuSacco,[],['surprise'],[],[]
swahili_text_1183_emotion_1,Kuna watu apa watumia slogan ya watu wengine hio tabia wataacha coz wakamasai ni mmoja apa radio Citizen wakome na izo wizi ya kuiba slogan za watu wengine,['anger'],['anger'],['anger'],['anger']
swahili_text_5287_emotion_1,"Kuna jamaa iliniambia eti Messi hawezi beba team one man hii statement ilinibreak vibaya sana,I almost cried but nikacheka tu",['sadness'],['sadness'],['sadness'],['sadness']
swahili_text_1093_emotion_1,@KenyanTchalla @Kalasinga_ @calvin9_3 Hapo ni mungu tu ndio anajua sasa,[],[],"['fear', 'sadness']",[]
swahili_text_3590_emotion_1,Kama wewe uko twitter jua wewe ni attention whore,"['anger', 'disgust']",['sadness'],"['anger', 'disgust']","['anger', 'disgust']"
swahili_text_1981_emotion_1,@AthianiFM @likuyidaniel37 Pamoja,[],[],[],[]
swahili_text_3139_emotion_1,This is one of the reasons why talking with an Ex when you are dating is a bad idea huyu sasa amekuwa cheated on 😭😭🥺,['disgust'],['surprise'],['fear'],[]
swahili_text_1421_emotion_1,@TheKaslim Tuko pamoja,[],[],[],[]
swahili_text_5471_emotion_1,Najua kuna mtu hapa anasema hawezi ni Date✅  Sikutaki wewe umbwa🤣,['anger'],['anger'],['joy'],['anger']
swahili_text_3918_emotion_1,Mpasho kiherehere smh wanasema lucia musau anaexpect twins na yeye mwenyewe hana habari,['surprise'],['surprise'],"['sadness', 'surprise']",['surprise']
swahili_text_1070_emotion_1,@Just_Wanjiru Hawa ni akina nani hawana adabu hivi,['surprise'],['anger'],['surprise'],['surprise']
swahili_text_5008_emotion_1,"Acha ni ghost huyu, huwezi niambia how to treat you nikama sijui kitu nafanya.",['anger'],['surprise'],['disgust'],[]
swahili_text_415_emotion_1,Mat ikiwa chafu hata ulipishe mbao madem hawawez ingia.  Hii ni nai 2014,['sadness'],['disgust'],['sadness'],['sadness']
swahili_text_5505_emotion_1,Ombachi amefanya nika skia njaa bana sasa lazima ni nunue kuku buana,['sadness'],['anger'],['joy'],[]
swahili_text_3687_emotion_1,Ni kama mtu aki tweet via iphone anapewa pesa venye wana behave,['disgust'],['surprise'],['surprise'],['surprise']
swahili_text_4506_emotion_1,"@ZukuOfficial ningependa kutuma salamu kwa Wepukhulu, Nafula na Wang'ombe,  pia Ndungu amewasalimia sana",[],[],['joy'],[]
swahili_text_1613_emotion_1,"@sheilah_chep @Biancawamu2 @Sheikhmakau Ile inanisinya hata saidi ni venye wanasema hakutakuwa na interviews, they want to sit down somewhere and just select who they want, hapo ndio ukora itafanywa mingi","['anger', 'disgust', 'sadness']",[],"['anger', 'fear']",['anger']
swahili_text_693_emotion_1,"Slay Queen wengi hapa wako ushago,huwezi waona wakipost hizo magitheri wanakula na hii ukame,sahii wanadownload picha za food zenye wame google ndio wanapost,we know you pipo,pambana na hali yenu sichupiti",['anger'],"['disgust', 'surprise']",[],[]
swahili_text_2440_emotion_1,@Thu_oh Hahaha hii GW nimekua LopeteGui,['surprise'],[],['joy'],[]
swahili_text_5158_emotion_1,"Mtu anasema mimi ni darkskin, hajui mimi ndio mjaluo lightskin hii twitter yote",[],"['joy', 'surprise']",['joy'],['joy']
swahili_text_3527_emotion_1,"You know, membership of the APRM is voluntary and open to all African Union (AU) countries.   #APRMReportLaunch",[],[],[],[]
swahili_text_3301_emotion_1,@karigoh Shit happened to back then in 2011 i even met the director hadi leo sijai itwa hahaha,['disgust'],['surprise'],['joy'],[]
swahili_text_2370_emotion_1,"Alafu mzee akiona mtoto ni mwerevu, anajitokeza eti mtoto ni wake 😂😂 https://t.co/kOzTFpGAxV",['surprise'],['joy'],['joy'],['joy']
swahili_text_2268_emotion_1,OMG! so late to wake up!! SillyMe,"['sadness', 'surprise']",['anger'],"['anger', 'sadness']","['sadness', 'anger']"
swahili_text_1757_emotion_1,Siasa msiweke kwa roho ata mapenzi imewashinda,['fear'],['surprise'],[],[]
swahili_text_4033_emotion_1,Kama hauna homa sahii shukuru shida zako haha,[],['surprise'],['joy'],[]
swahili_text_600_emotion_1,VIJANA WAWILI WA SHULE YA MSINGI YA AMANI KULE KARANGATHA HUKO KINGAPO KUSINI WALIAGA DUNIA HAPO JANA BAADA YA KUZAMA MAJINI,['sadness'],['sadness'],['sadness'],['sadness']
swahili_text_212_emotion_1,mbunde naona ni regular viewer wa tujuane labda yuatafuta r/ship advice coz zake huwa haziwork,[],['sadness'],[],[]
swahili_text_3946_emotion_1,Kericho MCAs nyinyi ni washenzi President William Ruto amesema niwaambie ivo  😂😀 https://t.co/oiND6TViD7,['anger'],['surprise'],['anger'],['anger']
swahili_text_4212_emotion_1,ume wahi amka ukaoga uka vaa kwenda kazi lakini uka shindwa kwenda,['sadness'],['surprise'],"['sadness', 'surprise']","['sadness', 'surprise']"
swahili_text_5089_emotion_1,@MB_254 icio ni iria uugaga kaba kũraara mwetũkainĩ ta ngiria,[],[],[],[]
swahili_text_736_emotion_1,Hiyo ata nilikuwa naona ni red,[],['sadness'],['surprise'],[]
swahili_text_5399_emotion_1,Si i thought kidnapping ni kufunga mtoi nape ama??,['surprise'],['surprise'],['joy'],['surprise']
swahili_text_4085_emotion_1,Lakini jamaa pia inainsist kupelekana out ata mrembo akisema io night hafeel poa.. halafu unamblame ukipata ananyesha,['sadness'],['disgust'],['fear'],[]
swahili_text_2836_emotion_1,sasa mnasema safe abortion na nyinyi ni wauwaji you all losers need Jesus,['anger'],['sadness'],['disgust'],[]
swahili_text_1255_emotion_1,"Sala: Ninakuabudu wewe Mungu uliye jificha kweli katika Ekaristi, katika maumbo ya mkate na divai. Moyo wangu wote unajikabidhi kwako, kwa kukutafakari wewe unajikabidhi kwako. Asante Bwana kwakungarisha maisha yangu kila siku kwa chakula cha malaika. Yesu, nakuamini wewe. Amina.",[],[],['joy'],[]
swahili_text_1491_emotion_1,@Lukumbamba @Rys__dad @_GreatnessTupu Wacha ni google hypergamic ndio point isink in vile inafaa,[],['joy'],[],[]
swahili_text_3089_emotion_1,Watu huwa hawaelewi vile support from online strangers hukuwa appreciated. Juu kwenu labda hakuna mtu anaamini💀,['surprise'],['sadness'],['sadness'],['sadness']
swahili_text_133_emotion_1,Haha failed marriage niggaswanataka kila mtu awe their level https://t.co/bmy1rf202q,['disgust'],['surprise'],['sadness'],[]
swahili_text_1801_emotion_1,Hii huduma number nayo hapanaa 🤔,['disgust'],['anger'],['sadness'],[]
swahili_text_4910_emotion_1,Ati tunatoka kwa vitabu tunaingia vilabu🤦🏾‍♀️ Campus kids hehe,['surprise'],['joy'],['disgust'],[]
swahili_text_2016_emotion_1,Haha nikama ni wanaume pekee hawananga story za bestfriends kosokoso manze,['surprise'],[],"['joy', 'surprise']",['surprise']
swahili_text_448_emotion_1,"@miss_illa1 @NyceFMke @sweetboy_sb hayo ni makosa makubwa sana mtu afaa atafute rika lake,kumtongoza mama nikukosa heshima.",['anger'],"['anger', 'disgust']",['sadness'],['anger']
swahili_text_3889_emotion_1,Nini imewaksirisha leo ?,"['anger', 'surprise']",['sadness'],['anger'],['anger']
swahili_text_4807_emotion_1,Unachukia Ethics cha ukweli ama ni peer pressure tu?,[],[],['disgust'],[]
swahili_text_4907_emotion_1,"@freddyholysan Okay, maybe i didn't know about that.. Maybe you can share a link to any of what you have said ndio pia mimi nijisomee izo allegations.",[],[],['sadness'],[]
swahili_text_3212_emotion_1,@kilunda_  Si Juzi Ulikua Unalia Lia Hapa Tu,['surprise'],['anger'],[],[]
swahili_text_4666_emotion_1,Ushai watch  video za primitive living pale YouTube?? Sahii ndio nime shindwa mbona hawa watoto wame konda hivi na vile wana shindanga waki kula?🤔 https://t.co/caYfkEB6jZ,['surprise'],['surprise'],['surprise'],['surprise']
swahili_text_786_emotion_1,@Chamanenyu_ Umesaidia watu wengi Sana,['joy'],['joy'],['joy'],['joy']
swahili_text_5018_emotion_1,@Hey__Z Haha hukua hivo...huwa wanachezwa mbaya...no wonder most of them unawaeza waona wanaishi hio lifestyle ya diani and stuff but in reality wako broke af cuz wazae wanawapee life but si doo🤣,"['anger', 'disgust']",['joy'],"['disgust', 'joy']","['disgust', 'joy']"
swahili_text_3744_emotion_1,"Hao wanatupiana subs,na labda saa huu mkia iko ndani ikiosha kuma.Mnatubebanga aje lakini??",['anger'],['disgust'],['disgust'],['disgust']
swahili_text_2307_emotion_1,Hahahha paparazzi ni wengi ala!,"['sadness', 'surprise']",['surprise'],['joy'],['surprise']
swahili_text_2423_emotion_1,Jana niliangukia sure alafu spesa na elite zote wakakataa nikibet saitan,['sadness'],[],['anger'],[]
swahili_text_84_emotion_1,wale mlienda tao kusaka maisha ukipatana na yangu nileteee niko muranga,['disgust'],['joy'],[],[]
swahili_text_996_emotion_1,Mmembiwa muache kutusi single mothers huku juu ni mama za watu pia,['disgust'],['anger'],['sadness'],[]
swahili_text_1266_emotion_1,Huyo msee asichore tena walahi 🤣🤣🤣🤣🤣🤣🤣,"['disgust', 'joy']",['joy'],['joy'],['joy']
swahili_text_852_emotion_1,@Ranzolyn @DjKymNickDee USINICHIZISHE NA HIO CELEBRATION. POLE POLE MR. DJ...KWANI LEO UMEAUAJE..NIHARIBU KICHWA KABISA LETA ROZAY BOX CHEVY,['sadness'],['joy'],[],[]
swahili_text_76_emotion_1,"Watu wanateta kuhusu bei ya hizo sweeti ndo hupitia wines and spirit before waende club wanashinda wamenyonya boti moja alafu following day  wanasema ""last night was lit you guy my guy""",['anger'],['sadness'],['sadness'],['sadness']
swahili_text_3379_emotion_1,Campaign money imefika hapo kwenu? ama niwaletee,['joy'],['joy'],['joy'],['joy']
swahili_text_4330_emotion_1,Sasa huyo dame wa kinyozi nini mbaya na yeye ?,['anger'],['anger'],['surprise'],['anger']
swahili_text_1288_emotion_1,@JoyceLorna hahaha..but the flowers were seasonal..so you were busy only during a season..wakati mwingine nikuchill tu..hehe,"['joy', 'surprise']",['joy'],"['joy', 'surprise']","['joy', 'surprise']"
swahili_text_1205_emotion_1,It is really bad kama wewe ni mtu wakupayuka ukirukwa line 😂😂😂 wamama hamna adabu bana,"['anger', 'sadness']","['joy', 'sadness']",['joy'],"['sadness', 'joy']"
swahili_text_186_emotion_1,"Leo nikama nita dandia matt hadi mtaa, fueya ongee",['sadness'],['fear'],['sadness'],['sadness']
swahili_text_2502_emotion_1,@Jduke41263935 @AldrinOuma @K24Tv Kwani Mimi ni hakimu ndio niitishe evidence?,['anger'],[],['surprise'],[]
swahili_text_2851_emotion_1,@tarus_caleb @PeratoN_Senior AKACHANGANYIKIWA SANA,['fear'],['surprise'],['anger'],[]
swahili_text_5245_emotion_1,Hizo ni fonts gani munatumia ah jameni,"['anger', 'sadness']",['joy'],['surprise'],[]
swahili_text_1745_emotion_1,Mukapate kutakasswa na kufanywa viumbe wapya ndani ya Mokozi,[],[],['joy'],[]
swahili_text_5173_emotion_1,Yaani that mama has rode in the beast??? Na huku kuna wenye wanang'ang'ana kuchotwa na probox?,['surprise'],['surprise'],"['disgust', 'surprise']",['surprise']
swahili_text_4932_emotion_1,"Kama you have ever experienced some  mental shit you will understand that, kuambia  mtu anakapitia ati ""keep going"" is not enough maahn....",[],[],['sadness'],[]
swahili_text_871_emotion_1,@bonniemusambi Pole sana Boni,['sadness'],['sadness'],[],['sadness']
swahili_text_2762_emotion_1,@BramJambo  wanasiasa hawana uhakika na wapiga kura.hiyo inawafanya waibe wakijuwa hata wasiporudishwa wana cha kujivunia walitoa huko,['fear'],['disgust'],['anger'],[]
swahili_text_3385_emotion_1,Eeee na ni yy ameiba beshte yangu polisi nao huwa hawataki kuskiza aki  https://t.co/cEiN3s3zsm,['sadness'],['surprise'],['anger'],[]
swahili_text_4922_emotion_1,@KTNNews @MKapombe HI NI KUINUA UFISADI NA KUANGAMIZA WAKENYA,"['anger', 'sadness']",[],['sadness'],['sadness']
swahili_text_555_emotion_1,Sasa they have exposed that gambler to migori thugs na venye ni wengi hazi ma leaders wao sad bana we are our own enemies bana,['fear'],['sadness'],"['anger', 'fear']",['fear']
swahili_text_551_emotion_1,Kuna bet nililoose leo baado sijarcover bana almost won 250k...wah,['sadness'],['sadness'],['anger'],['sadness']
swahili_text_849_emotion_1,Huyu nae amesema Rao ni mzee wacha atimuliwe,['joy'],['anger'],[],[]
swahili_text_5025_emotion_1,Kisumu Dala wa,[],[],[],[]
swahili_text_1347_emotion_1,Dem akikushow ata uangalie maziwa isimwagike kitchen heri uache imwagike tu juu next ni kufua utamfulia haha,['surprise'],['joy'],['disgust'],[]
swahili_text_893_emotion_1,MSHAURI WA NDOA NAYE KATOMBEWA 🥺🤔🤣🤣,['anger'],"['disgust', 'surprise']",['sadness'],[]
swahili_text_1252_emotion_1,Nimeona hako kamrembo ka arsenal welele the problem ni kusupport the wrong team,['surprise'],['joy'],['disgust'],[]
swahili_text_4297_emotion_1,sasa girlchild huku ali ni block like the intelligent guy that i am niko na account ingine namkatia nayo✌✌✌✌✌✌✌,['joy'],['surprise'],['anger'],[]
swahili_text_1492_emotion_1,Shoba alisema ati we twitter people ni rich kids hatueleweli struggles za ku buy vitu kwa soko tunaendeanga supermarket haha,"['disgust', 'joy', 'sadness']",[],"['joy', 'surprise']",['joy']
swahili_text_4946_emotion_1,Wee ni umbwa saana na vile babako amewatesa https://t.co/lyIbJ1X7SG,['anger'],['anger'],['disgust'],['anger']
swahili_text_329_emotion_1,"@BarchokHillary Pole sana, may his soul RIP",['sadness'],['sadness'],['sadness'],['sadness']
swahili_text_2752_emotion_1,Kesho kuna watu wataamka  wakose kazi na wengne wataamka na stock ya kuuza. Ile wizi iko  apa wathii n kama wenye waliset moto walikua wamejipanga,"['fear', 'sadness', 'surprise']",[],['surprise'],['surprise']
swahili_text_3756_emotion_1,Kuna mtu alisema most women feel like the men in their lives fumbled them. Like hakuna mwanamke mwenye alifumble and I love that level of delusion. 😂😂😂,['disgust'],['surprise'],['joy'],[]
swahili_text_1565_emotion_1,Jamani jana kidogo nishangae bundles ziko lakini kusaf ikawa balaa nawapata from ikonyero kakamega show iko juu #kazimpango,['surprise'],[],[],[]
