text_id,text,annotator_1,annotator_2,annotator_3,label
darija_text_1969_emotion_1,ها 2 رجالات القذافي للي خرجو على ساركوزي ووصلوه للاعتقال والمحاكمة. واحد تقتل ولاخر مضروب بجوج قرطاسات فكرشو,['surprise'],"['fear', 'sadness']","['fear', 'sadness']","['fear', 'sadness']"
darija_text_1488_emotion_1,البوليساريو رفعات دعوى قضائية ضد صندوق الإستثمار النيوزلندي بسباب فوسفاط الصحرا,['anger'],['surprise'],['surprise'],['surprise']
darija_text_195_emotion_1,أسئلة سخيفة يستغلون بها الضعفاء تساله مارايه فيمن تضع العدسات سؤال بليد لشخص يفتقر لابسط الاشياء و هو العيش الكريم',['anger'],"['disgust', 'sadness']","['anger', 'disgust']","['anger', 'disgust']"
darija_text_1291_emotion_1,سعد لمجرد كيتفاعل بالقلوبة مع الفنانين وملتزم الصمت تنفيذا لتعليمات المحامي ديالو,"['joy', 'sadness']",['sadness'],['joy'],"['joy', 'sadness']"
darija_text_78_emotion_1,شبكة للابتزاز الجنسي عبر الفايسبوك تثير الرعب وسط تلميذات بالبيضاء,"['disgust', 'fear', 'sadness']",['fear'],"['disgust', 'fear']","['disgust', 'fear']"
darija_text_1956_emotion_1,من مدينة بركان نقدم تعازينا الى أهل الفقيد والى اهل الحسيمة إن لله وإن إليه راجعون كلنا محسن فكري,['disgust'],['sadness'],['sadness'],['sadness']
darija_text_1974_emotion_1,ان لله وان اليه راجعون ولا حول ولاقوة الابالله العلي العظيم',['sadness'],['sadness'],['sadness'],['sadness']
darija_text_319_emotion_1,عدوزة دنيا باطما ورقتها.. كاع داكشي لي بان فروبورتاج دوزيم غير كذوب (فيديو),['anger'],"['disgust', 'surprise']",['anger'],['anger']
darija_text_2229_emotion_1,yemkan ma baghachi sol7 ana hdartlek 3la hadok li ma3andomchi prbl o ana ma3andich mochkil m3a ihab 3andi m3a hadok li,['anger'],[],['anger'],['anger']
darija_text_761_emotion_1,machi tbe3d niit hit houa li baghi liha lkhir tema mais dir lhodod safi,[],[],[],[]
darija_text_1440_emotion_1,فزمان كورونا.. المغرب هو ثاني أفضل وجهة عند البلجيكيين,[],['joy'],['joy'],['joy']
darija_text_1937_emotion_1,حصيلة كسيدة مغاربة أوكرانيا ارتفعات لـ4 قتلى.. طالبة من الجرحى ماتت اليوم,"['fear', 'sadness']",['sadness'],['sadness'],['sadness']
darija_text_2474_emotion_1,بروكَرام مشارجي عند الحكومة هاد السيمانة.. فيه عرض على الخطة الوطنية للديمقراطية وحقوق الإنسان وقوانين الإنتخابات,[],[],[],[]
darija_text_2073_emotion_1,موظفي الداخلية طلع ليهوم الجوك. ها شحال رقى حصاد بوزارته,"['joy', 'surprise']",['joy'],[],['joy']
darija_text_1807_emotion_1,شحال عطاك بنكيران,[],['surprise'],"['anger', 'disgust']",[]
darija_text_630_emotion_1,ضاعو دوك 41 مساكن😂😂,['joy'],['joy'],['sadness'],['joy']
darija_text_1651_emotion_1,@user AY HAJA TJI M3AKOM WKHOSOUSAN ILA KAN FIHA HARF L9AF :D,"['anger', 'joy']",['disgust'],['joy'],['joy']
darija_text_112_emotion_1,تحالف الأغلبية وحزب الاستقلال حيد الأمازيغية ف الفلوس,['surprise'],[],[],[]
darija_text_2164_emotion_1,الحب والبضاض.. راجل ومراتو عاشو مع بعضهم 65 عام وماتو في نهار واحد,['joy'],['disgust'],['sadness'],[]
darija_text_2191_emotion_1,@user @user ya 5iti 3la ghzala lay7miha 7biba,['joy'],['joy'],['joy'],['joy']
darija_text_1075_emotion_1,rah ghalet ghalt f l3onwan yemchi y9elb fjiha khora,['anger'],[],['anger'],['anger']
darija_text_626_emotion_1,لائحة أغنى رجال الأعمال ف إفريقيا لسنة 2018 وفيهم جوج مغاربة,[],[],['surprise'],[]
darija_text_2162_emotion_1,"الأسعار دايرا الگرون فكولشي.. وزير التجهيز: مواد البني تزادت بزاف بسبب تكاليف النقل,",['anger'],"['anger', 'sadness']",['anger'],['anger']
darija_text_1108_emotion_1,اش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث,['surprise'],[],[],[]
darija_text_680_emotion_1,واش هو طرد او اعادة. الصبليون اجلوا ترحيل 200 مغربي من سبتة حقاش السلطات المغربية ماعطاتهومش الترخيص,[],['sadness'],[],[]
darija_text_2647_emotion_1,عقلية اجرامية بامتياز باد الامن الأمان,[],"['anger', 'fear']",['anger'],['anger']
darija_text_689_emotion_1,الحب.. جون ترافولتا احتفل بذكرى وفاة مراتو كيلي بريستون بالشطيح مع بنتهم -فيديو,['joy'],['joy'],"['joy', 'sadness']",['joy']
darija_text_2063_emotion_1,لفتيت دخل فبلوكاج جهة وادي نون وها شكون استدعى,[],['surprise'],[],[]
darija_text_2442_emotion_1,عمل يليق بالحمامة البيضاء 💕💞💗﻿ ',['joy'],['joy'],['joy'],['joy']
darija_text_1237_emotion_1,غير هادي خاصو يمشي عليها الحبس، واش هاد الكيدار كان تيهضر بصفتو رئيس حكومة و لا مرشح!!!؟,"['anger', 'surprise']",['anger'],['anger'],['anger']
darija_text_2231_emotion_1,دفاع بوعشرين. تهمة الاتجار بالبشر ماكايناش فالمشتكيات,['surprise'],[],[],[]
darija_text_1298_emotion_1,التكناوتي: كنشكر الوداديين على دعمهم وغادي نديرو شي حاجة هاد المرة فالمونديال,['joy'],['joy'],['joy'],['joy']
darija_text_465_emotion_1,تبرعات بالملاين لترميم نوتردام باريس.. ومن بين المساهمين “ابل” و توتال” و”لوريال”,[],['joy'],['surprise'],[]
darija_text_2012_emotion_1,نبيلة منيب هي لبيدها الحل [[PHOTO]],[],['joy'],[],[]
darija_text_218_emotion_1,أديداس تفارقات مع الجزائر من بعد فضيحة الزليج ديال المغرب,['surprise'],['joy'],['surprise'],['surprise']
darija_text_686_emotion_1,اكثر من مجرد نادي',[],['joy'],[],[]
darija_text_993_emotion_1,وا الأساتذة : مزيان تبينو مجهوداتكم ف القسم ولكن حذار من تصوير الأطفال و نشر صورهم بلا ترخيص,['anger'],[],"['anger', 'fear']",['anger']
darija_text_1638_emotion_1,ou wahed lhaja omggg daba ana je parle pas souvent a aym ou hua kan baghi iakhed dftari while knt kan3red l9or2an ou ou 3iyet,['surprise'],['joy'],[],[]
darija_text_2250_emotion_1,wayeh ta ana hadchi li ban li,[],[],[],[]
darija_text_2014_emotion_1,khasna rabho matchat kamlin daba ana m3awal 3la ziyach 🙏🏻🙏🏻🙏🏻🙏🏻,"['fear', 'joy']",['joy'],['joy'],['joy']
darija_text_1466_emotion_1,شارل سان برو: رد الفعل الجزائري على تقرير البنك الدولي كيخفي حالة الإفلاس الشاملة,[],['sadness'],['sadness'],['sadness']
darija_text_2486_emotion_1,أرشيف. وزير دفاع الدزاير السابق خالد نزار: بوضياف كان مع مغربية الصحراء- فيديو,[],[],[],[]
darija_text_2180_emotion_1,شكرا أخي الخبر تم نشره صباح اليوم',['joy'],[],['joy'],['joy']
darija_text_2462_emotion_1,هدا شئ فاش حدكين يالعرب شوفو الفلسطنين قبل خيول',['anger'],['sadness'],['anger'],['anger']
darija_text_2130_emotion_1,الحبس ل «زعيم» المتربصين بالملك بتطوان,[],[],[],[]
darija_text_253_emotion_1,تحية نضالية للدكتورة نبيلة منيب,['joy'],['joy'],['joy'],['joy']
darija_text_921_emotion_1,هاد تلفونات مغاديش يبقا فيها الواتساب خدام ف 2021,[],[],[],[]
darija_text_1065_emotion_1,غوغل يكشف جريمة قتل. دارت بحث على طريقة القتل بدون انكشاف والبوليس حصلها,['surprise'],['fear'],['surprise'],['surprise']
darija_text_1008_emotion_1,ntoumma dimane l a9wa ou ghadine tb9aw ntoumal a9wa,[],[],['joy'],[]
darija_text_919_emotion_1,يخطو بثبات هذا اللاعب ♥♥ انا متاكد سيكون له شان كبير .',['joy'],[],['joy'],['joy']
darija_text_1330_emotion_1,الإتحاد الإشتراكي ربح مقعد المستشارين بفارق هربان على العدالة والتنمية,['joy'],['joy'],['joy'],['joy']
darija_text_1873_emotion_1,فضيحة عاود ففاس.. شريط جنسي ديال طالبة داير روينة فالواتساب,['surprise'],['surprise'],['surprise'],['surprise']
darija_text_1002_emotion_1,حميد شباط اكبر مفسد في المغرب و حتا خارجه      كفاكم نفاق,['anger'],['anger'],['anger'],['anger']
darija_text_2661_emotion_1,الامازيغ اول المعزين للرئيس الفرنسي بعد الملك محمد السادس,[],[],[],[]
darija_text_1540_emotion_1,خبر زوين.. أول حالة تشفات من كورونا بجهة العيون وغادي يغادر المستشفى,"['joy', 'surprise']",['joy'],['joy'],['joy']
darija_text_2091_emotion_1,أمريكية مابغاش ينعس معاها صاحبها وهي تسلخو – صورة,['surprise'],['surprise'],['surprise'],['surprise']
darija_text_924_emotion_1,آمين نتمنا الحكومة تاخد حق المضلوم مشي تضلام,['anger'],[],"['anger', 'sadness']",['anger']
darija_text_475_emotion_1,بعد خسارة رئاسة الحكومة و خسارة الامانة العامة للحزب، نعلن رسميا نهاية مرحلة بن كيران السيئة',"['anger', 'sadness']",['joy'],['joy'],['joy']
darija_text_1947_emotion_1,nta li wa3r a khoya,['joy'],"['anger', 'disgust']",[],[]
darija_text_1827_emotion_1,ملايرية فكازا قالو للدولة طز فيك ودارو ما بغاو وجابوها فريوسهم. تقدمو اليوم بعد ما تحداو كلشي,['anger'],['surprise'],['anger'],['anger']
darija_text_213_emotion_1,الأرسنال بدا فالمفاوضات مع زياش.. دا صن: مدرب المدفعجية معجب بنجم الأسود,['surprise'],['joy'],['joy'],['joy']
darija_text_696_emotion_1,النكليز قهرو السويد وتأهلو للنصف النهاية لي غابو عليها من 1990,"['joy', 'surprise']",['joy'],['joy'],['joy']
darija_text_1362_emotion_1,تطورات جديدة في الاعتداء الوحشي على شاب فكلميم وطلب فدية من عائلته,"['fear', 'sadness']","['anger', 'fear']",['fear'],['fear']
darija_text_1168_emotion_1,جديد زواج المغربيات بالسواعدة: خاص السعودي مايكونش عندو سوابق والمرا تكون موافقة !!,['surprise'],['surprise'],[],['surprise']
darija_text_323_emotion_1,مزال نايضة على تعديل النظام الداخلي لتمكين لشكَر من ولاية ثالثة فقيادة الاتحاد الاشتراكي.. بنعتيق: هادي خروقات كتمس بمصداقية التوجاد لمؤتمر الحزب,['anger'],['surprise'],[],[]
darija_text_2161_emotion_1,@user had nemra kharjatni f Kansas,[],[],[],[]
darija_text_15_emotion_1,عامين دالحبس للشابين لي صورو البشير السكيرج والتهمة « السرقة »,"['fear', 'sadness', 'surprise']",['joy'],['surprise'],['surprise']
darija_text_679_emotion_1,المنشورات كيف مكان نوعها فقط التضامن مع محسن فكري الله يرحمو برحمته ويصبر أهله بارب,['sadness'],['sadness'],['sadness'],['sadness']
darija_text_1354_emotion_1,ها شحال عطات الوداد فمراد باتنة,[],['joy'],[],[]
darija_text_2171_emotion_1,حكيمي فرحان قبل ما يمشي مع الريال لموندياليتو,['joy'],['joy'],['joy'],['joy']
darija_text_2560_emotion_1,الوداد مهدد بفقدان قطبي دفاعه الموسم المقبل,['fear'],['sadness'],[],[]
darija_text_1444_emotion_1,نصبو على خليجي باسم كولونيل مزيف وشركة وهمية وبغاو يبيعو ليه الحوت في البحر,"['sadness', 'surprise']","['disgust', 'surprise']","['disgust', 'surprise']","['surprise', 'disgust']"
darija_text_75_emotion_1,أميرة في النرويج تخلات على اللقب ديالها باش تخدم مع خطيبها في هاد المجال,['surprise'],['surprise'],['surprise'],['surprise']
darija_text_1151_emotion_1,واش كيوجد يردو يلعب مع الأسود؟ الركراكي غيسافر للسعودية باش يتلاقى مع حمد الله,[],[],[],[]
darija_text_663_emotion_1,توقيفات فصفوف مترشحين لكونكور توظيف المحررين القضائيين.. ها التفاصيل,['surprise'],['surprise'],[],['surprise']
darija_text_498_emotion_1,البوليس الإسباني فك ريزو مكلف بنقل الحشيش المهرب من المغرب لفرنسا – فيديو,"['fear', 'surprise']",['surprise'],['anger'],['surprise']
darija_text_404_emotion_1,Youssef Hawari شكرا لك أخي الكريم و لأمثالك من المغاربة الأحرار تحياتي,['joy'],['joy'],['joy'],['joy']
darija_text_2483_emotion_1,@user @user @user ghir b9ay tbani mara mara rah 3andha jawla inchaalah t9dar tjii,['joy'],[],[],[]
darija_text_1170_emotion_1,raki f chahal mabantich wla rani ghalta,[],[],[],[]
darija_text_1510_emotion_1,حسبنا الله ونعم الوكيل، أليسوا هؤلاء أولى بالتنمية أولا قبل الكوت ديفوار ؟ ',['sadness'],['sadness'],['sadness'],['sadness']
darija_text_308_emotion_1,ماكان ترامب ليأخذ هذا القرار لولا الضوء الاخضر من بعض حكام العرب وخاصة محمود عباس والمحيطين به وبذلك يكون قد عرى عوراتهم ',['sadness'],['disgust'],['surprise'],[]
darija_text_1999_emotion_1,مساخيط هاذو . شدو مهاجرين من جنوب الصحراء صوبو تبويقة كيطر مولاها,['surprise'],['surprise'],['anger'],['surprise']
darija_text_1759_emotion_1,iwa siri hta tsam3ih mzyan rah 3douya li kayhdar ou yhkam bla mayssma3 ok,['anger'],['anger'],['anger'],['anger']
darija_text_1214_emotion_1,غش في غش كلشي مغشوش بديت نشك الي كان شي حد في المغرب كيخدم بنزاهة وضمير كنضن قليل الي من رحم ربي',['anger'],['anger'],['anger'],['anger']
darija_text_1951_emotion_1,rfa3ti rasna w rfa3ti rayat bladna lah yhfdek wykhalik lina jtm ♥♥,['joy'],['joy'],['joy'],['joy']
darija_text_2391_emotion_1,10 سنين نافذة لفرملي اغتاصب مريضة وسط صبيطار فـ ميريكان – فيديو,['disgust'],"['anger', 'disgust', 'fear', 'sadness', 'surprise']","['anger', 'disgust', 'sadness']","['disgust', 'anger', 'sadness']"
darija_text_2102_emotion_1,البي جي دي على البرلمانيين المستشارين لي تمردو: مبقيتوش معنا ومعندكمش الحق فالتمثيلية باسم الحزب,['anger'],['surprise'],['anger'],['anger']
darija_text_2166_emotion_1,شابة مغربية أصغر برلمانية بمليلية بعد فوزها في الانتخابات الاخيرة,['surprise'],['joy'],['joy'],['joy']
darija_text_489_emotion_1,@user hhhhhhhhhhhhhhhhhhhhhhhhhh nari 9taltini ou fakartini bih maskin moul kant khdam,['joy'],['joy'],[],['joy']
darija_text_1067_emotion_1,بوليس تطوان قرقبو على جوج متهمين جداد حتى هوما حرضو الناس للخروج فمسيرات العصيان,[],"['fear', 'surprise']",[],[]
darija_text_1825_emotion_1,الدرهم فمجلس جهة العيون.. كنرفضوا التصويت على مشروع الميزانية وها أسبابنا,['anger'],[],[],[]
darija_text_1910_emotion_1,فاش كنا كنخرجو 😂,['joy'],['joy'],[],['joy']
darija_text_843_emotion_1,واخا فيها الحرب.. الصبليون والبرتغال عوضو المغرب بأوكرانيا فتنظيم مونديال 2030,['surprise'],"['fear', 'surprise']",[],['surprise']
darija_text_329_emotion_1,وعكة صحية تلم بعميد الأسود المهي بنعطية,['sadness'],['sadness'],['sadness'],['sadness']
darija_text_1876_emotion_1,جورنالات بلادي: الأسر المغربية غارقة في ديون تتجاوز 323 مليار درهم..وشركة كتحتكر صفقات المستشارين,['surprise'],"['anger', 'sadness']",[],[]
darija_text_2435_emotion_1,ntoma dokhlo ghir so9 raskom bina wbinhom hna 3andna kolchi bdala2il,['anger'],['anger'],['anger'],['anger']
darija_text_2203_emotion_1,حاميها حراميها. ها شحال خدا البوليسي اللي سطا عـلى وكالتين بنكيتين بآسـفي,['surprise'],"['anger', 'surprise']",['anger'],"['surprise', 'anger']"
darija_text_2378_emotion_1,عاجل. زعيمة اليمين المتطرف ماري لوبين تجبد المغرب فحربها مع هولاند ومعركتها ضد الاتحاد الاوربي,['surprise'],['surprise'],['surprise'],['surprise']
darija_text_648_emotion_1,شوبير: ازارو ضرب يدو مع الحيط و تهرس ليه صبعو بسبب مشكل مع مدرب الاهلي,['surprise'],['sadness'],['sadness'],['sadness']
darija_text_2511_emotion_1,ف زمن الكورونا..المغاربة توحشو القهوة,['sadness'],[],['sadness'],['sadness']
darija_text_441_emotion_1,اختراق نقطة مرورية وس­ط فاس وإصابة ضابط شرط­ة بجروح خطيرة,"['fear', 'surprise']",['sadness'],['sadness'],['sadness']
darija_text_1009_emotion_1,الجمعية المغربية فرع طانطان كاعية على اعتقال معطلين بالمدينة,['anger'],['anger'],['anger'],['anger']
darija_text_2036_emotion_1,فعلا ويقولون لك الإسلام دين إرهاب وقتل',"['sadness', 'surprise']",['anger'],['anger'],['anger']
darija_text_288_emotion_1,@user wa l eval mem si sot ala 9adou mais les idee kanou mtart9in madayrinch,['joy'],['joy'],[],['joy']
darija_text_888_emotion_1,https://t.co/cjJsU3La3p Guys ajiw n3awdou nsd3ouu hadii wakha 9alttlina ah ms mahdratch m3a mounir wla zineb #zinaboussamasoon,[],[],[],[]
darija_text_1867_emotion_1,oui bassoma hna dima m3ak,['joy'],['joy'],['joy'],['joy']
darija_text_931_emotion_1,سائحة من سويسرا دوزات كونجي فالمغرب وغير رجعات لبلادها لقات عقرب حارگ معاها وسط الباگاج ديالها,['surprise'],"['fear', 'surprise']",['surprise'],['surprise']
darija_text_587_emotion_1,كل التشجيع والتقدير ن طاقم cap24 وبالأخص صديقي سفيان الفاصيقي',['joy'],[],['joy'],['joy']
darija_text_234_emotion_1,سيدنا غادي يخاطب المغاربة اليوم بمناسبة ذكرى المسيرة الخضراء,['joy'],['joy'],[],['joy']
darija_text_1052_emotion_1,@user wlad l7aram ga3ma kay39lo 3la lbachar,['anger'],"['anger', 'disgust']",['anger'],['anger']
darija_text_2086_emotion_1,@user wa nti t pas vu le message li sefett l hanan fikoum ghir lhedraa tfo,['anger'],['anger'],['anger'],['anger']
darija_text_1708_emotion_1,لم يكدب فالملك محمد السادس حفيد الرسول صَل الله عليه و سلم و هو من السلالة  رسول,['surprise'],[],[],[]
darija_text_1382_emotion_1,5ti rah t3atlo bach italbo biha daba rah lassami wat7ato 7na talbna bibtissam mli 5rjat mn lacademy,['sadness'],[],[],[]
darija_text_920_emotion_1,بريطانيا تهتز على وقع فضيحة طبية. التحقيق مع طبيب متهم نقل السيدا لـ 22 ألف مريض,['surprise'],"['fear', 'surprise']","['anger', 'fear', 'sadness', 'surprise']","['surprise', 'fear']"
darija_text_784_emotion_1,"الفلاحة هاد العام.. كثر من 50 فالمائة من محصول الحبوب ضاع و352 ألف هكتار حالتو سيئة,","['sadness', 'surprise']",['sadness'],['sadness'],['sadness']
darija_text_3_emotion_1,سبور جورنالات بلادي2: غير مشا الزاكي عدد من المحترفين رجعو للمنتخب وها شرط لرونار للإشراف على الأسود والحافيظي يغادر الرجاء,['surprise'],[],['sadness'],[]
darija_text_392_emotion_1,"المحكمة الإدارية ففاس دخلات قضية إقالة رئيس شعبة القانون العام للمداولة,",[],['surprise'],['anger'],[]
darija_text_526_emotion_1,"@user mli ghadi itfarcho papa j veux 100dh, mais send nudes d'abord",['disgust'],"['disgust', 'surprise']",[],['disgust']
darija_text_1889_emotion_1,في الصورة ابتسام تسكت جميلة والكل يشاهد ذتلك',['surprise'],['joy'],['joy'],['joy']
darija_text_48_emotion_1,awal soal kanjawb 3lih khatae o marbaht ta no9taaa hhh,['joy'],['surprise'],[],[]
darija_text_114_emotion_1,"معبر باب سبتة ماغديش يتفتح اليوم.. مزال خاص شي أيامات أخرى عاد تكون السلطات الإسبانية واجدة,",['sadness'],[],[],[]
darija_text_1424_emotion_1,المغرب كيعيش مشكلة سياسية والحل خاصو يكون سياسي. انتخابات سابقة لاونها ولا تعيين ولاة وعمال ولا حتى تعديل دستوري غادي يحل المشكلة: خاص الداخلية تبعد على الانتخابات وصوت المواطن باش يتحتارم بلا قوالب,['sadness'],['joy'],['anger'],[]
darija_text_321_emotion_1,اللوفر فتح باب التبرعات باش يشري بواطة ديال الكارو  ديال الذهب من القرن 18,['surprise'],['surprise'],[],['surprise']
darija_text_460_emotion_1,الطوارق نوضوها مع شركات مغربية وتونسية,['anger'],['anger'],[],['anger']
darija_text_2355_emotion_1,إنها عاهرة من العاهرات الكبار',['anger'],"['anger', 'disgust']","['anger', 'disgust']","['anger', 'disgust']"
darija_text_118_emotion_1,بوادر انفراج في ملف حراك الريف,['surprise'],['joy'],[],[]
darija_text_1164_emotion_1,بابا توندي يغادر الرجاء مجددا,['surprise'],[],[],[]
darija_text_520_emotion_1,@user @user @user @user @user @user sokti ya bnt franciss fin kat3rfi chi tarikh,['anger'],['anger'],['anger'],['anger']
darija_text_435_emotion_1,شفرو جامع فلسطين اللي دشنه الملك محمد السادس الجمعة الفايتة,['anger'],['anger'],"['anger', 'sadness', 'surprise']",['anger']
darija_text_1320_emotion_1,chehad chi khesskum abssat haja dkhlo fiha btissam w dounia rah bnadam kayntahal chakhssya,['anger'],['surprise'],['anger'],['anger']
darija_text_2349_emotion_1,الله ارحم الاخ محسن فكري,['sadness'],['sadness'],['sadness'],['sadness']
darija_text_196_emotion_1,وزير الدفاع الأمريكي استاقل.. وترامب علن على الخبر فتغريدة على تويتر!,['surprise'],['surprise'],[],['surprise']
