id,tweet,anno1,anno2,anno3,label
78969743,"narasa dame zan kwatanta wannan al'amari wallahi, jahilci ne? hauka ne? dabbanci? ko me? waye buhari harda in baka soshiba za'a maka muguwar addu'a? kafirai ma wadanda basu so annabi saw ba basuyi bara ba balle som1 that is zero(0) behind d decimal point. allah yakyauta. ##url",normal,normal,normal,normal
1616,"Tashin hankali har masalaci, Allah kayi Mana maganin wanna musiba",normal,normal,normal,normal
76132986,"ai ni ko budurwa na nema bazaka taba ganinta ko hotonta a social media ba balle tazama matata..  sai kaga wani gaude kawai yasa hotonsa da matarsa ya rungumeta, shirme kawai mutane sun daina koyi da musulunci sun kama koyi da arna da jahilai..   allah ya sauwake. 🙄🙄",abuse,abuse,normal,abuse
78970529,"banga kazami, lalatacce ba, kamar dan luwadi da madigo. allah ka tsare mana zuri'a daga mugunyar aiki",abuse,normal,normal,normal
78969671,"@username lmao not even him, i myself am worth more than yours you think everyone is your wretched  broke father? gtfo inyamurin banza",hate,abuse,abuse,abuse
76132320,"""ooh fadi gaskiya de @username : lol bashi zai kaini ba “@username : ""@username : zaria🚘""boko sai arna”""",normal,normal,normal,normal
1765,"Wan Nan Abinda sojoji sukayi badaidai bane dankuwa ga 'yan ta addacan adajin bir ningwari kunki kujemusu sekawai wadanda suna zaune lafiya suzaku Kora, tobakuyi abin kirkiba, dankuwa nidanake magana daku Haka nimasojane.",normal,normal,normal,normal
76132819,"@username jahilai yan kutumar uba ana saka uniform dinsu ana comitting crime amma they never do anything about it, sai wanan yaron zasu zo suna cima mutum ci😡😡😡",abuse,abuse,abuse,abuse
1953,"Yaye daidai, Allah kara basu sa, a amin",normal,normal,normal,normal
78968944,"you wonder why people regard bashir to that shameless liar from kano 😂 kai na wa o , how can you shamelessly sit down and concort a fake news that sls came back from uk to select the next zazzau emir , labarin koki da gizo. mutane babu adalchi saikache maguzawa",normal,normal,abuse,normal
78970727,"@username kekam akwai ballagaza yasin, shin baza kiji kunya ba ace allah ya qaddara mijin ki awannan app din yake ? kike sheqa irin wannan ashariya haka?",abuse,abuse,abuse,abuse
1296476108989366275,@username hege dan bariki naganka 😂,abuse,abuse,abuse,abuse
1389141043396943876,@username slm dan allah 🤲 ina tambaya akwae abaya ta gajeriyar mace sabida tun jiya budurwata takemin waya 📲 naki dagawa idan babu ta gajeriyar mace zan daga idan kuma da akwae zan koma hospital naci gaba da jinyar kakana🛌  ina jiran answer,normal,normal,normal,normal
1502656323221131272,yanzu bazaii kara tsoron tunkiya ba 🤣 ##url,normal,normal,normal,normal
628,Dalha Lawal Da hausawaba,normal,normal,normal,normal
1478395287827849217,"an karya ango a wajan boll ,⚽⚽ din biki🤣🤣🤣",normal,normal,normal,normal
78969357,a halin yanzu wanan shark bashir ahmad sani sokoto ya kamala litafin da zakuji munafucin yahudawa da tarin su na yahudu da makircin kasashen yammah alhadulillah wanan litafi yasamu fitowa ##url,normal,normal,normal,normal
1093381510957355008,gwamnan apc ya nemi inyamurai su yi wa kan su karatun ta-natsu a najeriya  ##url,normal,normal,normal,normal
76132526,"=)))) smh@username : ""@username : kai sule lamido ubanka ba talaka bane?? shege gardin almajiri""&lt;&lt;lmao!""",abuse,abuse,abuse,abuse
73178534,@username hhhhhhh karka damu kanka da kayan aure ka nemo yar izala wanda bai wuce kayi akwati 4 ba wasu ma basu karba😊😊,normal,normal,normal,normal
1845,Wannan wani irin abune ga matanmu yan kasa Basu kareba kuje kunayin wufff da turawa sbd rashin kishi,normal,normal,normal,normal
73177918,"@username the bush way de in side ur trouser. if u take out almajiri from nigeria, there will be no more peace.",abuse,normal,abuse,abuse
76133396,stupidity is when your  people are having a heavy investiment in the north but you are still calling the northerners almajiri,abuse,normal,abuse,abuse
1336431378045546496,ready uwarku matsiyata ##url,abuse,abuse,abuse,abuse
1620424405460602880,"wlh matan arewa mugayen malalata ne,😩duk abubuwan dake gidannan, wannan matar ta rasa abunda zata dafa wa mutane sai farar taliya da yaji... havadallah💔😩",hate,abuse,abuse,abuse
1372981532567146501,"yau ga shaggan takar banza, yo dama yaki da chin zarafin da kukeyi na qarya ne. 💔😭 ##url",abuse,abuse,abuse,abuse
78970446,"@username waike anya kuwa gidanku dakwai mutan arziki, da mutunchi, kina yar mace ba kumya ba stoein allah ki dora wannan video gsky wannan bai kamachekiba, u better delete it wlh",normal,normal,abuse,normal
1379475065075609606,"@username akwai fa, kaga kamar inyamurai suna ganin mutun kuturu, in dai bai gudu ba toh kashe shi sukeyi",normal,normal,hate,normal
78969192,ta tabbata dai ball ba haramun bace tinda gashi saudia sunci arna 💯🤩 ##url,normal,normal,normal,normal
76133524,@username no boss. that's the one for serial killers 😂,normal,normal,normal,normal
76132558,#saynotoalmajiri: touching story of almajiri boy who aspires to become a #governor someday! ##url @username ,normal,normal,normal,normal
76133483,allah ba yarki miji tayi aure kapin kisamu miji dan kihuta zuwa gidan miji da agola @username 🥴🙏 ##url,normal,normal,normal,normal
1417,Sai ku fadi dalili ai. Ni na tsani munafinci wallahi,normal,abuse,abuse,abuse
78969453,@username baka sallah baka salati dan maguzawa.,abuse,normal,normal,normal
78969258,"son zuciya ai ba zai bar su ba, ina ga yau zamu fito musu da irin barnar da shehi yayi a baya a magangansu sa sabida kiyaya ga izala ba dan komai ba dan izala ta zo ta sa anyi watsi da hanyoyin neman kudi na bidi’a. mu fa gumi in yayi ba daidai ba dole mu qi mara masa baya! ##url",normal,normal,abuse,normal
1488171386774470662,"@username mahaukata ne, season 4 fa suke amma suna maganar season 5.",abuse,abuse,normal,abuse
78970563,@username tonawa shegu asiri,abuse,abuse,abuse,abuse
1249991288583225345,"@username nothing unbelievable here sir, there is no way you're going to convince anyone bahaushe, inyamuri, or yare are offensive.",normal,normal,normal,normal
78969564,"#it takes a single bill from ninth nss ,and old almajiri informal education is reformed. cism:a.h.idoko ##url islamic education initiatives/facebook.com ##url",normal,normal,normal,normal
76132309,"@username fuck you banza baban kane dabba ba @username ba,idiot wannan jahilci damai yayi kama shashasha",abuse,abuse,abuse,abuse
76132491,"@username kaiiiii now i fully understood why almajiri keep saying ""iya yunwa bata da hankali...😥😪""",normal,normal,normal,normal
1518,Su gidan mutun garinawa suka tayar fulanin wanna yayi Didi haka,normal,normal,normal,normal
78968841,"randy teacher rapes almajiri male school pupils in sokoto, hires them out to external homosexual clients ##url ##url",normal,normal,normal,normal
1580,"Allah ya tsine masu albarka,marasa amanah",normal,abuse,abuse,abuse
78969930,@username manyn arna kenan 🤣,abuse,normal,normal,normal
1138,"Kungalaifinsu wallahi idan basuhankaliba wallahi za,ietakashesune tun munakaresu abunyakai makura",normal,normal,normal,normal
1115,Komike dalilin yin haka?,normal,normal,normal,normal
78970414,@username taya dan adam zai rayu batare da relationship ba... bai yiwwa gaskia. kawai barowaci marowaci ne,abuse,normal,normal,normal
76134010,"the first military governor of the defunct northern region and the late elder statesman, general hassan usman katsina, had warned the north of the large-looming danger of the almajiri abuse. @username ##url",normal,normal,normal,normal
78969447,@username wooo dan dakikiya🤣😂 la’anar allah ta tabbata a gare ka dan shegiya😡,abuse,abuse,abuse,abuse
78969463,"@username almajiri come let me dash you n5 naira, since you want to be stupid.",abuse,normal,normal,normal
1460,"sayyada Aminatu ce uwa gadukkan iyaye bama ""ya'yaba tafi karfin aimata tilo sede jam'i **** ina godiya dakayi magana cikin hankali da fahimta",normal,normal,normal,normal
73178328,har karnanfa wlh bazanyi jaki work ba. 👇 daga nan inda nake ina yiwa amadu bala tanimu barka da zuwa kano,normal,normal,normal,normal
76132988,@username 😂😂 kasan guntaye sai da taimako,abuse,normal,abuse,abuse
1231451039024517120,"@username all those slay queens suna ganin idan baka koma kamar arne ba kana gaisawa da mata, kana hugging mata, kana shiga tsirara tsirara to baka waye ba kuma kai dolo ne. don girman allah wacce take ganin haka don ance duk wacce taje jamia karuwa ce sai taji haushi",normal,normal,normal,normal
76132721,alhaji emilokan @username is relying on a federal rigging machine to be president. the thieving lying cameroonian @username is relying on the numbers of almajiri in the north to be president. mr. @username is relying on the popular support of all nigerians to be president.,abuse,normal,normal,normal
716,Faruk Shehu Malami to mudai nan arewa fulanine ke kashin hausawanmu,hate,normal,normal,normal
76134124,"duk bakatsinen da akayi ma kirarin #katsinawan_dikko baiji dadi ba, to agola ne.  @username 2023 katsina ta dikko ce",normal,normal,normal,normal
1943,Yanzufa yawancin Fulanin dake jeji bata garine muda muke na kirkin duk mundawo cikin gari,normal,normal,normal,normal
76133761,"in dan aka baka kwangila ka kawo jahila wace bata fahimce addini ba sam to kar ka sha wahala, ka neme wannan ka mika ta domin ta kai jahila a matakin farko! sannan duk masu rt da liking post din nan suma akwai jahilci a cikin lamuran su. allah kar ka kama mu da laifin wawaye 🙏🙏 ##url",abuse,abuse,abuse,abuse
1338489023984250886,"@username idan ka sake ka aikata, wallahi ka mutu kafiri. kaje kuma walakiri yaci ubanka.😎",normal,abuse,normal,normal
1395858660182700032,mu yan arewa mu musulman nigeria mu muke bawa kafirai daman yi damu. mu muke zagin musulmin shugaba mu muke wulakanta mace kona miji mu muke gulman juna mu muke rigima da juna akan ball ⚽️ mu muke hada addini da kudi.  @username ,normal,normal,normal,normal
76133848,i took out all my time to know more about the socioeconomic challenges of almajiri schools around me and i created ideas to profound sustainable solutions to the identified problems. however there is still more to do to give those poor children the best start in life@username ##url,normal,normal,normal,normal
76133719,goodness me 😢😔. dino kasargumin jahili ne aradu. ##url,abuse,abuse,abuse,abuse
76133455,kungiyar karuwai masu zaman kansu 😎kenan ##url,normal,normal,abuse,normal
78969550,"rukunan bala,i  cikin al,ummah. =shugabanni jahilai. =masu kudi marowata = malamai makwadaita =mabiya wawaye.   bin othman",normal,normal,normal,normal
73178473,"sanunsi fa wolf ne in a sheep skin, maganarce kawai ba aikin, wai shi nan gani yake bamusan irin ta'asar daya tafkama kasarba, shine yakoma karkashin rawani yanama mutane surutan banza, idan antabashi sukuma wawayen talakawan daya sacema future sufito suna anci mutuncin masarauta ##url",abuse,abuse,abuse,abuse
76132948,@username dan kutumar uba shege,abuse,abuse,abuse,abuse
78970475,"#radiobiafra us should not sell weapons to buhari the paedophile, terrorist, boko haram almajiri cos they will only kill the innocent ones",abuse,abuse,normal,abuse
1323156121444618240,"@username kuma shegiya, tsinanniya !",abuse,abuse,abuse,abuse
73178262,"@username durun uwarka, banza dan bakin ciki. allah ya tsine wa uwarka albarka.",abuse,abuse,abuse,abuse
78969555,"aslm,mutan arewa mazauna legas kunga daniskan daya hada kai da yan iska a legas aka kona legas....kai mu yadda inyamurai su daura dansu domin bata legas...baya son mu baya son addininmu....my zabi @username mazanmu da mata @username ,@username legas sai sanwoolu ##url",abuse,normal,normal,normal
73178098,@username kajii soko kow,abuse,abuse,abuse,abuse
78968891,@username dan duniya dai,abuse,abuse,abuse,abuse
582926995195035649,"im sure dey r grateful bt nt impressed 2 a point of selling their futures ""@username : after all the almajiri schools in your campaign..""",normal,normal,normal,normal
76132210,@username kowani kare da gaja yazo ko,abuse,abuse,abuse,abuse
78969900,"soyayya da yar izala duniya ne. na ce ""sweaty yaushe zan kawo ramadan basket’’ ta ce, ka barshi bidi'a ne😗😗 ##url",normal,normal,normal,normal
76134158,@username hege dama kai inyamuri ne,hate,abuse,abuse,abuse
1318816649869430785,@username bar yar jaka yar tashan banza,abuse,abuse,abuse,abuse
76133842,shine nace government should provide alternative. su @username have a privately run model quranic school that combines primary school curriculum. government can establish those kind of schools in every local government if they want to. but he just want to ban almajiri. ##url,normal,normal,normal,normal
1630501114427711489,"@username ai guy din nan mugun sakarai ne wallah, ba karamin dadi naji kayar dashi ba",abuse,abuse,abuse,abuse
78970263,katon banza bah 😂 ##url,abuse,abuse,abuse,abuse
76133803,@username lol seeing shege na ur mate😂😂,normal,abuse,normal,normal
76132987,@username thanks for your story 🙏  the story of your life in uniabuja was so pathetic and heart melting   nevertheless thank god for pos biz ✌ you would have joined those almajiri kids 😂 #futminnavsuniabuja,normal,normal,normal,normal
76132752,@username aiit.becos the almajiri system is a backward system,normal,normal,normal,normal
1255367009786789895,3.almajiri will be used to play table tennis.  4.police and army will brutalize citizens. 5.criminals will write letter that they want to come and steal.  6.pastors will ask permission to heal patients.,normal,normal,normal,normal
586254212247486464,"there was a time they came looking for work in my house""@username : kaiiiii""@username : aswear dem dey""@username : no girls almajiri tho""@""",normal,normal,normal,normal
76132447,@username baba kara masu da luwadi. amman mune kawai zunubin mu ke bamu yan tasha.,abuse,abuse,abuse,abuse
78969655,"more recent one used down south too is boko-haram... imagine us using all these terms on our own brothers? arne = idolator, bokoharam = terrorist ... also ipobians 🤷‍♂️🤦‍♂️ ##url",normal,normal,normal,normal
1330976631670845443,dan shegiya wae she said yes kaji dan akuya dae ##url,abuse,abuse,abuse,abuse
78969665,kabaro dan wahala a gida aii tunda bakasan inda aka dosabah magana dakai batada amfani  @username don’t respond to this moron ##url,abuse,abuse,abuse,abuse
78968887,babu kabila a nijeriya da ke koyi da kuma riko da addini fiye da hausawa. wannan kadai ya ishe mu alfahari. #ranarhausa,normal,normal,normal,normal
1984,Yusuf Aliyu Sani Ghahahhh,normal,normal,normal,normal
86,Adamu Abubakar Filiya. Wlhy abunda sojojii sukayi a Borno ko kaso 5 cikin 100 ba'ayiwa fulani a dajii baaa. Amma maganar gaskiya itache yawanchin rugan fulanii na cikin daji shine mafakar yan ta'adda muddin baza su nuna su ba toh wlhy sojoji kuma yanzu ma suka fara,normal,normal,normal,normal
78969896,"shege dan wahala. mtsw my gender will always disappoint you, inkaga wani kato yayi wani abu sai kaji kaman kasa ya bude kashige wlh ##url",abuse,abuse,abuse,abuse
1429,Sani Ado Tasiu India suka kware kenan ai akwai Allah bakomi,normal,normal,normal,normal
1014,Justine Jabaina Ba yan uwanku hausawabane akebawa mafakar,normal,normal,normal,normal
1227600810911109121,@username dan shegiya ba,abuse,abuse,abuse,abuse
78969075,"@username ai it's obvious ne, yahudu da nasara sun bala'in cin galaba akan mutane through got",normal,normal,normal,normal
78969953,but abunda kayi shi za'a maka lokacin  jonathan duk wanda yake goyan bayan pdp yan buhariyya kafirai ma suke ce masa. da ##url,normal,normal,normal,normal
78969918,"annabi s.a.w yace ""dukkanin yan adam masu sabo ne, amma mafi alkhairin masu sabo sune masu yin tuba"". duk yadda irin sabon da musulmi yakeyi yafi kafiri mushiriki kuma ita lahiri ana hauna ayyuka ne sa rinjaye allah yasa mu dace",normal,normal,normal,normal
1560,Shima dama so yayi yamai da ita Yar sharholiya ðŸƒðŸ™ˆðŸ˜‹ kamar shi kije anyafe Miki daka shugaban masu sharholiya ta kasahðŸ¤¸ðŸ¤¸ðŸ¤¸ðŸ¤¸ðŸ¤¸ðŸ¤¸â˜¹ï¸,normal,abuse,normal,normal
73178367,"this almajiri said "" su sunka chanye mai wajan""  i laugh ehnnnn😂😂😂",normal,normal,abuse,normal
474,Amman shikuma wanda ya zagi annabi saw shiku yayi daidai ko,normal,normal,normal,normal
78970028,kano state govt need to do something on this almajiri issue.on my way to subhi prayer today i saw some kids in groups begging for livelihood,normal,normal,normal,normal
1348,"Naira power, duk inda kaji ana kace nace to ai Kinko yayi Sansani a wajen. Allah ya kara lafiya da albarka a rayuwar aurenku.",normal,normal,normal,normal
1527228008708419586,"kundin labaran aikin soja* n°0007  sojojin nijar na kara kai hare-hare kan kungiyoyin 'yan ta'adda masu dauke da makamai. wannan ci gaba na manyan ayyuka ya ba da damar yin la'akari da karya lagon miyagun diya a fagagen fama. duk da haka, akwai wasu ayyukan da 'yan fashi ke yi ##url",normal,normal,normal,normal
1568169290800455680,"@username bai san wannan film in ba na musamman ne ba,ga abunda ya shafe addinin mutum, mutum zai fake da wasu yan duniya wanda babu ilimi a cikin sa.",normal,normal,normal,normal
73178484,wani gwamna ya bayyana abin da yake sa shi kuka a kowace rana  ##url ##url,normal,normal,normal,normal
76133969,"kahiri da kafiri are the same man, kawai gwarawa ke using 'f' instead of 'h'",normal,normal,normal,normal
78969827,@username dakikin banza da hofi jaki kawai tsowon banza,abuse,abuse,abuse,abuse
997,"Jahilci da dabbanci kuka nuna afili,tsuran zalunci kudaga mutane a muhallansu batare da kun Samar musu da wani gunzama ko kun basu diya ba,irin wayannan abubuwan suna 1 daga cikin abunda suke Kara tabarbara fannin tsaro,me kuke tsammanin wayannan mutanen zasu zama inhar basufi karfin zuciyansu ba? Kiwo da numa dashi suka dogara yanzu babu muhallin,al Umma kukasance masu adalci bayanda za'ayi laifin wasu ya shafi wasu.",abuse,abuse,abuse,abuse
635,Dama hukuncin su kenan ko a gurin Allah.,normal,normal,normal,normal
76133784,danwake da manja da kwalsulo da naman akuya.. wayyo dadi 🤣,normal,normal,normal,normal
78968902,@username am sorry arne wlhy bansaniba cigaba da iskancinka arne kenka a jahannama inbaka tubaba🙏,normal,normal,abuse,normal
78969434,"@username har waada suka yi retweeting, duk a tattara su sai sun kawo sheda",normal,normal,normal,normal
493,Anya kuwa wannan marabucin yasan tarihin sarautar Kano kuwa?Tayaya zaka raba gidanDabo da sarakunan Fulani?A je a nemi littattafan tarihi a karate.,normal,normal,normal,normal
78970491,@username hahaha 😂 oga nifa maraya ne kuma almajiri,normal,normal,normal,normal
202,Allah ka karemu ka Kare Al Umar Annabi da irin wannan aiki ameen ya Allah,normal,normal,normal,normal
73178280,@username ai se da haka munafikai 'yan la6e sunan a side wlh,abuse,abuse,abuse,abuse
73177915,kae🙉 wlh a 9ja ana shan wahala pa😅 wani dan izala ya chi abincin maulidi😂,normal,normal,normal,normal
1438602539201699846,"@username i can now finally say: ""the lost cow is now found"" a man born half #yoruba and half #fulani politically. he has been roaming and wandering  between states seeking for food nation wide.   but only fulani know the language of a cow!  the latest #almajiri in town   #ffk ##url",normal,normal,abuse,normal
73178526,this man is a dwabba.  dabba mai ض ##url,abuse,abuse,abuse,abuse
1535,subhanallah Allah ya kawo mna dauki acikin kasarmu nigeria,normal,normal,normal,normal
76132692,the true colour has now been shown we #almajiri frm the north have kick ur oga out of power @username ,normal,normal,normal,normal
76133331,banza wawiya suwaye yan tashe kudai marasa kunya da tarbiya ai tasha tuni kuka zama magajiyar gidan karuwai allah ya hadaki da yan tashar alaba dan su zasu fe dacewa da k 😠😠😠😠😠😠😠 ##url,abuse,abuse,normal,abuse
1185517023121555456,"lallai kayi kokari amma yasin ban iyawa. ba da niba wanna bankaura, su tarin 'yan matan namu inyamurai ne zasu zo su aure su kenan? ##url",normal,normal,normal,normal
73178617,ai duk wani male best friend is either ko dan daudu ko munafiki can't stand that shit wlh ##url,abuse,abuse,abuse,abuse
838,Waini maiyasa Manyan Arewa Wasu basa Auren Matan Arewa Sai Cristoci bayan Allah Yace Koda Suna burgeku ku Daure ku Auri Musulmai Dukda Nima Suna Burgeni Wasu lokutan,normal,normal,normal,normal
1562382516430020608,yaro kabar asuu kanemi asusu karkaxama sususu  @username ✍,normal,normal,normal,normal
