tweet_id,tweet,anno1,anno2,anno3,label
1563401424137949184,: ولا تموتن إلا وأنتم مسلمون and definitely do not die except as Akkasumas akka Muslimootaatti malee hin du'inaa. . https://t.co/TPCYfiKJve,negative,negative,negative,negative
1606772396840873984,"Amajjii 1 Ajajoota Ol'aanoo ABO-WBO, Weellistoota buleeyyii fi Ayyoota O... https://t.co/7QmMgz82XT via @user",neutral,neutral,neutral,neutral
1494341371892748289,Injifannoo Waraana Bilisummaa Oromoo Zooni Giddu Gala Kaaba Lixa Shaggaritti Cibraan Risaa Laga Mogor Ona Abunaa Gindabarat ganda Gaagoo Biiteetti kaleessa diina haleelee meeshaa irraa booji’amedha! https://t.co/RgILhYapXu,negative,negative,negative,negative
1461750490031661056,Falmacha yoo duuneelle du'a haaqaa seenaan dhuga yoom nama dagata namanaa!!,neutral,neutral,neutral,neutral
1607436193683148805,"WBOn, Qeerrof Qarreen, akkasumas ummanni Oromoo keessaaf alaa martii wal dhaggeeffatee, wal cinaa dhabbatee lolatee OROMOO BARAARUU qaba! Waan fokkisaatu deemaa jira! #WOB #OromoProtests #SaveOromoLives",neutral,neutral,neutral,neutral
1549127827546595329,Biyya tana fiigeetis itti dhiigeetis warri asiin gahe nuhi.Garuu keessa jiraanne malee seenaa isii keessa hin jirru.Dhalootni ammaa akka biyyi tun fiigichaafi dhiiga kheenyas galata galchitutti ijaaruuf dirqama qaba.#Oromo #Ethiopia,positive,neutral,positive,positive
1562323733452398592,"Sabni gabrummaa jala jiru beelaa fi lolaaf saaxilamuun isaa waanuma hin oolle. Beelaa fi lola Oromoo irratti adeemaa jiru xumura itti-godhuu kan danda’amu, Oromiyaa walaboomsuu fi bilisummaa saba Oromoo mirkaneessuu qofaani. WBO cinaa dhaabbadhaa! #OromoVoice #AidForOromia",negative,positive,positive,positive
1184755677161545728,"@user @user @user @user @user Raacitiin kan bara ""Abbaa torbee"" fi gaafa Abiy fi Laamma Dambi Dolloo deeman booda ummatni resistance gene haa uumu jedhanii dhiisan natti fkt",positive,positive,neutral,neutral
1560374696226480128,"Sirni nafxanyaa Oromummaa baleessee biyya abbaa keenya dhuunfachuuf afaan Oromoo, aadaa fi seenaa Oromoo balleessuudhaani. Sirni kun waggoota arfan dabran Abiyin hoogganamee badii guddaa Oromoorra geesseera. Safaricom kanuma hojirra oolchaa jira. Dinne! #OromoVoice #AidForOromia",negative,negative,negative,negative
1567944424000217090,"Yaa oromo tiyya waan godhuu qabnu , walii galtee jabaa qabaachuu.",neutral,neutral,neutral,neutral
1474801416346783744,@user @user @user Du'a #TesfayeGebreab dhalataa fi lammii Ormaa kan garuu jaalalaa fi quuqama saba keenyaaf qabu gadda ibsuurraa of qusachuun keessan hangam takka Amaaraaf akka gabroomtan agarsiisa#OPDO|n tuffatamtuu saree saree gadiiti,negative,negative,negative,negative
1567640001906708483,Kaayyoo Fiinxaaleyyii Amaaraa ‘Wallaga lafa Amaaraati. Wallo lafa Amaaraati. Shawaan lafa Amaaraati. Oromoon biyya hin qabu. Oromiyaa fi oromummaa wanti jedhamu hin jiru. Baduu qabu’ kan jedhudha. Kaayyoo kana fiixa baasuuf bakka hundatti Oromoo lafarraa fixaa jiru.Oromoo Ka’i.…,positive,positive,positive,positive
1554127914169417729,Waan isini ajaa'ibu maatiin kenya rakkoo xiqqoo kan argee erga abbaan kenna boqatanin booda saniyu woggaa murasa qofa annis maati jala kan badde rakkadhee osoo tanee quffarayi inni biraa immoo ijoollummaanis ni jirti kanuma.,positive,neutral,neutral,neutral
1547421808474947584,Yaa Oromoo: WBOn ilmaan kee kan mirga keetiif jecha lubbuu qaalii siif kenne dha. Ijoollee garaa duwwaa siif joortu dha. Gootota dhagaa boraafatee siif qabsaawudha. WBO kee cinaa dhaabbadhu. Maqaa Shanee jedhuun kan nama fixu mootummaa Abiy dha. #OromoVoice #InvestigateAbiy,negative,neutral,positive,positive
1603959091520569344,Waa'ee Oromiyaa  Amaarinyaan wanti dubbatamu kamiyyuu fudhatama kan hin qabne ta'uu seerri ibsu caffee Oromiyaatiin ba'uu qaba. Dhimma Oromiyaa dubbachuu kan barbaade afaan uummatichaa afaan Oromoon  ala fudhatama kan hin qabne ta'uu seeraan yoo mirkanaa'e waan hedduu jijjiira.,neutral,positive,negative,negative
895877664979918849,Baqqalaa fi qabsaa'ota akka isaa  harka walitti hidhanii dhaddacha keessaa gadi baasanii jiru. https://t.co/yEKbAMLlXy,neutral,neutral,neutral,neutral
1562086385833623553,"Sooreyyiin alagaa Oromiyaa saamanii, qabeenyuma Oromootiin Oromoo ajjeessan/ajjeesiisan. Sabni Oromoo, akkuma safaricom sagalee tokkoon adabe, sooreyyii alagaa kan Oromoo diinomfatan hunda jilbiiffachiisuun Oromummaa fi Oromiyaa kabajchiisuu qaba. #OromoVoice #AidForOromia",negative,neutral,neutral,neutral
1182036226884489217,"Mootummaan Xoophiyaa ,waraana  #ABO , barbaacha Lixaa OROMIYAA fi Kibbaa OROMIYAA keessaa fiigu  irraa darbee lammii nagaa ajjeesaa  jiru ?",neutral,neutral,neutral,neutral
1554880296973225984,"Sabni toko malummaan isa yoo bade nibada. Finfiinneen fakenya gaari nuf taati. Oromoo, bilisummaa yo goonfachu baate, Finfiinneenumti siliqiimsite sihabashoomisiti. Ammas wanti adema jiru kanuma. Hamma yomiiti Oromon biyya abbaasarrati alaga kan ta'u? #StopHRAbusesAgainstOromo",positive,negative,negative,negative
1566962360719650816,"Kanaaf, ani isiniin jedha, waa’ee jireenya keessanii, maal akka nyaattan, maal akka dhugdan hin yaadda’inaa; waa'ee qaama keetiis, [akka] waan uffattu.Jireenyi nyaata caalaa qaamni immoo uffata caalaa mitii?",neutral,neutral,neutral,neutral
1606288256164712450,qabsaa’aa jiru kan hin beekne gareen kun hattuun waliin saamtee yemmuu hirattu wal lolti akkuma jedhamu garichi faayidaa irratti wal lolaa akka jiru himameera. Tarkaanfii mootummaa dandamachuu kan dadhabe garichi lammiilee nagaa ajjeesaa kan oolu yemmuu ta’u,neutral,negative,negative,negative
1448636212345024523,Rakkoolee gurguddoon nuti akka namaatti ittin dararamaa jirruu hedduun isaanii namootaaf dursa kennuu ykn gargaruu dadhabuu keenya irraa madda!,positive,neutral,neutral,neutral
1547954984141987840,"WBOn mirga hiree murteeffannaa saba Oromoo mirkaneessuuf mootummaa shororkeessaa Itoophiyaa waliin falmata malee, sabaaf-sab-lammoota waliin diina miti. Sabaaf-sab-lammoota mirga ofii kabajchisuuf falmatan’illee ni deeggara. WBO jabeessaa. #OromoVoice #InvestigateAbiy",positive,positive,positive,positive
1539618203122520065,"Sirni gabroomfataa impaayera Xoobiyaa Oromoo gabroomsu fi ajjeesu malee hin jiraatu. Sirni kun Oromoo hidhannoo malee, harka duwwaa godheet nurra ture. WBOn aadaa Oromoo hiikkachiisuu kana harkatti cabse. WBO hidhachiisuudhaan bilisummaa saba Oromootiif gumaachi.…",negative,neutral,negative,negative
1561589112070721536,"Oromoo, WBOn ilmaan keeti. WBOn kan daggalu jiru horiif ykn. qanaaniif miti. Bilisummaa saba Oromoof jedheetu. Tokkummaan WBO jabeessi. WBO ciinaa dhaabbadhuutii sirna gabrummaa ofirraa gati! Ni dandeessa #OromoVoice #AidForOromia!",positive,positive,positive,positive
1563429596812709888,"@user Akka waan TDF TPLF of keessa hin qabne goote dubbacha jirta? TDF waan deeggarruuf hin qabnu, uummata Tigray akka balaa amma jiran keessaa bahanif immoo mootummaa Ethiopia dura dhaabbanna. For the sake of humanity jechuudha.",negative,neutral,negative,negative
1549656013157965824,Yaa Oromoo: WBOn ilmaan kee kan mirga keetiif jecha lubbuu qaalii siif kenne dha. Ijoollee garaa duwwaa siif joortu dha. Gootota dhagaa boraafatee siif qabsaawudha. WBO kee cinaa dhaabbadhu. Maqaa Shanee jedhuun kan nama fixu mootummaa Abiy dha. #OromoVoice #InvestigateAbiy ##,negative,neutral,negative,negative
1483517258399944704,Kana ture amantiin isaaniis ahhh😭😭😭😭 Oromoo tiyya kan kalessa gumaa hin gafane   garaan nu gubbate yoom akka bakka raffine kana kaanu kan na dhibuu  jallanKeenya diina waliin nu fixee 😭 https://t.co/oBmPOSOS3K,neutral,neutral,neutral,neutral
1549828522692182020,"Dan. 6: 21-22²¹ Daani'el immoo deebisee mootichaan, ""Yaa mootii, bara baraan jiraadhu!²² Waaqayyo koo ergamaa isaa ergee afaan leencotaa cufsiise, kanaaf isaan ana hin miine; anoo isa duratti mudaa malee nan argame, si durattis yaa mootii, dabaa hin hojjenne"" jedhe.",positive,negative,positive,positive
1607479977603223553,Beeksisa Qacarrii Abuukattoo Ittisaa Manneen Murtii Ol’aanaaf https://t.co/AmXV73DvjH,positive,positive,positive,positive
1553366540052987905,"Sabni humna ittisaa hin qabne, weerara diinaa ofirraa qolachuu hin danda'u. Weeraraa fi waraanaa diinaa Oromoo irraa qolachuuf, WBO jabeessuun dirqama. Beekkomsa, maallaqaa fi dandeettii keessan hundaan WBO bira dhaabbadhaa. WBO jabeessaa! #OromoVoice #StopOromoGenocide",negative,positive,negative,negative
1164140738025857025,@user @user Keessan kottu jechuun _______?  Yeroo hin gubin,positive,neutral,neutral,neutral
1554478538602029058,"Tokkummaa, tokkummaa, yaa ilmaan Oromoo tokkummaa, jedhe Nuho Gobana. Yaa Oromoo, ammas tokkummaa kee akka sibiila cimisi. Kan sibiilaan si cabsuu barbaadus sibiilaan ofirraa cabsi. WBO jabeessi. Yoo WBO jabeessuu dhiiste badii caalutti sitti dhufa. #OromoVoice #StopOromoGenocide",positive,neutral,positive,positive
1542180596771966978,"Sabni diina ofirraa hinqolanne baduu danda'a. Diinonni keenya, waggaa 150 ol, ofii hidhatanii Oromoo harka duwwaa hanbisaniiruu. Oromoon'llee seenaa irraa baratee, diina isa balleessuuf hidhatee dhufe, hidhannoodhaan ofirraa qolachuun mirga isaati. #OromoVoice #AbiyMustGo",neutral,neutral,neutral,neutral
1475827572793647107,Namoonni baay’een /hedduun yeroo barreeffamaa Daaqonii nafxanyaa kana argan Daani'eel Afaan Oromoo barreessuu eegaleera jechuun guddoo mirqaanuun hin hafne . Akkuma saree gurra ishee irraa  muranii foon jedhanii kennaniif  sana dubbiin. https://t.co/AugWXCJxVH,neutral,neutral,neutral,neutral
1554530005186744320,"Yaa Oromoo: Sabni xiiqqaan Tigray akkamitti diina isaa moohate jedhii yaadi. Icittiin jiru tokkummaan bilisummaa isaaniif hiriiruu qofa dha. Oromoon saba guddaa Afrikaa ta'ee osoo jiruu, sabni bicuu fi yartuun maaliif isa bitti ? WBO garaagaraa. #OromoVoice #StopOromoGenocide",positive,negative,negative,negative
1478780050921209861,"Maatiin haqa joollee keessatti yoo dogongoran ijoollee dhiifama gaafachuun dirqama,dhiifama gaafachuufi kabajaan dirqama ijoollee qofaa miti! Ilmi ati hardha kabajaafi dhiifama hin barsiifne boru nama akkamitti kabaja?maaloo gadi of qabaa,balleessineerra jedhaanii!",positive,neutral,neutral,neutral
1548891581305978880,“Deebiin laafaan dheekkamsa in qabbaneessa; dubbiin jabaan garuu dheekkamsa in kaasa.”  — Fak. 15:1,positive,neutral,neutral,neutral
1473756599621664777,waltajjii waloo hin qabnuu  diinni diina haleellaa qofaan gargaar gallaa!       Jaawwii Jiillee,negative,neutral,negative,negative
1604585595581435904,"@user Harree damma baattuu ati mi'aa isaa hn beektu atis mootummaa naannooti akkuma mootumma naannoo biraa maaliif ummata kee sijalatti yeroo fixan ustee laalta ,yoom ummata kee cinaa dhaabbattee room roorroo tana irraa ittista maal godha maqaaan mootummaa yoo ummata isaaf hn taane",negative,negative,negative,negative
1530543808655523842,DARARAA MANA HIDHAA QAALLITTII..! Ilmaan Oromoo shiraan Mootummaan Abbaa Irree Abiyyi Ahimadiin duurfamu Mana hidhaatti murtee dabaa itti murteessee jiru irratti dararaan hammaatee jira. Kanneen keesaa: SHAASHOO ANBASSEE fi BOJAA GIRMAA yeroo ammaa kana badii https://t.co/zNv6a7udkR,neutral,negative,negative,negative
1561661677111738373,"Sabni keenya akkuma tokkummaan ka'ee safaricom jilbiifachiise, tokkummaan WBO cinaa dhaabbatee bilisummaa isaa mirkaneeffachuudhaan badii irraa of-oolchuu qaba. Sooreyyii alagaa kan diina Oromoo ta'an hunda akkuma safaricom jilbiifachiisuu qaba. #OromoVoice #AidForOromia",negative,positive,positive,positive
1557830278508412929,"Minilik Oromiyaa gara Xoopiyaatti erga jijjiiree, Oromoon dhiigaa, fannifamaa, qalamaa, hidhamaa, ari’atamaa, salpachaa fi beela’aa jira! Oromiyaa diina harkaa baafnu malee rakkoon Oromoo ittuma fufa! Kanaaf, WBO jabeessuun dirqama. https://t.co/yrbDGNDYKc #OromoIsStarving",negative,neutral,negative,negative
1605248703899525123,Magaalaa Baakkoo keessatti sa'a ammaa kana waraanni mootummaa manneen ciisichaa magaalichatti argamu sakatta'aa jiru!,neutral,neutral,neutral,neutral
1562323733452398592,"Sabni gabrummaa jala jiru beelaa fi lolaaf saaxilamuun isaa waanuma hin oolle. Beelaa fi lola Oromoo irratti adeemaa jiru xumura itti-godhuu kan danda’amu, Oromiyaa walaboomsuu fi bilisummaa saba Oromoo mirkaneessuu qofaani. WBO cinaa dhaabbadhaa! #OromoVoice #AidForOromia",neutral,neutral,neutral,neutral
1563239507264413705,"Beelli amma Oromon itti dhuma jiru motummaa nama nyaata kanaan ta'e jedhame kan irrati hojetamedha. Qotee bulaa ajeesun, manasaa gubuun, masaasa manchaasun, lafasaa irra buqisun beela fiduf yoo hintaane maalifiree?. Oromoo dammaaqi. #HungerInOromia",negative,positive,negative,negative
1568704209113026560,"Qaammee 5 guyyaa Tokkummaa!!====+++=========Tokkummaan humna! Tokkummaan jaalala! Tokkoomuun injifachuudha! wolqaooduu fi faffaca'uun injifatamuudha! Salphacuudha, Xiqqaachuudha, Diiggamuudha! Kanaaf tokko taanee tabba jaalalaa ardaa badhaadhinaatti haa ceenuu!",neutral,positive,positive,positive
1549811406802927618,Waaqayyoon Waan Cufaafuu Kaayyoo Qaba Otuma Xiqqeenya Keenya Hawwanuu Otuma Badii Keenya Hawwanuu. Keessaf Alaan Nu ballessuf Waanti Hin Godhamin Jin Jiru. Nuti Guddataa Horree Lafa Keenya Guutaa Jirra.Akka Salphaatti As Hin geenyee https://t.co/LcYEuhCbvU,negative,neutral,negative,negative
1561661677111738373,"Sabni keenya akkuma tokkummaan ka'ee safaricom jilbiifachiise, tokkummaan WBO cinaa dhaabbatee bilisummaa isaa mirkaneeffachuudhaan badii irraa of-oolchuu qaba. Sooreyyii alagaa kan diina Oromoo ta'an hunda akkuma safaricom jilbiifachiisuu qaba. #OromoVoice #AidForOromia",neutral,positive,positive,positive
1429050728132272136,"Somali people liberation front(SPLF) moottuummaa nafxanyaa kana buqqisuun dirqama jechuun qabsoo TDF, fi OLA n geggeessaa jiraniitti makamee jira. - https://t.co/mnDUbSsO1i https://t.co/2KLyqFfh1D",neutral,negative,negative,negative
1449010194642571274,"Yeroo da'iiman Oromoo garajabina hamaan rasaasa Ittii roobsanii ajeesan akka leencaa Goota ofigodhuu, garuu Yeroo WBOn booji'aaman Aadurree manaa ofifakkeessuu.Humnnii kuun Humnna addaa Diina Oromoo hajennuu.yoo diina kaan booji'aamanii dhifamanuu,isaan kuun gatii argachuu qabu. https://t.co/lgp8CrVwfA",positive,neutral,neutral,neutral
1538607647099961344,"Oromoon Tokko. Waliin gabroome, tokkummaan qabsaayee bilisa baha. WBO cinaa dhaabbachuun mallattoo tokkummaa fi dirqama Oromummaati. IUOF! #OromoLiberationArmy #WeStandWithOLA",neutral,positive,positive,positive
1040941433589563392,@user @user Gadaan biyya ijaara malee biyya hin diigu 😂,positive,neutral,negative,negative
1552337229644709889,Sabni goota lubbuu isaa saba isaaf laatu hin qabne yeroo hundaa garboomee jiraata.Abbaa fedheeti akka barbaade itti roorrisa. Goota ofii jabeeffachuun dirqama oromummaa haa bahannuu. https://t.co/E7BDWH7O0G,negative,positive,positive,positive
1487838020430700550,Maal jechuu akka barbaadan osan beekee silaa nan gargaarayyu.Tarii Mana baruumsa sadarkaa tokkoffaa Buraayyuu jechuu barbaadanii laata? https://t.co/qxBSaraH4O,neutral,neutral,neutral,neutral
1558322229460422656,"Kan nagaa barbaadu humna horata. Oromoonis nageenya yoo barbaadde WBO jabeessi. Kutaa hundatti, ganda hundatti miliyoonaan ijaari. Saba hangafa gaanfa Afrika ta'ee, bicuu fi yartuun bitamuu hin qabu. Oromoo ka'i! WBO faana qabsaawi. IUOF! #OromoVoice #OromoIsStarving",positive,positive,positive,positive
1562751539889836032,"@user @user Mercy callis dhala tafkii fi injiraani. Dhala du'aa farsee, fayyaa nyaatu. Badi as jala. Geergoo.",negative,negative,negative,negative
1277775450648055809,"@user Hundafu tasgabbiin barbachiisadha, kun kaayyoo diinati, sabafsablamoota walitti naquf kan karoorfamedha, diinni shirka tplf fi gibts uumani biyya kan rakkoo keessa galchuf kutateera",negative,negative,negative,negative
1539255510381346816,"Lubbuu fi dhiiga namootaa nagaatiin “qumaara siyaasaa “ taphachuun injifannoo fidu akka hinqabne ,badii naannoo Tigraay keessatti ykn irratti godhame ( mikadiraa) irraa baratamuu qaba ture. Yakkii yakka dhala,badiin daran badii biraa fidaa. Lubbuu fi dhiigni namaa ni iyyata !",negative,positive,negative,negative
1605470808268120065,"Gadaa Dictionary - Ilman abba gadaaf!buufachuuf 👉 https://t.co/gkVdbshdRAGadaa dictionary features👉 Jechoota 220,000 ol qaba.👉 Gaaffii fi Deebii (quizzes)👉 Data malee kan hojjetu.👉 Itti fayyadamaaf salphaa kan ta'eedha.👉 beatiful themes fi k.k.f#Dreamtechplc https://t.co/UFS0EA8Q3t",positive,neutral,neutral,neutral
1604151207374749696,@user Oromiyaan Booyaa jirti kan Imimmaan isii qoorsu ABO-WBO qofa akka tahe Ummanni bal'aan Oromoo kana Hubachuu qaba@user @user @user @user @user #WOB #OromoVoice #OromoLivesMatter,negative,negative,neutral,neutral
1384664745626714113,Oroomummaan enyuumaa kottii oromummaan itiyophiiyumaa dha .Harcaatuun nafxaanya Hinaaffan Iyyiituus homaa hin fiduu https://t.co/TvRvznhdH5,neutral,neutral,neutral,neutral
1606316010331467777,@user Barri kun bara raajii arguf jirudha ajab,positive,neutral,neutral,neutral
1568089275912028161,Dhugaan ibsaa jireenya nama tti dhugaf jiraanee  dhugaaf duunaa .jennee manaa baanee dhugaa barbachaa bosona keessa jooraa . https://t.co/CahUuyVhje,negative,negative,negative,negative
1193517267587342337,@user Kana an warra seelii isaanii irra torban darbe falmii siyaasaa cimaa erga goone booda dhumaratti 'option' isaan qaban waraana kaasu akka ta'e natti himaniiru!,neutral,neutral,neutral,neutral
1567937151618228225,Mootummoota Abisinya fi warreen humna Amiroota Adal wajjiin iddoo kanatti yeroo hedduu walwaraanani jiran.Keessatu iddoo sadeettan tulluu waaqaa Keesaa Lola tulluu cuqqaalaa Qabachuuf Waraani Abissiniya kan Atse gelawdiosin hoganamufi HUMNA Amir nuur jiddutti,positive,positive,positive,positive
1525098792500056069,We must work for the development of our country as our professional.Hundi keenya guddina biyya keenyaaf hojjechuu wanna akkaataa ogummaa keenya.I must give good attitude to our country. Dirqama biyya keenyaaf ilaalcha gaarii qabaachuu qabna.,positive,positive,positive,positive
1560374696226480128,"Sirni nafxanyaa Oromummaa baleessee biyya abbaa keenya dhuunfachuuf afaan Oromoo, aadaa fi seenaa Oromoo balleessuudhaani. Sirni kun waggoota arfan dabran Abiyin hoogganamee badii guddaa Oromoorra geesseera. Safaricom kanuma hojirra oolchaa jira. Dinne! #OromoVoice #AidForOromia",neutral,negative,neutral,neutral
1605856326097293313,#Inbox    #Debre_Markos_UniversityGuyyaa 12/04/2015 Halkan keessaa naannoo saa'atii sagalii Finxaaleyyiin faannoo ofiin jettan dormii barattoota tti ol seenuun ijoollee 3 cuubeen waranuun barataan tokko yemmuu du'u lamma du'aafi jireenya gidduu jiru. Amma hospital jiru.,negative,positive,negative,negative
1532419232897683456,Gootichi Ona Giddaa Ayyaanaa bakka addaa Jaangir jedhamutti diina tumaa oolee injifannoon xumureera. Humnoota PP konkolaataa sagalii (9)n itti bobbaate irratti bakakkaa roobsee https://t.co/B4y4Xz2Kbm,negative,negative,negative,negative
1604782048731971584,"@user Kun mirga ummata Oromoo dhiibuudha abba biyyummaa ummata keenyaa mulquudha Nagaanya biyya keenyaaf jecha motummasn kan sirreessu qaba Finfinne kan oromooti, magaalaa saboota fi sablamoonni keesa jiraataniidha",neutral,negative,negative,negative
1533729434951421952,Yaada kiyya bilisaan ibsachuu nan dandaha hangaan mirga nama biraa hin tuqnetti saba kiyyaaf hojjadha jedhee wantan itti amane irraa of duuba hin deebi'u because sabni kun rakkoo hangam jala akka jiru nan arga waan taheef @user,negative,negative,negative,negative
1605227764801359872,#Oromoon biyyaa qaba. Biyyii isaa #Oromiyaadha. #Oromoon Looltuus qaba. Looltuun isaas #WBOdha❤️💚❤️ #defendOromia  #SaveOromo #OB https://t.co/IrUCcaBL6W,positive,negative,negative,negative
1444358308073254917,#QBO🖤❤🤍❤💚❤🖤❤🤍 in #Oromummaa spirit!😍Bokkuu qabannee diina abarree     Yaa oromoo babaredduu tiyyaa naf...xanyaa balleessina biyyaa    Yaa oromoo oromoo qulqulluu nutuu beennaa akkattii bulluu!@user @user @user @user https://t.co/9Lqe0owadB,positive,negative,negative,negative
1548380336089735174,"Pireezidantiin US Joo Baayidan, ilma mootii Sa’uudii Mohammad bin Salman waliin waa’ee ajjeechaa gaazexeessaa Jamaal Kashoogjii kaasanii akka dubbatan himan. https://t.co/lDySM8qTrp",neutral,neutral,neutral,neutral
1606899570021380096,"@user Mootii dha, mootiin immoo kanfedhe godha!Ussssssssssss !",negative,neutral,negative,negative
1561589112070721536,"Oromoo, WBOn ilmaan keeti. WBOn kan daggalu jiru horiif ykn. qanaaniif miti. Bilisummaa saba Oromoof jedheetu. Tokkummaan WBO jabeessi. WBO ciinaa dhaabbadhuutii sirna gabrummaa ofirraa gati! Ni dandeessa #OromoVoice #AidForOromia!",positive,positive,positive,positive
1536636835035697152,Warri ABO WBO wal maddi kaayee barreydu akka ummanni oromo WbO jibbu warra godhuu barbaadu. Abo fi wbon waliif diina malee firaamitiTana wbon qulqulleeysu qabdi. Yo khaan miidhaa guddotu wbo rratti dhufa. Itti yaadaa WBO hattu firo isin balleeysu fedhanii beekhaa yaa gootowan ko,neutral,negative,negative,negative
1549412929983881220,"WBO wabii Sabaa ❤️💚❤️WBO'N hin badu, diina balleessa malee.Kan WBO balleessuuf dhama'u haa badu!Oromiyaan haa jiraattu!Oromoon haa waaru!WBO'N haa lalisu ❤️💚❤️Injifannoon Ummata Oromoof ❤️💚❤️ https://t.co/KxgivcDq6h",positive,neutral,positive,positive
1547421808474947584,Yaa Oromoo: WBOn ilmaan kee kan mirga keetiif jecha lubbuu qaalii siif kenne dha. Ijoollee garaa duwwaa siif joortu dha. Gootota dhagaa boraafatee siif qabsaawudha. WBO kee cinaa dhaabbadhu. Maqaa Shanee jedhuun kan nama fixu mootummaa Abiy dha. #OromoVoice #InvestigateAbiy,neutral,negative,neutral,neutral
1299778981340811271,"Hin barihu seetee qa'etti haajaa baatee,Qaanii tee beekkadhugaafa achii bariite.",neutral,negative,negative,negative
1120735697097428992,"@user Kanin jedhu,dubbii Addisuutu akkas olka'e moo Aarii Lammaa fi Xayibaan irraa jijiiramuutu ummata akkas dallansiise?",neutral,neutral,neutral,neutral
1559918784219168770,"Ummanni Oromoo, WBO gargaaruu qofa otoo hin taane, akka dhala-namaatti kabajamuuf, lafa jiraatu maratti ofumasaa WBO ta’uun dirqama filannoo hin qabneedha. Yaa Oromoo ka'i. Hidhadhu. Wal-hidhachiisi! WBO ta'i. IUOF! #OromoVoice #OromoIsStarving",positive,neutral,positive,positive
1169212779687022592,Fiction of #homogeneity!        ...Seera uumamaa hin cabsuuree?,neutral,neutral,neutral,neutral
1528398500567912448,"Obsa Abdisa#Karrayyuu""Namni kun Hawaas Bulgaa Roobaa jedhama. Sirni qaroo Oromoo lafarraa balleessuu amaleeffate haftee Karrayyuu kana galgala har'aa galaafateera. Kun tuffii Oromoof qaban ifatti agarsiisuufi."" https://t.co/sL5XouiRP1",negative,positive,negative,negative
1549656013157965824,Yaa Oromoo: WBOn ilmaan kee kan mirga keetiif jecha lubbuu qaalii siif kenne dha. Ijoollee garaa duwwaa siif joortu dha. Gootota dhagaa boraafatee siif qabsaawudha. WBO kee cinaa dhaabbadhu. Maqaa Shanee jedhuun kan nama fixu mootummaa Abiy dha. #OromoVoice #InvestigateAbiy ##,negative,neutral,negative,negative
