tweet_id,tweet,annotator_1,annotator_2,annotator_3,anno1,anno2,anno3,label
1.3626570052200284e+18,lol see as dem dey drag my people shey me wey just won clock this july sef don old,11.0,33,38,negative,negative,positive,negative
1409440576445947907,what is happening here okenwa so you dey come awkaetiti every december make e nobi where i dey think,30,35,32.0,neutral,negative,negative,negative
1196171270037094407,oga e get course we dey reason for school wen we nor dey abandon,11.0,33,38,neutral,positive,positive,positive
1419161540704587779,this one na money e dey chase,30,35,32.0,positive,positive,negative,positive
1.231941325509079e+18,dear dis na over load enjoyment nor de here if,30.0,36,43,neutral,neutral,positive,neutral
1308162348822286337,many of the big names in music you know today didnt just start making good music after they blew dem don dey make am dey come since the days when dem dey borrow money take book studio session listen to upcoming acts more the dopeness of the music go shock you,30,35.0,32,positive,positive,positive,positive
1290160897911140359,paperboi na only jesse dem dey duam,11,33,38.0,neutral,neutral,negative,neutral
1278642850113216513,you no dey owerri na buh be like you do dem strong things too,11,33.0,38,positive,negative,negative,negative
1142016396601282560,did airtels k for gb about weeks ago was thinking it will even last me month but no e don finish im so pissed,30,35,32.0,negative,negative,negative,negative
1345402412232798208,before i enter twitter i don already know the song if to say you dey my side na highway i for use choke rn,11,33.0,38,positive,positive,positive,positive
4.5888373941496224e+17,e don tey na about sha abraham was how old when isaac was born,30,36.0,43,positive,neutral,neutral,neutral
745372133417697281,im sure she ll be filled with regrets now una go don pursue sleep komot for her eye even bros go dey vex,37,33,36.0,neutral,negative,negative,negative
1.4319560520571535e+18,u don see dem b,11,34,38.0,neutral,negative,negative,negative
8.826726688641188e+17,na this txt thing dey trend wit football managers this days fa,11,34,38.0,neutral,neutral,neutral,neutral
1.37623180426965e+18,hey tweeps how una weekend dey go na hope una don dey plan the new week add your lunch time join and order for your favourite pounded yam before you say you forget health is wealth bet food is importanter you knw via it through rt pls,31,34,38.0,neutral,positive,neutral,neutral
8.511650169255895e+17,efe u na sure boss take dat money,30,33.0,43,positive,positive,positive,positive
1298029948800847880,it is very obvious una wan dey unfortunate next season ‍️,30.0,35,32,negative,negative,negative,negative
1.1579343510924616e+18,you don dey mature my boi im so emoshuna,30,35,32.0,positive,positive,positive,positive
5.913567729228186e+17,what do you mean its real love i mean the love of godabeg if you see her tell her i dey call,30,35,43.0,positive,positive,neutral,positive
1438138399941136384,omo if you no get anything sensible to talk about this uniben school fees matter better shut up see that ozuor dey do nonsense comparison with e pikin nursery school for yankee nicholas you no get sense mctheewwwwwwwwww,30,35.0,32,negative,negative,negative,negative
1.0984662873223208e+18,me sef na human being,11,34.0,38,neutral,neutral,positive,neutral
1.1410360160668672e+18,pikin wey no only fine but fresh im not crushing sha,31,34,38.0,positive,positive,neutral,positive
1285111247566974977,e say rd place match,31,34.0,38,neutral,negative,negative,negative
1.1729444402452808e+18,nor try am ooo u knw d one dem dey do,30,35,43.0,positive,negative,negative,negative
1310572508324782081,your students please abeg where the food and where i fit see your students o wan check something,30,35,32.0,positive,positive,neutral,positive
1.3298580336487995e+18,i have how it started and i need k as when e take end and na you gorun am for me,11.0,34,38,neutral,positive,positive,positive
1.2409985243864474e+18,airport wey dey never even rehabilitate finish ‍️‍️,30,36,43.0,negative,neutral,negative,negative
1.1269458855213138e+18,the guy go be like make una talk truth make we de commot from here,30,36,43.0,positive,positive,negative,positive
8.45E+17,wen person don dey old w am on thursday rd march whats your plan for old age,11,34.0,38,positive,neutral,neutral,neutral
1027608399079464960,tega st of august na the date o na so me and my friends sit down we relate o say make we gather people come jubilate o cos na my success i dey try celebrate o you see tega you cant afford to come late o cos my gate go dey close like eight o,30,35,32.0,positive,positive,positive,positive
1114625594988404736,lammyng dey vex bruv,30.0,35,32,negative,positive,negative,negative
898894835201052673,you don see am na pogback we dey fuck these hoes over bro,11.0,33,38,negative,positive,positive,positive
1.1269101916756132e+18,all this laye muntari united fc pepo una jus deh wine una sef see all dis eye make i hear,11,34.0,38,negative,negative,positive,negative
1188114092504076293,your mind done dey na those men dey mount checkpoint under rain oh,30,35,32.0,positive,positive,negative,positive
1.330596117684351e+18,and he don dey cap carelessly,11,34.0,38,negative,negative,positive,negative
1053407434612621318,lmao over gone self ma allowee den na just for a week beer cum cheap toothen hero was i drink ehn chisos and pepper soup was i fat after service naa no b now wet boiz dey str,30.0,35,32,positive,positive,positive,positive
1088025129614012417,na we dey spend money but na dem de count dem wan know how much dey our akant,30,35,32.0,positive,negative,negative,negative
7.199753884542648e+17,na only him waka come,30,36,43.0,positive,neutral,neutral,neutral
1.3460847966074388e+18,uniben dey resume soon so if you see me there mind your business abeg im not a student ohhh,11,34,38.0,neutral,neutral,negative,neutral
1.0391161334026365e+18,na sure thing now this toilet sha na for people wey like things,30,35,32.0,positive,positive,positive,positive
1323272214666465280,na ogs i blame you change formation to fit person but you no fit remove am when the formation no work,30,35,32.0,negative,negative,negative,negative
1.2653909565321626e+18,say it with a cake guys weve gat you like seriously why wont she say yes after seeing this cutie in white ️ if na you nko wetin you for talk off course ill say yes plenty times na how,30,35,32.0,positive,positive,positive,positive
1.2163412768047557e+18,imagine a man paying a lady minimum wage just to get her her digits oluwa wetin dey supervene,11.0,34,38,negative,negative,negative,negative
1119515349895012352,ja jam na de best because every were de burst,11.0,33,38,positive,positive,positive,positive
1.2131935461881037e+18,na so i call them for house say i don reach school ooo them come give me another bad news say i forget my meat as i dey pack my stuff meat wey i do walaha fry yesterday afternoon as i dey now ehn i no fit think because this cold sef don enter my brain,11,33,38.0,negative,negative,negative,negative
1.3464560270137672e+18,yu dey find your own me i dey find my own,30,33,43.0,positive,positive,neutral,positive
1.3209754715139154e+18,but na your bro na,11,34,38.0,neutral,neutral,neutral,neutral
1.40E+18,im don build relationship na roofing i dey go do,11,34,38.0,positive,positive,positive,positive
1278442362654597121,hold that thought before una play on saturday night una go dey th,30,35.0,32,neutral,negative,neutral,neutral
1.1557598712932966e+18,governor wey sabi i dey hail you sir,30,36,43.0,positive,positive,positive,positive
1.011370467238613e+18,today we dey celebrate our own form the south southcomedian extraordinairemusic na e calling comedy na e talent e name na warri boy from ughelli e mata don travel both local and international we say kpoko,30,36,43.0,positive,positive,positive,positive
1448702812947468292,the woman wey dey sell food daughter dey enter my eyes mehn and she dey serve me food like a king ️️,11,33,38.0,positive,positive,positive,positive
1244572927590371329,na fine people dey do that kain thing abeg,11,33,38.0,positive,negative,negative,negative
936328113914605569,my guy just called amala garbage smh na why dem nor dey rate benin boys for lagos,30.0,35,32,negative,negative,negative,negative
7.467540670037402e+17,your own sef dey your body lol,11.0,34,38,negative,positive,positive,positive
1019629227790958594,every aboki with him kettle guys make una tell me wetin una feel about this,30,35,32.0,positive,positive,neutral,positive
1.295812057170948e+18,what kinda oyel you dey use baff na crush attraction oyel abi na admirer attraction oyel,30,35,32.0,positive,positive,positive,positive
1.2931507708844687e+18,lmaoo you go come dey reason say village people dey press you,30,36.0,43,negative,negative,negative,negative
1272276239122870274,e fit finish oh this one dem don dey use special packages,30,35,32.0,neutral,negative,negative,negative
1.203611865592537e+18,abeg make una bless me too even tho na k biko ooo na beg i beg ooo,11,34,38.0,positive,positive,negative,positive
1148870186029715456,i pity short guys sha you wan suck breast your dick comot from pussyyou wan put am back your mouth comot from breast,30,35,32.0,negative,negative,negative,negative
5.485525044900987e+17,qpr no deserve dey epldey re vry poor,30,36.0,43,negative,negative,negative,negative
1.1653457328760177e+18,continue to dey do rubbish o when dem go sack you e go be like film for your eye ode,11,33.0,38,negative,negative,negative,negative
1.2831346196558234e+18,dah im in love please if its not grass im not playing boot wey go make you get skills you never thought you had,31.0,34,38,positive,positive,positive,positive
1353777651547336705,e sure me say na aisosa dem go write for the one e go wear,30.0,35,32,neutral,neutral,neutral,neutral
1.1769556840107704e+18,i love ️ dis boss like kilode na he songs dey gv me joy warri to d world,30,35.0,32,positive,positive,positive,positive
1273272188867620864,u de help me find wife,30,35,32.0,positive,positive,neutral,positive
1147639350693437440,even mike the married man dey rock babe all these single guys dey form wetin i nor understand,30,35.0,32,negative,negative,negative,negative
1.3182340982724895e+18,ogudu sars self dey game those idiot don do me strong thing dey withdraw the whole money wey dey my access account still dey tell me say make i thank god say i get money,11.0,33,38,negative,negative,negative,negative
1.1871320349274767e+18,now them come say jazz de fail her dem say no be twins am tired of nigeria i wan go dubai,11.0,36,33,negative,negative,negative,negative
1.3605741915279852e+18,i don hear na person don tell me,11.0,34,38,neutral,positive,positive,positive
1.397646104871805e+18,rashford dey play like person wey god don answer his prayer,30,35.0,32,positive,negative,positive,positive
1.241736372861444e+18,wahala chairman don vex,30,36.0,43,negative,negative,negative,negative
1.4e+18,i toast u and u say no u ask for money i say no or i didnt respondu con dey vex no b persin wey gain add mission dey pay sch fees ‍️‍️‍️ oya u self reason am nah,37,36,33.0,neutral,negative,negative,negative
1299957383016349697,wetin dis one dey talk,30,35,32.0,positive,negative,negative,negative
1.122231064267772e+18,your eye don tear your brain don burst,11,34,38.0,positive,positive,negative,positive
1138532732273930240,baba e no reach that one na becus money no dey to play e dey pain to like,11,33,38.0,negative,negative,negative,negative
1316076187182137344,what the fuck swat special weapon what na catapult dem wan dey carry,11,33.0,38,negative,negative,negative,negative
1.0775003850263264e+18,all i want for christmas to follow back oooh bbs for the win im even speechless rn na she mayorkun sang drama queen forthis one go call pesin papa,30.0,35,32,positive,positive,positive,positive
1078142139069091843,at about this time in two friends doing mmm mr a guy you no want give me my money abi na you introduce me to this thing oooh mr b oga free me na when you pay the money na my account you send am to,30,35,32.0,neutral,negative,negative,negative
5.563681522387804e+17,both jawe i nor dey play wit either fashion or food,30,33.0,43,positive,positive,positive,positive
1199543315206721536,aunty wey not wise want make a smart broad drop k una matta don cast,30,35.0,32,negative,negative,negative,negative
1.0485404099396036e+18,this i want to be with the father of my child mentality is what has kept many people i know in bad spot for the longest time abeg go with what make sense and let your heart enter voicemail on this one abeg,11,34,38.0,positive,positive,positive,positive
1.2710665779333038e+18,na so dem go use the remaining destiny wen u get indaboski,30,36,43.0,negative,negative,negative,negative
1236603492984389633,e don happen all dresses made by me,31,34,38.0,positive,positive,neutral,positive
1238949284218896387,na wa o wonderment of northerners of nigeria oh una form bh then iswap bandits herdsmenetc only una form operation safe corridor now una done they form human right abuse for rbh camp,30.0,35,32,negative,negative,negative,negative
1435586441338408961,i dont know if its me but i no fit run agenda wey my woman nor dey comfortable with she nor like am i go stfu,30,35,32.0,positive,positive,negative,positive
1.2762831468463186e+18,i dey whisper this also dont tell anybody oo plenty fine guys dey here too my brother and don tell me b as a veteran,11.0,34,38,positive,positive,positive,positive
7.359053973331681e+17,eryou no win na una plenty wey get am,30,35.0,32,negative,negative,negative,negative
1.3717911509112136e+18,who dey vex birthday girl,11.0,34,38,negative,neutral,neutral,neutral
1373705515017064449,no be small thing e be like e don dey on the border o,30,35.0,32,positive,neutral,neutral,neutral
1.3014142048517898e+18,sports betting wen i wan enter full time this season,30,36.0,43,positive,neutral,positive,positive
637610069593600000,abi na geh wey dey on her period na him baba say make u bring come,30,35,32.0,positive,negative,negative,negative
938734429903708160,okwa pornstar o babe say she no fit lash gay man na im dem cyberbully am till she go hang herself,30,35,32.0,negative,negative,negative,negative
1234050074587664384,no dey stress me,37,33,36.0,neutral,negative,negative,negative
1.282011455026606e+18,guy i no even fit watch the match cause na we dey hold ball na them dey score‍️so na europa like this,11,36,33.0,negative,negative,negative,negative
1253804051491442696,see the idiot i know say u no get sense before ode ur name don reveal u sef i no sabi why i reply u binomo family,11,33,38.0,negative,negative,negative,negative
1.198570188863615e+18,went to winners chapel for my friends dedication and im more pumped up for shiloh see ehn you cant be at shiloh and not shake body during praise the praise session is where i show god how thankful i am for the year no shame cos i dey commot slippers like dis,30,35,32.0,positive,positive,positive,positive
1.0586282496585032e+18,our xmas rice don ready ft una don save us sha,11,36,33.0,positive,positive,positive,positive
1026972380420362242,them no dey rush them,31.0,34,38,neutral,neutral,neutral,neutral
1.3175467394282168e+18,lol i hate the tactic yall using banter no fit dey pain una again na,31.0,33,38,negative,negative,negative,negative
1.0449941569453876e+18,saraki dey waka sha,30,36.0,43,positive,neutral,positive,positive
1153626202420080640,lol im not buying at once na i no get money help me please,30,35,32.0,positive,positive,negative,positive
1329204988355223558,na international break cause all this nonsense shepeteri wey we dey see on the tl,11.0,33,38,negative,negative,negative,negative
1257325253010657286,delta state government dey encourage we pipo to try avoid touchtouch wit oda pipo especially di ones wey dey show signs of di coronavirus disease e also mean say pesin go avoid wia plenty pipo dey or gada abeg make we for o,30,35,32.0,positive,positive,neutral,positive
1336968167294447624,i hear say dem ban watsapp and fb for one state in dis naija abi na illiteracy or democracy,11,33,38.0,negative,negative,negative,negative
1126570186293809155,you go follow go wen he wants that thing,31.0,34,38,neutral,positive,positive,positive
1.4318923534140457e+18,na to cut warning to that camera controller aswear they should stop showing us boring faces when we wan de see d real drama na una say make we shine our eyes oooo,11,36,33.0,negative,positive,negative,negative
1.2650031785940992e+18,its not her first time the boy is strong i fit don die if na me,31,34,38.0,negative,negative,negative,negative
881884400786579456,i for just fly like winsh waka sef or enter road since mornin but al join we go wait am all my leg don too worry me for inside heels,30,35,32.0,negative,positive,negative,negative
1390739517804621830,no worry the person wey go break your heart dey come no be heartbreak e go reach everyone,11,33.0,38,negative,negative,negative,negative
1.390222383437525e+18,president dey talk he off reply as per make all of una shut up if i talk finish make all of una take am like that make una get out muhammadu youre very mad,11,34.0,38,negative,negative,negative,negative
1.1332830268662456e+18,no jersey my brother the way una dey ask for jersey e be like say una want make dem run out of business later in the year who knows lets keep fingers crossed i went there for danielle de rossi and i am so glad it was powerful no worry ac milan go make top,31.0,34,38,neutral,positive,positive,positive
1342881891255517186,saw this and e don hold me now to buy i gats buy like for me for my sis and extra for my homeboys thats make dem no vex nsala soup dey fridge,30,35,32.0,positive,positive,positive,positive
1.3514331162887455e+18,see empty threats yo giveaway wey like shattabundle e no get where e touch,30,35,32.0,negative,negative,negative,negative
1212139450941222913,na people wey de hospital de serious oo,11.0,33,38,negative,negative,negative,negative
