id,tweet,anno1,anno2,anno3,label
520548303025734000,midovgt انا ماشي متشايم ولكن عقلاني ههههه شنو الفايدة من المقعد 6 وحنا مازال تانتقاتلو مع هاد عوازا ههههه,hate,hate,hate,hate
1377937649814675700,"أنا زامل سخونة مزمولة محتاجة زب فكري
يبردني 🍆
I'm so horny need a black dick in my ass 🍑
#fuck #sex #bbc #BLACKDICKSWHITECHICKS #BlackDickDomination #BlackDicks #blackdick #bottomdubai #dubai #gayblack #gaymaster #slavegay #gay https://t.co/dGYuBkL2KW",abuse,abuse,abuse,abuse
228653877518549000,ana kan hma9 3la bladi maroco,normal,normal,normal,normal
1601632331508300000,"Muntaha_al7anan ههه و الله الموضوع طويل  لا تخليه ياخذ منك تفكير  هو راجع لتنوع المغرب بين الامازيغ و العرب  و ايضا الاحداث التاريخية الي مر منها البلد بتخلينا شوية معزولين و عنا تفكير مختلف شوية 
بس المهم المغرب مسجل عربي و على هذا الاساس لازم نتعامل 
المهم الموضوع معقد
بسوي سبيس شي مرة",normal,normal,normal,normal
718485918328427000,ChirineLoveyou HananeElKhader راه حمق الا دارها انا كاملا يخليني شكار راشو عا داز من هنا هههههههههه,abuse,abuse,normal,abuse
577985750530129900,amalbety1 JournalBasma 2MInteractive IbtissamTiskat ibtissam خط احمر bassoma malika o1000 wa7ad lih charfa yasta9balha,abuse,hate,abuse,abuse
94813437,بالصور.. عبد اللطيف حموشي يدشن نادي الفروسية التابع للمديرية العامة للأمن الوطني ##url ##url,normal,normal,normal,normal
742902643140481000,"hayettlena IlhamHuma _fhavd1 sarah_el1 
هههههههههههههه ونتوما كتطلعو القالب رييسا معوقا جسديا و وشعبا معوق جسديا ههههههههههههههه",hate,hate,abuse,hate
608054198685548500,@Domo2910  hadik hmara hachak,abuse,abuse,abuse,abuse
372810352524009500,Milan eet mijn zebi,abuse,abuse,abuse,abuse
543071926902853600,"StaracArabia allah ya3tikoum l3adaab ya l ghachahinn _ nifaa9 100 
moroccan top talent ya 3riban",hate,abuse,abuse,abuse
94813319,@username رضا عبد العالي احلام سعيدة اخرك طنطا.. ومهما هبدت و هقصت مش حتمسك فرقة بتلعب فكاس افريقيا #الزمالك مبروك  #الرجاء_البيضاوي باقي شوط ديما #الرجاء_البيضاوي ##url,normal,normal,normal,normal
530133354734030850,Adnane129 My homiie nigga 3wazza_everywhere,normal,hate,hate,hate
802916511732166700,"@3hAOXQMg3nIdgdU @abedomri1992 @sourate6666 @badiajnikhar @kachifat2 @maissamimi60 
قصدك باطل وميضربوش لك الترمة ههههههه فيق راك زامل😜😂😂",abuse,abuse,abuse,abuse
647377928796401700,ucef79 stoi qui a change b9a lik gha twali vegetarien tfou 3la kafer Reda_,abuse,hate,hate,hate
662237604725792800,@bygmillion @Hyperconnard hmar kbir ada,abuse,abuse,abuse,abuse
531828489067168000,just_zakii وانتي عندك مستوى اصلا يا عاهرة,abuse,abuse,abuse,abuse
214141669329731600,Soyons heureux soyons fous  La khouya nta 7ma9 w ana mali _,abuse,abuse,abuse,abuse
900355264645181400,"@nabilocean1 واش مكلخ ولا مانعرف مالو 
دابا هو عارف مقودة عليه و عوض مايقاد راسو غادي تيقودها كثر ههه
عندو شي حاجة بلاصة المخ",abuse,hate,abuse,abuse
526720601072079000,Kenza_Morsli1 limoo142 انسانة بلا اخلاق مش متربية بترجى ورا  الطلاب وحدا بيعبرها عاهرة,abuse,abuse,abuse,abuse
500999125979390000,@clr92_ hmara,abuse,abuse,abuse,abuse
691049813157270000,Hanoun_Houba taliajudeh94  اه هادشي لي كلشي شفناه و راه ماشي غير هو لي تبدل و هو اللي يعتذر لانه معبرش بنت بلاده ماله يهودي,hate,hate,hate,hate
702238493410521100,"@DzAmazighia @ghizou20 @HananeElKhader @RaphaelJabbour1 و نتي مكلخة و طامعة في رافي جااالوبس هههههههههه
نونة دارت لايك لواحد تويت شوفيه",abuse,abuse,abuse,abuse
942065209631441000,Hassan_khalile ومعرفتش علاش كيبغي ملحد مغربي يدير لراسو اشهار زعما انا ديماغوجي ونتوما غ مگدمين ,normal,hate,hate,hate
1359997868434720000,"kerayagami البوليزاريو تنظيم ارهابي    
شوف لك شي كسرونة صغيرة دير فيها معلقة كبيرة ديال القهوة عامرة مزيان اما   گوار او ديبوا زوج كيسان زيتونة عامرين ماء بارد وخليهوم اطبخو مزيان  السكر حسب الدوق  ورد عليا الخبار او هاحنا مع الشاف موحى ههههههههههه",hate,hate,hate,hate
532273524673896450,@Ebtisam3003 قحبة كسك اسود و زبي ابيض هيعملوو رومييييييكس يا قحبة سعودية كس ام السعودية و شعبها الغبي المعفون العايشين في عصر الحجري,hate,hate,abuse,hate
1541407140593760000,جيت لايموزار مافيها والو بسيف بوز فلو ميولي ملحد,abuse,abuse,hate,abuse
582211208469692400,"@Maroc_Telecom hmara, ALLAH AKBAR NAMASTE. Prix Nobel de l'horloge atomique. Déclaration de guerre à la France http://t.co/9flvulIkX1",abuse,abuse,normal,abuse
1344071491521020000,كان قريب من الريال،  بسبب روسيل( الله يحرق زامل بوه) https://t.co/jxx7N2sZJW,abuse,hate,abuse,abuse
727908488081506300,"@smirahassouni @hayettlena @b10b257fb19c4e3 
عارفة راسها حمارة هههههههههههههههههههههههه الجبهة في خبر كان هههههههه",abuse,abuse,abuse,abuse
740038390100419000,"___Marocaine___ basmaTAM661 numidia25 KaarisAek Fatimasadia4 rachidfqir 
هههههههه كلشي على ديك ملحد شفتي لمن دارتها اللي فالصورة هههه",abuse,hate,hate,hate
695347563017338900,@kinda1995 ودابا البغل لفزريبتكم سرجيه وركبي عليه لبغيوتها حرب غادي يوحل ليكم ريقكم ونتوما كل شوية كلبة منكم تجي تهجم وتهدد,abuse,abuse,abuse,abuse
1106997469374828400,@ucef79 @YounesTW Niveau fial mok limarabatekch .,abuse,abuse,abuse,abuse
480448835370876900,3wazza lbaggy tay7 hta f koora respect Brotherhood,hate,abuse,hate,hate
379030398056947700,#المستحيلات_المغربية : بوزبال اخلص  فطوبيس,abuse,abuse,abuse,abuse
710575020632834000,"imen90520882 box_angham 
هاكي سمعي شهادة ابن سفير الجزاير فحقكم عنداك تقولي مروكي ههههههههه
واخا هكاك كنحبكم ههه
httpstcoRHOFfFdnwo",normal,normal,normal,normal
523804475069591600,inti li mo mohtarama ya hmara,abuse,abuse,abuse,abuse
94812955,@username فطور ب 250 اورو هءا بنادم ولا بقرة حلوب...حنا جوج تميرات و زلافة حريرة و شي حوتاات و الحمد لله شبعانين..حقا بنهار كنقولو نكلو غير يوصل لفطور الحمد لله غير شوية و جمع و طوي,normal,abuse,normal,normal
599763290579959800,"في شوارعنا تجد سيارة بقوة 500 حصان، 
وقودها واحد حمار. ..
ومعجبة به 700 بغله ...
#صباح_الخير",abuse,abuse,abuse,abuse
544655182639169600,@myrieta خليها عالله ، لاعبين عندهم استجابة سريعة لافكار المدرب مع مدرب فاهم حسن لك من قشلة نجوم ث مدرب مكلخ,abuse,abuse,abuse,abuse
1184130324374216700,"Binma nta kant katne3sek mok 3la 'nini ya momo' ,iceland f 17th century kayn3e3so 3la had lullaby
https://t.co/EB1ZFF8GLh",normal,normal,normal,normal
662294770581168000,"ShanaAngel4 claudefatia __karina__35 lilyachihad hoow150779 
شانا المدعوسة نيهاااي شكرا الشيطانة جبتي ليا بقرة دوزت بيها وقتي",abuse,abuse,abuse,abuse
733327670256250900,"@3hAOXQMg3nIdgdU @basmaTAM661 @ali_king102 
نزيدك تنهنان زامل فحساب بنت هههه من يوم نزلات فيديو تشتم بنات دزاير عقنا بيها ههههههههههههه",abuse,normal,abuse,abuse
337133980610600960,good morning charfa   Boca Technopark httptco6rGkNXRbtx,abuse,abuse,abuse,abuse
295277309563375600,@KamalAiit ghir wahed zwamel hachak,hate,abuse,abuse,abuse
439893181849956400,achrafguellaf matkon ra bant chi yhoudi,hate,hate,hate,hate
1160618693132521500,Nous on veut un projet ligue des champions on veut regagner la coupe aux grandes oreilles on veut tapé  paris 9 ans zebi c'est incroyable on veut rejouer les 1er rôle en France puis en europe on veut pas de votre Lidl project cassez vous @McCourtGlobal @jheyraud DEHORS !!!!!!!,abuse,abuse,abuse,abuse
94813033,@username رأيك، يُحترم و عبرتي عليه، و لكن المغاربة تهمهم مصالح المغرب أولا. ديك الدول اللي كانوا مسميين على راسهم الممانعة ديما وقفو ضد مصالح المغرب: سوريا، ليبيا، الجزائر، مصر عبد الناصر، منظمة فتح، حماس، حزب الله... و بالتالي ان كنقول مرحباً به، و اللي بغى يحرر فلسطين الله يعاونوا,normal,normal,hate,normal
672608556886036500,"@AntiHanan @nohasoukawiya 
تقولبنا وفعلا صدقو اللي قالو المظاهر خداعة
طلع فيها العجب 
أكثر وحدة صرحات باللي محافطة طلعات أقود قحبة تما",abuse,hate,abuse,abuse
388062194291597300,"في بلدنا السعيد ..الإصلاح خرافة و التغيير الإيجابي سراب يزرعونه للمغفلين و يستفيد منه الخبثاء..و شعار طبقة المقربين""حمار و بخير""",abuse,hate,abuse,abuse
94813320,وانتقلنا من المثلث إلى المربع الديداكتيكي (اضافة تكنلوجيا المعلومات والاتصال). #عبد_الخالق_نتيج,normal,normal,normal,normal
688095537954963500,JFranjieh hhhhhh aghbiya into fin sot 3and hnan katdko 3la raskom 3ahira khlawha fstar bach ichb3o bosan odakchi tfou 3liha o3la lid3mh,abuse,abuse,abuse,abuse
291204274388607000,محمد 6 امير الشياطين وحاكم واشنطن ملك الشياطين و قال محمد عبد العزيز ل الشعب الصحراوي httptcoPODYUsZp,hate,hate,normal,hate
151774865798598660,@Ali_Dossary  سد بوزك يا حمار نار تحرقك وتحرق كل عيلتك انشالله,abuse,abuse,abuse,abuse
722209797391716400,"@91Grosminey @khanane2 @lilyachihad @maryoumaTs 
على واجب قحبونة اسفي 😂😂😂 نتي كلبة حراسة مع الكلبة ليليا واخا مكلخة قابلين بيك نطحطحوك شوية😂",abuse,abuse,abuse,abuse
158025950653726720,@Kasri_N sir t9ewed f7alek. J'ai pété le pare-choc arrière je suis dans la merde demain matin...,abuse,abuse,abuse,abuse
1626178153977708300,@bellmolamine حكام مكلخين صحافة مكلخة ، شردمة من الاعلامين مكلخة ، يابوصبع لزرق محمد السادس نصره الله في جولة افريقية ، ستقوده الى عدة دول صديقة ، والاسمدة التي تم التبرع بها تدخل في اطار مساعدات الفلاحة الافريقية في المخطط الاخضر الذي يرمي الى زيادة الانتاج الزراعي بافريقيا🤣🤣🤣🤣🤣,abuse,abuse,abuse,abuse
495868400304791600,Mn reuf il a acheter 37 fumegienne pr l'mariage a ma zine se hmar,abuse,abuse,abuse,abuse
728992501131039000,"OkimDz Algrien27776290 ZayedAbdulkarim basmaTAM661 
بززاف واحد الجار يهودي حدانا هاحنا غاديين دقة دقة جايين ليه ومن بعد اسبانيا ماتخافش",hate,normal,hate,hate
375016936318730240,Sans parler du yhoudi Rabbijacoub,normal,normal,hate,normal
982055946125021200,@Nohfucksgiven_ والبنت القحبة مع كرك 😂جاتك زملة فهاد اليل 😉,abuse,abuse,abuse,abuse
1432570529538613200,@LahcenBSK حمار ينهق,normal,abuse,abuse,abuse
617486924278857700,TouNouna sabrinaBTsung sebbilal1 hananemkalcha92 wdik t9olo 3abd ntouma l3abid wealaba ibtissam wa7la likoum hhhh,hate,abuse,abuse,abuse
400383284225785860,AkhbaronaPress mrarka 7agrouna Msakan,normal,hate,normal,normal
1631745023111820000,"MouslimSeloua khalid0273 لانهم ابناء ملوك المغرب
ومن الواجب ان لا يتنكروا اليه
اليس محمد الخامس هو من انقد300000 يهودي  من حكومة فيشي سنة1944 بمنحهم الجنسية المغربية
وصار يصرخ في المحافل الدولية ليس عندنا يهود انهم مغاربة بغض النظر عن ديانتهم httpstcopiAMpjkCOG",normal,normal,normal,normal
708059779067998000,"HananeElKhade
كيجاك اسم الشهرة ديالك عاهرة المسيحي خليفة ابيضار 
وباش كتحسي ونتي غاتمثلي جارية للجزايرية امل 
اسيلة_حنان",hate,abuse,abuse,abuse
86834614836006910,@SuckerPunch__ Chkoun lli zamel sa7bek @YounessMansar? :O @tissitiga,abuse,hate,abuse,abuse
551189124712259600,@NiNaMaite27 @Simaamac @Tiskatia_france @Priiiincessee مكلخ يعني غبييييييييي هههههههههههههههههههههههههههه,normal,abuse,normal,normal
501753139251675200,Trop belle ma bagra avec son bronzage mlle_chamakh mouahh  httptcotWZh2Hjaop,abuse,abuse,abuse,abuse
1056260001612860000,زواج عايلة يهودية في الخرطوم عام 1930 ويعتقد ان نتن ياهوسوداني المولدوالنشاة وان اسمه هو عطا الله عبد الرحمن شاوول ولديه شهادة ميلاد سودانية وله اقارب يحملون البشرة السمراء الافريقية من الدرجة الثانية مشيرة الى ان عايلته كانت من اغنياء السودان حيث يمتلكون اراضي مساحات واسعة httpstcoM1uzOkbRdA,normal,normal,normal,normal
744003124139069400,@DzAmazighia و الكلاخ حاط اللينك دال بوسطات انسطا فالتويتلر ههومسحهم يمكن هكرو ليه تويتر تاهو غايزوق كدوبو شويا و مايبينش راسو مكلخ,abuse,abuse,abuse,abuse
741769210913820700,Mli tsalio tarawih ghfli mok o aji o matlbsich chi srwal teht jellaba bach ndiro dakchi blkhef bb,abuse,normal,normal,normal
350412800683814900,@tupacslady 7mara larkhor taboon dyimeha maldin dyimeha?!,abuse,abuse,abuse,abuse
1166003693621252000,En mode cette bagra est en etude superieure en PACES ,abuse,abuse,abuse,abuse
979423129847124000,@greenadilaida تنصوڭها كنحس براسي زامل 😂😂😂,abuse,hate,abuse,abuse
485118312322322400,hier a l aeroport cme une hmara jai mm pas pris ma valise jmen suis rendu compte a la maison mdr jallais faire une crise cardiaque,abuse,abuse,abuse,abuse
1338160295416660000,كيفاش باغي تنافش السياسة مع بنادم متيق ان السلطان مولاي عبد العزيز عطا سبتة و مليلية و قبل بالاستعمار الفرنسي من اجل بيكالة,normal,normal,normal,normal
1216976927489220000,"noor11171038780 rascalzzz1 Fairs_1982 BinSaad05 Omar_Bakhashab l1h1b الله يرفع قدرك 

انا مجرد تلميذ بين اخواني افيد و استفيد  

و اما فيما يتعلق بموضوعنا فانتي كونك امراة اعلم بنفسية النساء و طريقة تفكيرهن و لو انني استغرب لماذا عدم التصريح بالعطر  

 و من ناحية اخرى  معظم العطور المطروحة في الاسواق اليوم تصلح للجنسين",normal,normal,normal,normal
681619091837317100,@kamelia_S1  hhhhhhhhhh dahaktini wlah nl9a jad mok 3ad dakhla ldarkom alkhanza finma kant chi 9ahba tji tbarad ghdaydha f hanan,abuse,abuse,abuse,abuse
803605786312130600,"@zena_bt @nawaallllll1 
ههههههه مكلخة",abuse,abuse,abuse,abuse
1631926619295170000,Lorenzo95541763 ifarrane المغربي مغربي  بولايه لوطنه وملكه  يهودي مغربي مسلم مغربي  لا احبذ هذه التسمية  نفس الشيء للامازيغ   نبدا بالعرق او الدين ثم الوطن  يجب ان ننتهي مع هذه الممارسات,normal,normal,hate,normal
627128297793684000,Sarah10Mohamad nosa73578670 كلن لقاء  قصير و لكن زويييييييييين بزاف,normal,abuse,normal,normal
673219980427715000,dinodondon noumidya19 kamelia_S1  ونتي مراة ديال دار عند رافاييل لي يتمعشق في هادي ويبوس هو الراجل اه نسيت نتي عاهرة عزيز عليك رجل شرقي,abuse,abuse,abuse,abuse
635898268392772000,واش نتا مصطي نعطيك انا صوتي ذكريات_الموفمو,abuse,normal,normal,normal
660605447708217300,@kwcra voilà ta tout compris hmara,abuse,abuse,abuse,abuse
1091431246675280000,"imad1elouardi  و راه انا لي غنبقى معقد مك 
يا ولد لقحبة المقحبة فتريكة القحوب تا نهار تموت يا ابو الورود",abuse,abuse,abuse,abuse
748654317943533600,bmot4238 hhhhhhh rani ghlida aslan,normal,normal,normal,normal
363842355767824400,@MariaaneMa ok hmara,abuse,abuse,abuse,abuse
186566826086498300,@Hyperconnard nta mride m3a karrak qu est ce tu compares a khra!!!???,abuse,abuse,abuse,abuse
94813198,@username الله يحفظك سي عبد الحق.. السر فالساكن ماشي فالمسكن.. الله يصاوب ليك🤲,normal,normal,normal,normal
363843543019683840,@MariaaneMa ferme ta chatte hmara,abuse,abuse,abuse,abuse
672003658826031100,"@smorade23 @mlissa93324363 نتي باينة من هدرتك و تطياحك مضارية تديه و قحبة كبيرة 
روحي شوفي كاش واحد يعطيهولك انا نتاعي عزيز نعرف لمن نمدو هه",abuse,abuse,abuse,abuse
1256426240220770000,"ملحد سولتو علاش نتا خايب 
قالي هكا خلقني سيدي ربي",normal,normal,hate,normal
