text_id,text,annotator_1,annotator_2,annotator_3,label
pidgin_text_1916_emotion_1,lmaooo emma is funny tbh e say na anty commot this your eye glass make we price this thing well your ajebor too much this evening,['surprise'],"['disgust', 'joy', 'surprise']",['joy'],"['surprise', 'joy']"
pidgin_text_493_emotion_1,for our table na only me and this fine girl dey drink orijin bitters i dey try cut am eye,"['joy', 'surprise']",[],['joy'],['joy']
pidgin_text_4899_emotion_1,omo e b like say dem dey increase their salaries anytime dem take the light then at the end of the month they will now bring billdem nor get conscience,"['disgust', 'surprise']","['anger', 'disgust']",['disgust'],['disgust']
pidgin_text_3900_emotion_1,i was when i knew nigeria was not suppose to be a country e don tey bros,['disgust'],['disgust'],['disgust'],['disgust']
pidgin_text_1851_emotion_1,smalling just dey pass ball go back like say hin grandfather dey there,['disgust'],"['anger', 'disgust', 'fear', 'sadness', 'surprise']",['disgust'],['disgust']
pidgin_text_5324_emotion_1,if you can make pap without koko without putting it on fire cos e no done well add it to your cv oo i have tried i dont know how to maneuver this pap making again everytime na rubbish i dey make,"['disgust', 'sadness']",['sadness'],"['disgust', 'sadness']","['disgust', 'sadness']"
pidgin_text_4049_emotion_1,abeg where all these money dubblers come from na na so so mr flip cash or mrs flip cash dey follow me which kind nonsense be this na,"['disgust', 'surprise']","['anger', 'disgust', 'surprise']","['fear', 'surprise']","['disgust', 'surprise']"
pidgin_text_1421_emotion_1,omo una dey mad oh na love be this,"['disgust', 'surprise']","['disgust', 'surprise']","['disgust', 'surprise']","['disgust', 'surprise']"
pidgin_text_1999_emotion_1,thank god say don jazzy dey follow me even if e never dash me momey before,['joy'],['joy'],['joy'],['joy']
pidgin_text_5782_emotion_1,all these rubbish takes would have ended messi na idiot walahi,['disgust'],['fear'],['disgust'],['disgust']
pidgin_text_3964_emotion_1,fg e be like say ona no won get brain abi ona go just wake up one day dey give one mad notification,"['disgust', 'surprise']","['anger', 'disgust']","['anger', 'surprise']","['disgust', 'surprise', 'anger']"
pidgin_text_5764_emotion_1,this brhoe dey happy say he dey always do raw with every girl my condolences to all the babes sha,"['disgust', 'sadness']","['disgust', 'fear']",['disgust'],['disgust']
pidgin_text_1215_emotion_1,instead of you to work for person wey you fit get access to you say na nigerian government you wan work for tueh,['disgust'],"['disgust', 'surprise']","['disgust', 'surprise']","['disgust', 'surprise']"
pidgin_text_4112_emotion_1,sarri don spoil my night na ogogoro i go de on,"['disgust', 'sadness']","['anger', 'sadness']","['disgust', 'sadness']","['disgust', 'sadness']"
pidgin_text_357_emotion_1,four years don waka thank you lord journalist di egwu,['joy'],['joy'],['joy'],['joy']
pidgin_text_4283_emotion_1,lmao na k people just dey use dey play like this so this life na pot of beans oh,"['sadness', 'surprise']","['anger', 'surprise']",['surprise'],['surprise']
pidgin_text_4901_emotion_1,please book your session from tuesday abeg my money aff finish and school is on session the one them dey give for house no dey reach,"['fear', 'sadness']",[],['sadness'],['sadness']
pidgin_text_5391_emotion_1,ahhh you saying rich woman i just tweeted about someone calling me big woman ‍️ i don tire please im broke i need help yall should stop thinking im rich now,['sadness'],"['sadness', 'surprise']","['disgust', 'sadness']",['sadness']
pidgin_text_3438_emotion_1,my people who wan chop im cooking sth get ur ticket now the food go sweet oo wen i cook am finish the nnewi hotel and event centre,['joy'],[],['joy'],['joy']
pidgin_text_1922_emotion_1,na my mate dey chop this kind thing ooogod when,"['sadness', 'surprise']","['sadness', 'surprise']",['sadness'],"['sadness', 'surprise']"
pidgin_text_3624_emotion_1,girl na ya love wey dey ginger me you dey give me the love and the energy only you wey dey give me melody my baby morning yall,['joy'],['joy'],['joy'],['joy']
pidgin_text_4140_emotion_1,dem dey look the guy less less now nah no wahala nah condition make crayfish bend,"['disgust', 'sadness']",['anger'],"['anger', 'disgust']","['disgust', 'anger']"
pidgin_text_3066_emotion_1,you will not kill me thats what i use to tell people the way nigeria has bent only god can straighten it even god sef go reason am,"['disgust', 'sadness']","['disgust', 'fear']",['sadness'],"['disgust', 'sadness']"
pidgin_text_2483_emotion_1,cause i can y u go dey call me dat na,"['disgust', 'sadness']","['anger', 'surprise']",['disgust'],['disgust']
pidgin_text_1495_emotion_1,walahi dis diamond n access bank merger is not making sense to me how n to think am now an access bank customer how dat bank i no dey feel dere service at all there staff always looking boring or not smiling dozie u no try oh my diamond,"['disgust', 'sadness']","['disgust', 'sadness']",['disgust'],"['disgust', 'sadness']"
pidgin_text_3709_emotion_1,when my pple decided to create with this shot i was forming abeg wetin una wan do they did it anyways and i love it how do you like your we got you covered service,"['joy', 'surprise']","['joy', 'surprise']","['joy', 'surprise']","['joy', 'surprise']"
pidgin_text_1778_emotion_1,na sound of gun shot i just dey hear from am to am no be say dem dey fight oooooo dey just dey send aroko to them billion boys mushin no get joy oooo,"['disgust', 'fear']","['anger', 'surprise']",['fear'],['fear']
pidgin_text_5186_emotion_1,why dis all the timeunah go dey commot small change from person account like nah unah put am therese e wa ohk sha,"['anger', 'disgust']",['sadness'],"['disgust', 'sadness']","['disgust', 'sadness']"
pidgin_text_6135_emotion_1,im super grateful god didnt give me such a beast as parent nothing absolutely nothing justifies her actions i condemn dis wicked and inhumane act of hers in the strongest highest regard as for the recorder god will punish u de bastard tryna kill de kid i curse u,"['anger', 'disgust']","['anger', 'disgust']","['anger', 'disgust']","['anger', 'disgust']"
pidgin_text_5113_emotion_1,mongunu meat na hin i take from that pot fayemi is that why mama dey halla like say u chop abbatoir boss sigh mama can be so dramatic dalong choi what will i do now me dat chop,"['fear', 'surprise']","['disgust', 'surprise']","['fear', 'surprise']","['fear', 'surprise']"
pidgin_text_4107_emotion_1,make this people rest nau shuu how una wan take surprise the world wen una never ft surprise us abeg obongowo chill,['disgust'],"['anger', 'disgust', 'sadness', 'surprise']","['anger', 'disgust']","['disgust', 'anger']"
pidgin_text_1692_emotion_1,all my body dey pain me so na like this vendors dey package products by themselves for jumia shipping i don close store im not doing again,"['sadness', 'surprise']","['sadness', 'surprise']","['disgust', 'sadness']","['sadness', 'surprise']"
pidgin_text_3979_emotion_1,to construct message dis twitter dey always hard,['sadness'],['anger'],"['disgust', 'fear', 'sadness', 'surprise']",['sadness']
pidgin_text_5158_emotion_1,liquorrose wey no fit handle liquor be like gordon win am oh,['disgust'],['surprise'],"['disgust', 'surprise']","['disgust', 'surprise']"
pidgin_text_1039_emotion_1,im not new here o buh you guys have been ignoring me a lot you guys should follow me and like my tweet too na e no good o,['sadness'],"['anger', 'fear', 'sadness', 'surprise']",['sadness'],['sadness']
pidgin_text_743_emotion_1,to those ugly and beautiful girls wey god create wey no recreate come talk sey god dey create i love yall,['joy'],['joy'],['joy'],['joy']
pidgin_text_1651_emotion_1,this girl wan take style chop my money e don tey tey wey yansh dey for back,['disgust'],"['anger', 'disgust', 'surprise']",['disgust'],['disgust']
pidgin_text_3849_emotion_1,na the wc wey she go sit down on top i dey pity,['disgust'],['fear'],"['disgust', 'surprise']",['disgust']
pidgin_text_3378_emotion_1,i dey put am she dey feel am she dey lick am e dey sweet am i dey give am panel beat am when she need am,['joy'],['joy'],['joy'],['joy']
pidgin_text_442_emotion_1,that heart melting allah bless you baby from your spouse please marry ohhhh e get why,['joy'],['joy'],['joy'],['joy']
pidgin_text_3491_emotion_1,e sure me una do opening prayer before una take these pictures,['surprise'],['surprise'],['joy'],['surprise']
pidgin_text_3355_emotion_1,where una dey see all this letters,['surprise'],['surprise'],['surprise'],['surprise']
pidgin_text_1764_emotion_1,see dem dem wan chop free food wear free cloths this set of people wont even come out during election time to vote in vibrant youths like and the likes do they even have pvcs cursed generation,"['anger', 'disgust']","['anger', 'disgust']",['disgust'],"['anger', 'disgust']"
pidgin_text_1534_emotion_1,abeg make una buy perfume na from very cheap make i fit see money continue this protest ejor abeg edakun make una help me oh girl is super broke,['sadness'],['sadness'],['sadness'],['sadness']
pidgin_text_2239_emotion_1,baba e no reach that one na becus money no dey to play e dey pain to like,['disgust'],"['anger', 'disgust', 'sadness']","['disgust', 'sadness']","['disgust', 'sadness']"
pidgin_text_3174_emotion_1,ozo pls talk sum sense inside dis girls head bcos you see dis gurl am shipping her with the money,['sadness'],['joy'],['disgust'],[]
pidgin_text_1683_emotion_1,person no dey play with you again den say i go wake person wey don dey sleep since april up in june ‍️‍️ sorry sis aisha yesufu,['disgust'],['surprise'],"['disgust', 'fear']",['disgust']
pidgin_text_4578_emotion_1,e be like na to move osince access took over diamond na problem,"['disgust', 'fear']","['anger', 'disgust', 'fear', 'sadness', 'surprise']",['fear'],"['disgust', 'fear']"
pidgin_text_6163_emotion_1,im jealous of the nights that i dont spend with you im wondering who you lay next to ohim jealous of the nights im jealous of the love love that was in here gone for sumone else to shareits hard for me to say im jealous of the way you happy without me️,['sadness'],['sadness'],['sadness'],['sadness']
pidgin_text_1114_emotion_1,body wey i don shake tire next,"['disgust', 'sadness']",[],[],[]
pidgin_text_239_emotion_1,una wen dey receive massage na wetin una dey enjoy be this omooooooo,['surprise'],[],['surprise'],['surprise']
pidgin_text_5776_emotion_1,na play i been dey play oo i say make i go charge phone come backna insult i come see una no get joy at all,"['sadness', 'surprise']","['disgust', 'surprise']","['sadness', 'surprise']","['sadness', 'surprise']"
pidgin_text_3755_emotion_1,baba segee aka benson of all time baba ayo the way this animal kingdom is moving na that you ebsu certificate de go soon chop and that pharmacy license of urs go soon go downtown,['fear'],"['disgust', 'fear']","['fear', 'sadness']",['fear']
pidgin_text_2175_emotion_1,this daenerys pikin don too dey raise chest,['disgust'],['disgust'],['disgust'],['disgust']
pidgin_text_2012_emotion_1,why i no dey always dey online when dey dash people money which head be my own sef well i hope heaven smile on me one day,"['sadness', 'surprise']","['sadness', 'surprise']","['fear', 'sadness']","['sadness', 'surprise']"
pidgin_text_457_emotion_1,this guy i was thinking about you today like e tey wey i see your tweet alfa,['surprise'],[],"['joy', 'surprise']",['surprise']
pidgin_text_4033_emotion_1,whenever im in the kitchen i always remember the day i went to visit my mum madam cooked finish carry food go lock in her room saying if you wan eat gon cook yourself or call that lady wey dey cook the one you dey chop for owerri to come cook for you omo,['surprise'],"['anger', 'surprise']","['sadness', 'surprise']",['surprise']
pidgin_text_5698_emotion_1,na that one we won chop abi make una sign players for us,['disgust'],[],['disgust'],['disgust']
pidgin_text_3191_emotion_1,come be now wey i do see woman wey i love abeg o,['fear'],"['fear', 'surprise']","['fear', 'sadness']",['fear']
pidgin_text_4064_emotion_1,abeg no stress me if you wan give me give without condition atleast you don carry jollof pass me and i no vex sha no kill person pikin,"['anger', 'disgust']","['disgust', 'sadness']","['anger', 'sadness']","['anger', 'disgust', 'sadness']"
pidgin_text_5795_emotion_1,election day never reach they don pluck person eyes comot please im running back to ibadan lagos people are not going to take this thing lightly,"['disgust', 'fear']","['anger', 'fear', 'sadness']","['disgust', 'fear']","['disgust', 'fear']"
pidgin_text_1667_emotion_1,bros me i don see plenty people wey don fall out from keke o the most unfortunate one is my friend that is leg got amputated due to keke accident a car brush his leg,"['disgust', 'sadness']","['fear', 'sadness']",['sadness'],['sadness']
pidgin_text_3876_emotion_1,people never see one pot of food chop you have different dishes and you still they talk say you they watch your weight ogun kiiiii you dia,"['disgust', 'fear']",['anger'],"['anger', 'disgust', 'surprise']","['disgust', 'anger']"
pidgin_text_534_emotion_1,lmao not me oooo i be bassa age tag na him people well well na god save am sef say we send am go school,['disgust'],[],['disgust'],['disgust']
pidgin_text_1096_emotion_1,lol amoye statements some of us bank account na pipe na just passage way some get snakes wey dey siphon the money commot the account,"['disgust', 'sadness']","['anger', 'fear', 'sadness', 'surprise']","['disgust', 'sadness']","['disgust', 'sadness']"
pidgin_text_4744_emotion_1,na we wey chop fable still chop this one no wonder we nor too bright irọ ni wọn fi configure brain fun wa,"['disgust', 'surprise']",['surprise'],"['disgust', 'sadness']","['disgust', 'surprise']"
pidgin_text_2296_emotion_1,bros i weak i wan argue vehemently like what do u mean but liver fail me wo make i just dey waka go‍️‍️‍️‍️‍️‍️‍️‍️,"['fear', 'sadness']","['anger', 'fear', 'sadness']","['fear', 'sadness']","['fear', 'sadness']"
pidgin_text_1697_emotion_1,abeg all this money who dey collect amwe way dey grassroot no dey see anything oooooo anyone to reply me on this,"['disgust', 'surprise']","['anger', 'fear', 'sadness', 'surprise']",['surprise'],['surprise']
pidgin_text_5942_emotion_1,akwuzu own is abandoned destroyed windows shattered getting bushy i no even wan talk bout una town own not in use be like say na church people dey rent am,['disgust'],"['disgust', 'surprise']",['disgust'],['disgust']
pidgin_text_5821_emotion_1,even if dem sub rashfordwho dem wan put now,"['disgust', 'surprise']",[],['surprise'],['surprise']
pidgin_text_5288_emotion_1,its ok bayern una too dey vex sef wetin dey work una,['disgust'],"['anger', 'surprise']",['disgust'],['disgust']
pidgin_text_830_emotion_1,abeg i don off and on twitter for data becos of this likes dey kill me i dey play for my crush birthday jesus,"['fear', 'surprise']","['joy', 'surprise']","['joy', 'surprise']","['surprise', 'joy']"
pidgin_text_5592_emotion_1,mehn yeah im a lion hard guy hard guy but lion sef dey cry this is not fair this candle procession and the stories that followed really got teary where did we get it wrong,"['disgust', 'sadness']",['sadness'],"['fear', 'sadness']",['sadness']
pidgin_text_4570_emotion_1,it wasnt even direct and i dont talk to her im in pains talking about hes like my bro im not even a bro im like a bro my brain is even aching me,"['disgust', 'sadness']","['anger', 'disgust', 'sadness', 'surprise']","['anger', 'sadness']","['disgust', 'sadness', 'anger']"
pidgin_text_1030_emotion_1,you wey dey post prick u sabi bible join,"['disgust', 'surprise']","['anger', 'disgust', 'sadness', 'surprise']","['disgust', 'surprise']","['disgust', 'surprise']"
pidgin_text_2161_emotion_1,e no fit repair again my dm don spoil,['disgust'],['anger'],['sadness'],[]
pidgin_text_4498_emotion_1,this thing wey we dey take joke dey pain us person just need to laugh it off ni,['sadness'],"['anger', 'sadness']",[],['sadness']
pidgin_text_2288_emotion_1,but wait o days never still finish how many weeksmake one day abeg cus like this e be like say we don do months for house and weeks never still finisham confused somebody help,"['fear', 'sadness']","['anger', 'fear', 'sadness', 'surprise']","['sadness', 'surprise']","['fear', 'sadness', 'surprise']"
pidgin_text_2582_emotion_1,the guy wey i be think say we dey date don send me break up text this morning now seems like im not serious with my life where i go dey see t shirts take like this,"['disgust', 'sadness']",['surprise'],['sadness'],['sadness']
pidgin_text_4764_emotion_1,please space dey for one person this boredom dey gimme headache food sef no sweet for mouth again,"['disgust', 'sadness']",['surprise'],"['disgust', 'sadness']","['disgust', 'sadness']"
pidgin_text_2927_emotion_1,send your woman money your woman god abeg na,['sadness'],['sadness'],"['sadness', 'surprise']",['sadness']
pidgin_text_1470_emotion_1,see when dis mumu generator dey come shut down when i never save dis work ah go start all over,['disgust'],"['anger', 'disgust', 'sadness', 'surprise']","['disgust', 'sadness']","['disgust', 'sadness']"
pidgin_text_5064_emotion_1,money no dey o na love we think dey now we don know say both money and love no dey na just to dey survive be d tin now o,"['disgust', 'sadness']",['sadness'],"['disgust', 'sadness']","['disgust', 'sadness']"
pidgin_text_6051_emotion_1,god help u if ure pregnant they be like when u dey fuck e dey sweet u,['disgust'],['sadness'],['disgust'],['disgust']
pidgin_text_919_emotion_1,frosh somebody freshest of his kind chairman na dem dey rush us association member beard gang group,['joy'],['joy'],['joy'],['joy']
pidgin_text_1289_emotion_1,your weed is getting too much my baddest producer your face don dey change patapata,"['disgust', 'sadness']",['fear'],"['disgust', 'surprise']",['disgust']
pidgin_text_482_emotion_1,chai from number one to number five all stunning lemme goan admire them again sef,"['joy', 'surprise']","['joy', 'surprise']","['joy', 'surprise']","['joy', 'surprise']"
pidgin_text_2704_emotion_1,na only baes you dey reply,['surprise'],"['anger', 'sadness', 'surprise']",['disgust'],['surprise']
pidgin_text_5697_emotion_1,weeks to my friends wedding and i never get style i don search sotey i don dey loose hope oo,['sadness'],"['sadness', 'surprise']",['sadness'],['sadness']
pidgin_text_3798_emotion_1,e be like i sabi the mumu guy na to carry an go express,"['disgust', 'surprise']",['disgust'],['disgust'],['disgust']
pidgin_text_920_emotion_1,fine boys like us na mamiwater dey rush us im not you peoples mate,['disgust'],['joy'],"['disgust', 'joy']","['disgust', 'joy']"
pidgin_text_4381_emotion_1,i don dey fall in love with another person ke god help me abeg boboyen yen cute gan ni nau,"['fear', 'sadness']",['surprise'],"['fear', 'sadness']","['fear', 'sadness']"
pidgin_text_4706_emotion_1,please na abeg na please please please please please please please please please people are dieing please,['sadness'],"['fear', 'sadness']","['fear', 'sadness']","['sadness', 'fear']"
pidgin_text_2811_emotion_1,i don tire for this country i wan comot for this country to my village for ondo state,['disgust'],['disgust'],"['disgust', 'sadness']",['disgust']
pidgin_text_399_emotion_1,lmao bro how we go do na i dey test this big man life e be like say the thing go fit me abi,['fear'],"['anger', 'joy', 'sadness']",['surprise'],[]
pidgin_text_2947_emotion_1,person father die this ones dey say make dem stop to dey cry,"['disgust', 'surprise']",['surprise'],"['disgust', 'surprise']","['disgust', 'surprise']"
pidgin_text_4481_emotion_1,where una dey see this love make una remain small dash me na,['surprise'],"['joy', 'surprise']","['sadness', 'surprise']",['surprise']
pidgin_text_518_emotion_1,god pls protect ur lovely children from evil agendas today na follow dem dey follow each other dem no kee perzin,"['disgust', 'fear']",[],['fear'],['fear']
pidgin_text_2510_emotion_1,see as una take fall my hands now now wey i think say una don get sense so all these quick response to tweet na just forming,['disgust'],"['disgust', 'surprise']","['disgust', 'surprise']","['disgust', 'surprise']"
pidgin_text_3677_emotion_1,u deserve everything dat cums out of dis album like u said one day i go carry here is it wish u de best nd pray u win,['joy'],['joy'],['joy'],['joy']
pidgin_text_4613_emotion_1,this how it used to start o from tagging me to single people thread on twitter next thing na invitation to singles conference what next flyer inviting me to shilohsee im not single pls im dating in my head nd shes the most beautiful girl av ever seen thank u,"['disgust', 'sadness']","['anger', 'fear', 'sadness', 'surprise']",['disgust'],"['disgust', 'sadness']"
pidgin_text_2899_emotion_1,me as a pastor how you go dey put as your tithe your salary na,['disgust'],['surprise'],"['disgust', 'surprise']","['disgust', 'surprise']"
pidgin_text_932_emotion_1,cow wey no get tail na god dey help am chase flies oluwa abeg my only flies now na cold abeg help me run am,['sadness'],[],"['fear', 'sadness']",['sadness']
pidgin_text_3158_emotion_1,she said na because na our fav i no dey talk again make my fav get sense commot herself from whatever rubbish that is,"['disgust', 'sadness']","['disgust', 'sadness']",['disgust'],"['disgust', 'sadness']"
pidgin_text_4603_emotion_1,covid has done more damage dan good to me dis year d fact dat i wont be able to open my store dis year is so heart breaking whenever i think about it i just feel like throwing myself on d floor while wailing my eyes out its so unfair,['sadness'],"['anger', 'sadness']","['anger', 'sadness']","['sadness', 'anger']"
pidgin_text_3546_emotion_1,abeg fall o pere na cruise ship,['joy'],"['joy', 'surprise']",['joy'],['joy']
pidgin_text_2253_emotion_1,see dis ole fawo oooo police don relis u pls go and settle ur case den come back for reply,['disgust'],"['anger', 'disgust']","['disgust', 'fear']",['disgust']
pidgin_text_5967_emotion_1,lmao video call ni wahala bayi person wey no receive go talk say hin receive too,['disgust'],['joy'],['disgust'],['disgust']
pidgin_text_4323_emotion_1,stop to dey thief person tweet without giving him credit shame no dey dey u,['disgust'],['disgust'],"['anger', 'disgust']",['disgust']
pidgin_text_4257_emotion_1,every single time wey man united get chance to climb up the table and boost top four hopes dem go mess up na wetin happen last season when we think say ole go make top four e blow am e don start again,"['disgust', 'fear']",['anger'],"['disgust', 'fear']","['disgust', 'fear']"
pidgin_text_3937_emotion_1,shey you people the small vendor delivery issue or ig vendor palava una go don vex finish go con calm down for paying milli with no result e joor now,"['sadness', 'surprise']",['fear'],"['disgust', 'sadness']",['sadness']
pidgin_text_5395_emotion_1,o sick werey re o mumu on top dis fried rice na na must chop for you ohna osun u dey,['disgust'],"['disgust', 'surprise']","['disgust', 'surprise']","['disgust', 'surprise']"
pidgin_text_501_emotion_1,regrann from tundeednut ladies and gentlemen we cannot get enough of this hottest slang na dem dey rush us and we no get choice but to rush una too to order your finely made t,['joy'],['joy'],['joy'],['joy']
pidgin_text_4825_emotion_1,this one na normal church dance where diju generate the title best dancer which firm give you the award you better continue dancing for god for una church jeje no go explore una sef,"['disgust', 'surprise']",[],['disgust'],['disgust']
pidgin_text_4195_emotion_1,call your friend for me babe say i was the one you were looking at sharply she don comot food from her friend mouth in this life nobody be your guy,"['disgust', 'surprise']","['anger', 'disgust', 'sadness', 'surprise']","['disgust', 'surprise']","['disgust', 'surprise']"
pidgin_text_1473_emotion_1,this wizkid and ciara turn on the lights mash up is the most amazing collaboration that never happened magic voices baba oya still give us the alicia keys joint na wetin dey occur sef,['joy'],"['joy', 'surprise']","['joy', 'surprise']","['joy', 'surprise']"
pidgin_text_5784_emotion_1,my friend is planning to run wen he gets to france na d people wey dey spoil nigeria name b that my friend,['disgust'],"['anger', 'disgust']",['disgust'],['disgust']
pidgin_text_3406_emotion_1,i can relate make everyone dey hin corner,['disgust'],['anger'],['disgust'],['disgust']
pidgin_text_5987_emotion_1,good morning kemi of course my fellow woman would tear me down me wanting to pick from a range of men to make friends is now a crime secondly me wanting the man to pay all the bills on dates is now a crime lmao if that makes my tweet smelling make e dey smell dey go,['disgust'],['anger'],"['disgust', 'surprise']",['disgust']
pidgin_text_4034_emotion_1,wetin make you dey shat e nor consign you‍️‍️,['surprise'],['disgust'],['disgust'],['disgust']
pidgin_text_5270_emotion_1,lol god wetin dey sup na pick this call,['disgust'],"['anger', 'surprise']","['fear', 'sadness']",[]
pidgin_text_4848_emotion_1,dear wife e don do come to me im tired of searching,['sadness'],"['anger', 'sadness']",['sadness'],['sadness']
pidgin_text_3707_emotion_1,new week new arrivals as e dey hot oo dont be sleeping on this set at all o its a banger back to back they are finer in real life sef ️️ please retweet to my customers biko school have resume o school fees dey ground biko help my ministry,['joy'],['joy'],['joy'],['joy']
pidgin_text_3978_emotion_1,all this abeg giveaway he be like say na only me no win tag still dey down,"['fear', 'sadness']",['surprise'],"['fear', 'sadness']","['fear', 'sadness']"
pidgin_text_1599_emotion_1,lmao dem dey mad na who born dem,['disgust'],"['disgust', 'surprise']",['disgust'],['disgust']
pidgin_text_4985_emotion_1,e dey constantly burst my brain when they speak to parents to caution and appeal to their children i cant laugh but its funny like we are children we dont have sense we dont know what we are doing you think you years of respect and shutup tactic still works na wa,['disgust'],"['anger', 'disgust', 'sadness', 'surprise']","['disgust', 'sadness', 'surprise']","['disgust', 'sadness', 'surprise']"
pidgin_text_2367_emotion_1,normal charcoal pencil wey i dey buy k nteps sell gimme for i bin dey reason say i wise untill i use the pencil last night the charcoal nuh fit blend my hb pencil better pass am sef e nuh go better for mont marte charcoal pencil,"['disgust', 'sadness']","['anger', 'surprise']","['disgust', 'sadness']","['disgust', 'sadness']"
pidgin_text_2926_emotion_1,and you dey put mouth for where i dey baa,"['anger', 'surprise']",['surprise'],"['disgust', 'surprise']",['surprise']
pidgin_text_3125_emotion_1,sakamanje you na boss na where dem bosses like dey who i be,['joy'],['surprise'],"['fear', 'joy']",['joy']
pidgin_text_3175_emotion_1,saturday shout out to my wife under review abeg shes undergoing screening if she no fine make una talk na o,"['fear', 'joy']",['joy'],"['fear', 'joy']","['fear', 'joy']"
pidgin_text_5422_emotion_1,man im so pissed even when im not watching them play because what in gods name does that nigga do how does he think why play andreas and shaw why keep greenwood and mata on the bench,"['anger', 'disgust']","['anger', 'disgust']","['anger', 'disgust']","['anger', 'disgust']"
pidgin_text_365_emotion_1,hi pretty i just want to make things clear to you dear im not dirty️but merely looking at this your picture baby my eye don dirty im so high in love right now soteee i don dey see plenty so baby which designer do u want gucci or fenty️,"['joy', 'surprise']",['joy'],['joy'],['joy']
pidgin_text_503_emotion_1,we dey wait for the menu we need to serve these guys as e dey hot,['joy'],[],['disgust'],[]
pidgin_text_1828_emotion_1,dear sis im just trying to figure it all out cos im deeply irritated at such a groveling mindset especially for a babe with such a star for the future wetin dey worry am nau e dey pain me o no be say i wan harsh just deeply peeved,"['anger', 'sadness']","['disgust', 'fear', 'sadness']","['disgust', 'sadness']","['sadness', 'disgust']"
pidgin_text_4037_emotion_1,this hausa keke marwa rider just dey form need for speed anyhow and asweargad my soul be like say e wan ascend,['fear'],"['anger', 'fear']","['disgust', 'fear']",['fear']
pidgin_text_1483_emotion_1,baba god wen now early momo monday morning person don see woman dey sing song of praise ontop him head,"['sadness', 'surprise']","['joy', 'surprise']",['sadness'],"['sadness', 'surprise']"
pidgin_text_5117_emotion_1,subhanallahi i guess dey no fit walk,['surprise'],[],['fear'],[]
pidgin_text_4430_emotion_1,wetin push me go do this kind work na biscuits bone remain abeg i no do again tanigbolaamos please help tag until they see this visual siscobowzfilms,"['disgust', 'sadness']","['anger', 'sadness']","['fear', 'sadness']",['sadness']
pidgin_text_4957_emotion_1,padi na sharing life issue with beautiful oy today na injustice and rape fight dey ground ooo wetin make people dey commit rape,"['disgust', 'surprise']","['anger', 'disgust', 'sadness', 'surprise']","['disgust', 'sadness', 'surprise']","['disgust', 'surprise', 'sadness']"
pidgin_text_4599_emotion_1,na so i tell egungun liverpool to be careful now e don happen them con dey waka alone now,['disgust'],"['anger', 'joy']",[],[]
pidgin_text_2164_emotion_1,no dey ask me whether my day was productive again abeg i no dey do anything,"['disgust', 'sadness']",['anger'],"['disgust', 'sadness']","['disgust', 'sadness']"
