text_id,text,annotator_1,annotator_2,annotator_3,label
orm_text_1443,Abbootin amantaa biyyatiin akka nagaa taatuu kadhachuutu isaan irraa eggamaa dhignii kana caalaa dhagala'uun irra hin jiraatu . Hoggaantoonii paartii siyaasatis akkasuma harkaa wal micciruu dhisaani araaraa buusutu wayya . Waqqaayyoo ati nagaa nu fiidii Biyyaa keenyati araraami.,"['fear', 'joy']",['sadness'],['sadness'],['sadness']
orm_text_138,Nu mataa keenyaatu rakkoo qaba malee Alagaan humaa hin taane Abbummaa Magaalaa Finfinnee falmmachuurratti Bara 90taa eegalee Oromoo hedduutu wareegame Oromiyaan Faayidaa addaa Finfibneerraa arkatti jannaan . URL,"['anger', 'disgust']",['anger'],[],['anger']
orm_text_4859,Hojiii Onlineiiitin Dureeesssa tauuu ni Barbaaaddduuu Yooo Xiqqqaaate Jiaaan loooo Ol Hojjjachuuu Ni Dandeeesssa Karaaaleee Maaalllaqa Hojjjachuuuf Hanga Ammma Jiran Irrraaa Baaayeee Salphaaa Kan Taeeedha Apppilikeeeshiniii Kun Haaaradha uf Beeeksisuuuttti Jira Yooo Xiqqqaaate Jedhame Jiattti loooo Ol Hojjjachuuu Ni Dandeeesssa Erga Hojjjattteee boooda Maaalllaqa Keee karaaa feeeteeen Baaafachu Ni Dandeeesssa Apppilikeeeshiniii Kana Ammmuma Download Godhadhaaa Ittti Fayyyadamaaa Link isaaa Kunoooti htttpsbitly 3vnzt8p htttpsbitly 3vnzt8p,[],[],[],[]
orm_text_4975,dorgommii dubartoota jidduutti meetira n keeniyaa naayiroobbiitti geggeeffameen sadarkaa fa qabachuun xumurtee diskuwaalifaayid jedhamuun firiinshii jalaa kuffifamee ture atileet malkinaat wudduu komiin koreen teknikii dhiyeesse fudhatama argateef meediliyaan meetii deebi'eeraaf,[],['joy'],[],[]
orm_text_50,Gamaaagama gaaariii ture,['joy'],['joy'],['joy'],['joy']
orm_text_54,Daaani eeel San rabbbi lafa irrraaa Isa haaa dabarsu maqaaa bareeedaaa kana bateee waaan badaaa dalaga rabbbi Isa ballleeesssu,['disgust'],['disgust'],['anger'],['disgust']
orm_text_2743,Dhalli namaa waa'ee jireenya du'a boodaatti maaliif yaadda'a?,[],[],[],[]
orm_text_235,Sobuuun moru dha Osooo hin qululeeefatin qiliiinsa irrra uuulchuuun ammmantummmaaa dhaaaban gadiii buuusa Gabaaasa sobaaa TPLF fudhataniii akkka dhugaaattti dabarsun keeesssan sirrri mit Aanaaa akkka carrraaa naaannnooo sanaaan jira gabaaasin keeesssan dhugaaa mit sirrreeefadha,['anger'],['anger'],[],['anger']
orm_text_683,.Namni kara seeraa otoo hin taanee kara warrana rakkoo ofi hikuu kaatu Nafixaanyaa sirnaa moofaa dharraatu dha . Kani haati mixmiixxaa ilmoon saanaficca Nafixaanyaan cruel sodaatu waan taatee fu Oromon halkan guyya ofi eeguu qaba horii duuka deemu .,"['anger', 'disgust']",['disgust'],['disgust'],['disgust']
orm_text_2380,ODUU Gamachisaa Alaabaan Kan Ummataati Ibsa Ajajaa Olaanaa Waboo Gabaasa . URL via @USER,['joy'],['joy'],['surprise'],['joy']
orm_text_980,Ethiopian Lammiin keenna bakka maratti rakkoo kana hin jenne keessaa jira.Mootumman sa uudi akka bineensa ti adamsee qaba jira . Bakki geefamu hin beekkamne yaa oromo maali taana.?? URL,"['fear', 'sadness']",['sadness'],['sadness'],['sadness']
orm_text_1085,Gammachuun kee gammachuu kooti baga gammadde siifan hassan kuftee Baga achitti hin hafini . URL,['joy'],['joy'],['joy'],['joy']
orm_text_2591,Ummani keenya rakkoo beelaa hamaa keessa jira jakka jirruu waan dandeene gochuudhaan uummata keenya cinaa haa dhabbannuu #galatoomaa URL,"['disgust', 'sadness']",['fear'],['sadness'],['sadness']
orm_text_370,Gaafatamaa ABO Godina Baaleef miseensa Gumii Sabaa ABO kan ta'e Jaal Hundee Daraaraa waraana mootummaan qabamee hidhame URL,[],['sadness'],[],[]
orm_text_830,Mat . 5 Yesus '''Fira kee jaalladhu diina kees jibbi!' jedhamee akka himame dhageessaniittu . Ani garuu isinittan hima diinota keessan jaalladhaa warra is in ari’ataniifis kadhadhaa! Kana yoo gootan ijoollee abbaa keessanii isa waaqa irraa in taatu,[],[],[],[]
orm_text_918,Waan qalbi nama cabsuu ji'a tokko Osoo hin guutiin nama sadi dhabde Haadha Abbaa fi obboleetti Du'aan adunyaa kanarraa dhabdeRabbiin jannata isaan haa gammachiisu obboleetti teenna tana du'aa'ii godhafi Wallaahi baay'ee garaa nama nyaatti sanu.URL URL,"['anger', 'sadness']",['sadness'],['sadness'],['sadness']
orm_text_1665,Gareen ykn qaamni tokko gaafa Aadaa #Oromoo cabsuu Afaan Oromoo dhiigan as gahe iratti qoosu safuu Oromoo cabsu qaamni dhimmichi ilaalatu osoo dogoggora umameef ibsa gaafate akka sirreeffamu gaafate dhunfaan fb irratti wacuun nurraa hin jiru ture.Fkn gaafa U.S Embassy URL,['disgust'],['anger'],['anger'],['anger']
orm_text_3488,Adddeee zinaaashhaaadha Gudddaaakabajamtuuu Baga Nagan nu jiraaate,['joy'],['joy'],['joy'],['joy']
orm_text_2983,Waaaeee qubeee aniiis niiin mormaaa garuuu akkkataaan isiiin itiiin Mastar hasssan ittti ibsiiitan isiniraaa hin malu fakeeenyaaaf yeeerooo maqaaa isaaa wamtaaan Namiiichiii kun namichaaa jataaani ibsiiitu maliiif kabajaaa isaaaf dhaaabdan,['anger'],['anger'],['anger'],['anger']
orm_text_2662,Yeroo tokkoo tokkoo anumayu na ajaa'iba ofuma woliin haasawa sagaleen kiyyaa alaa na jala baya yeroo sanii rifadhee waan namnni na dhagayee nati fakkaata yoomuu mira kessaa seenuu akkasati na hubadhaa.,['surprise'],[],['surprise'],['surprise']
orm_text_1635,hinjifanno ajaa'iba WBO aanota heddu bilisoomsun wal qabate ummani akka . URL via @USER,['surprise'],['joy'],['surprise'],['surprise']
orm_text_2775,Gaarii Liniker erga tamsaasa kubba miilaa 'Match of the Day' irraa dhorkame deebi'uuf waliigale,[],[],[],[]
orm_text_609,Dhugaa dubbachuuf sodaan ani qabu nafxanyaa osoo hin taane Oromoon qabsoo karaa nagaa moo qabsoo hidhannoo jedhee yaadaan wal hiree osoo wal falmuu ABUT ammas deebitee akka aangoo harka hin galfanne dha . Salphina meeqa hanga yoomiti?,['fear'],['fear'],['fear'],['fear']
orm_text_3361,Dulluma ykn rakkoo fayyaa irraa kan ka’e yoo ta’e malee dhufee boo’ee kadhachuu qaba ture jechuun waan nama gaddisiisudha. Maaltu garaa keenya tuqa. Waan ta'e hin fakkaatu.,['sadness'],['sadness'],['sadness'],['sadness']
orm_text_213,@USER biyya mootummaa qabdu keeyissatti torbaan tokkotti Lubbuun Ilmaan namaa dhibbaantamaan wareegamuun Ummanni buqq’ee qabeenyi Biliyoonaan shallagamu gubatuun salphina . Qaamooleen yakka kana rawwatan seeratti dhihaatu qaban . Umrii isaani hidhamuu qaban shifttooni kun.,"['anger', 'sadness']",['anger'],['anger'],['anger']
orm_text_2686,Dubrummaa wajjiin hin dhalannee diraamaa ajaa'ibaa @USER Boss URL via @USER,['surprise'],['surprise'],['surprise'],['surprise']
orm_text_3852,Hirkooo kolfaaan nuuu fixe,"['joy', 'surprise']",['joy'],['joy'],['joy']
orm_text_4432,Ameerikaan deeggarsi midhaan nyaataa Itoophiyaaf kennitu 'gara darbaa jira' jechuun adda kutte,['surprise'],[],[],[]
orm_text_4023,Imalaan foddaa banuun koochoo xiyyaaraarra deeme hidhame,['surprise'],[],[],[]
orm_text_5222,jarana deemnee deemnee kunoo minilik tv geenyeerra nafxanyaa wayyaaneen awwaalte jarri awwaalaa baasanii bookkkisiisaa jiru,['disgust'],['disgust'],['disgust'],['disgust']
orm_text_5091,atuu mataan keetu seexana maaliif seexana namaa jinnii jedhamee iddoo lamatti qoodama,['disgust'],['disgust'],['disgust'],['disgust']
orm_text_164,Alaabaa mana hidhaati si baasee kabajaan nama dura si dhaabe dhorkuun qaanii hamaadha . Kan kana godhu ilmaan haraamuudha.,"['anger', 'disgust']",['anger'],['disgust'],"['anger', 'disgust']"
orm_text_1633,@USER Gadheen diinaaf duulti OROMOO dura warri nyaatamu isaanuma diina jala kurkuraa jiru kana !! Of gurguranii sabas gurguruutti jiruu!!,"['disgust', 'fear']",['anger'],['anger'],['anger']
orm_text_2574,Gujiitti Sababa beelaatiin Haadha beelli ajjeesee bule daa’imni ganama reeffa harma osoo hootu argamte . URL,"['disgust', 'sadness']",['sadness'],['sadness'],['sadness']
orm_text_520,Sareee omn sobaaa jeeettta gantuuu maqa sulxaaan jedhamuuu harkaaa qabdaaa maqa gariii atiii garuuu nafxanyadha jinnniii,['disgust'],['disgust'],['disgust'],['disgust']
orm_text_2497,Oduuun gocha hin taaatuGujiiin komiii sirrraaa qaba,['anger'],['anger'],['anger'],['anger']
orm_text_2376,Salaalee iddoo addaa oborii jedhamutti gootichi waraana bilisummaa oromoo waraana weerartuu kaambii itti seenuun akka ajaa'ibaatti harcaasaa jira . Gabaasa guutuun walitti debina!Oromiyaan biyya Gabaasa guutuun walitti dee,['joy'],['joy'],['joy'],['joy']
orm_text_5042,qeesii sheekii paasteriidha biyya gurgurate sobanii biyyi lafaa darbaadha jedhanii oromoo barsiisan,['anger'],['disgust'],['anger'],['anger']
orm_text_2294,#AMMEE #Oduu_diinaaf_qaanii_fi_gaddaa nuuf gammachuuQeellam Wallaggaa Gabbuu Sayyootti poolisiin humna addaa #Oromiyaa_34 W3Otti hidhan noo guutuu waliin dabalaman URL,['joy'],['joy'],['joy'],['joy']
orm_text_5147,musliimni shororkeessaa miti hubadhaa,['anger'],['anger'],[],['anger']
orm_text_4645,ustaaazonnni keeenya ummmannni keeeniyaaa ummmata kuuush kan gaaarommminaaa fi gara laaafina oromooorrraaa barate maleee oromooorrra gaaariii taheee miti garuuu wagggaaa 150 ol gabrummmaaan irrra turuuun jibbbinsa oromooof qabanirrraaa kan kae akkka oromooon wal jibbbu godhaaa turan kanaaaf rakkkooon oromooon qabu ga,[],['anger'],['anger'],['anger']
orm_text_5141,warri pheenxee ilma waaqayyoo yesuus kiristoos du'ee du'a moo'ee ka'e qofa jireenyi bara baraa argama jedhanii lallabu,[],[],[],[]
orm_text_4009,Maaalo oromooo kooo liken mereeere  malooo namni sabonaaa oromooo itttiqaaa jalataaa martiii  nuf jiradhu jajabeee oromiyaaa biqilchiteee  maaalo nafxanyaaa garaaa gubaaa meee,"['disgust', 'joy']",['disgust'],"['anger', 'joy']","['disgust', 'joy']"
orm_text_4370,Artiiin muuuziqaaa keeetiiin hammma Oromooon gahu fi qabu waaan ibsiteeef galata dachaaa qabda Sirba kanaaan qeeeen warrra masaaanuuu fi gantuuu akkka raaafamu nan amana Keeenya oluma Galatooomi Galanaaa keeenyaaa,['disgust'],['joy'],"['disgust', 'joy']","['disgust', 'joy']"
orm_text_4099,Jabaaa keeenya jabaaadhu Video quality gaaariii qabudha ittti fufi,['joy'],['joy'],['joy'],['joy']
orm_text_1997,Eebba kitaabaafakkeenya gaarii jabinaa fi abdii kutachuu dhiisuu dubartoota keenya biyyaa ala jiraniif!#untouched_goldcredit_ @USER URL,[],[],[],[]
orm_text_735,Waan ta'eefu Abiyoot jaalate Osoo hin taane dirqame Kaameera irraa fagaate Abiyoot lixuu batuus lixuufQophii irraa jira na amani Guyyaa muraasa booda Waan ajaa'iba dhagaa'uuf teenna URL URL,['joy'],['joy'],"['disgust', 'surprise']",['joy']
orm_text_4631, Nattti sirbuuudhaaaf haaadddattte nyaaara Nan sirbaaareee galman ijaaara,[],['joy'],[],[]
orm_text_3083,Baga ngy   dhufte   jalawwwan kenya,['joy'],['joy'],['joy'],['joy']
orm_text_5290,nafxanyaa amaaraa wajjiin jiraachu dhiisii wajjiin kadhachuun ulfaata,['disgust'],['disgust'],['disgust'],['disgust']
orm_text_3247,Ayyaana Masqalaa: Daamaraaf muka akkamiitu filatamaa?,[],[],[],[]
orm_text_3103,Baga nagaaan dhiyaaatttan,['joy'],['joy'],['joy'],['joy']
orm_text_3606,Hirkooo waaan gaaariii nuuuf kaaaseteee jabaaadhu Sabbbooonaaa,['joy'],['joy'],['joy'],['joy']
orm_text_1647,#Oduu #gaddaa Mootummaan pp ummataa nagahaa isin Shanee jedhee warraa mana hidhaatti dararaa turee rashanun ittii fuufee jira Muddee 17/2021 Walloo aanaa dawwee harawaa mana hidhaa booraatii baasanii nama 17 bakka kaarriphoo jedhamutti rashananii jiru URL URL,"['disgust', 'sadness']","['anger', 'fear', 'sadness']",['sadness'],['sadness']
orm_text_2923,Abbaan warraa barsiistuu haleellaa Teksaasiin ajjeefamtee ‘gaddaan’ lubbuunsaa darbe,['sadness'],['sadness'],[],['sadness']
orm_text_5361,itoophiyaa diimokraasiin qabate ijaaruuf gaheen oromoo olaanaadha obbo fiqaaduu tasammaa,[],[],[],[]
orm_text_187,.Jechii Waayyaanee quufteeBiyya namaa baaleessaTullu namaa qaarrsissakuyyuu namaa dhaansissaMullluu namaa nyaachissaRakoo namaa baayiissaSaree namaa taasissaBiyya namaa faageessauddu namaa dhaabsissa(du'aa),['disgust'],['disgust'],['disgust'],['disgust']
orm_text_4575,Yartuuun gaaafa nama nyaaartu galtuuu fi gantuuun gaaafa baaayatttuuu qamooon fi goootni ammmooo xiiiqiiidhaaan shan taeee dhalata Gadheeen garaaa udaaaniii biyyya gurgurattte horiiittti Of beeekti isheeen maqaaa ishiii hin gaaafatinaaa Nuti hin dhiiisnu ha badan waaan yaaadne fiiixaaan baaasna Dibata waaan q,['disgust'],['disgust'],['disgust'],['disgust']
orm_text_586,Oromoo loltoota agarsiifne doorsisnaan hin taatu.Nuti sodaa loltoota hin qabnu.Bara wayyaanen bulchaa turte meesha waraana fayyadamnee miti kan nuti injifanne!Boonbiin keenya dhagaa keenya.Liqimsi URL,['anger'],['anger'],['anger'],['anger']
orm_text_258,Nafxanyaan akka Sareeti yoo jalaa Usan sodaa itti fakkaata Nama Arrabsuun akkuma Nafxanyaaf mirga tahetti Oromoofiis mirga yeroo Nafxanyaan Jawar Durarmtti baatee Duttu ustananii daawwachuu fi yeroo isin . URL,['disgust'],"['anger', 'disgust']","['anger', 'disgust']","['disgust', 'anger']"
orm_text_434,Kana guutuu isa mirkanneefatan hirbaan lafatti dhaabbachuu isaanii shakkii keessaa bahan booda sadarkaa durarratti isuma nyaachuuf deemaan shakkaf . Uummanni Oromoo hegereen Oromiyaa fi sabashee moo maan ta'uu mala kan jedhu haala amma nu qunname kana keessaatti hoggansa isa,['fear'],['fear'],[],['fear']
orm_text_499,Namichi dheengadda balaa Beirut uumameef hedduu gadda jech a booyaa ture koottuu lammii kee fudhu rakkoo irra jiranii jennaan block obaase . Kana irraa haqa eegganaa oromo??Addaggeen safuu hin beettuAdda irra dhaaban maleeFalmadhu qeerooAbdiin sabaa yoomilee#OromoProtests URL,['anger'],"['anger', 'disgust']","['disgust', 'sadness']","['anger', 'disgust']"
orm_text_519,Oduu Media Ko:// Humni waraana mootummaa oromiyaatti namoota hedduu ajje . URL via @USER,[],['sadness'],['sadness'],['sadness']
orm_text_2147,Kabajameera eebbifameera . Kaabaa hanga Kibbaa Dhihaa hanga Bahaa Uummata isaa keessatti WBOn Ayyaana kabajateera . URL,['joy'],['joy'],['joy'],['joy']
orm_text_5317,sammuun ummata amaaraa sammuu harree taateef hin dandeenye hunda kajeelti,['disgust'],['disgust'],['disgust'],['disgust']
orm_text_2696,"@USER Amboon magaalaa dha malee biyya miti Qaama Oromiyaa taatee kallattii lixa shaggaritti argamti.Gaafa namichi kashalabbeen bashaashaa sun angoo qabate dursee kan ""bilisomneera qabsoon bilisummaan golabameera . Kana booda qabsoon hin barbaachisu"" ka jedha isaanuma.",['anger'],"['anger', 'disgust']",['anger'],['anger']
orm_text_1281,@USER Ormi illee Orma ati hoo Maal taatee Gaafii Sabaf Hin Qabsoofneree?,['anger'],['anger'],['anger'],['anger']
orm_text_2543,Bakka buu'oonni ummata caafee ergaa ummata bakka buutan sodaa tokkoo male midhama saba keessani dubachuu isiinira turreyyu.,['anger'],['anger'],[],['anger']
orm_text_291,@USER Abbaan Murtii Rabbii Tokkicha Qofa.Dhimma Dhuunfaa Keetii Qofa Irratti Osoo xiyyeeffatte gaariidha.Kan namaa raaguuf kan keetuu hin beektuu.Akka dubbii eegee saree san hin ta'ini obbolee,['anger'],['disgust'],['anger'],['anger']
orm_text_857,Akkam bultan hiriyoottan twitter gubbaaRabbii olmaa keessan haa tolchugadhee sin irraa haa qabuhamtun sin argatinnagaan ba'a nagaan galaashira najasa nafxanyaaf walee isaanii irra rabbi sin haa eeguOlmaa gaarii siniif haa ta'u,['joy'],['disgust'],['joy'],['joy']
orm_text_498,Mancaatii dahoo Arbaa Baabbileerratti hayyoonni MM Abiy'f xalayaa barreessan,[],[],[],[]
orm_text_4689,Wantoota ajaa'ibaafi hin dagatamne yaa'ii UN irratti mudatan,['surprise'],['surprise'],['surprise'],['surprise']
orm_text_1681,Page kanaan waantota ijoo barbaachisa ta'an sirreeffama Kan barbaadan qeeqa muddannoo fi yaadawwan adda addaa irratti yeroo dhiyootti qabadheen dhufa . Qaamni Dhimmi ilaalatus furmaata fi hordoffi barbaachisa Akka godhu hawii koodha .,[],[],[],[]
orm_text_2863,Dhamaaatiii jara kanaaatif kabajaaatu mala maleee arrrabsooo hammmanaaa isaaan arrrabsuuun isinirrraaa hin eeegamu ture Dhugaaa rabbbiii dubbbachuuuf jibbba hamaaa nama ibsachaaa jiru fakkkaaatttan Keeesssaaafuuu Abraham birrruuu daaangaaa maleee master hasssan   arrrabsaaaxiqqqeeesssaaa ture nama gadddisiiisa Qeeeqqquuus ,"['anger', 'sadness']","['anger', 'sadness', 'surprise']",['sadness'],"['anger', 'sadness']"
orm_text_5030,kitaabni qorannoo ‘sirna gadaafi mirgoota dubartootaa jedhu yunivarsitii mattuutti gargaaraa pirofeesara seeraafi yunivarsitii finfinneetti wiirtuu mirgoota namoomaatiin digirii sadaffaa barachaa jiran muluqan kaasaahuuniin barreeffame wiixata darbe finfinneetti eebbifameera,[],[],[],[]
orm_text_3426,Sababa ibidda tasa gabaa Sholaatti mudateen manneen daldalaa kunneen miidhaan irra gaheera,['surprise'],[],['surprise'],['surprise']
orm_text_1717,Muummichi ministeeraa Sudaan Abdallaa Hamdook ce’umsa nagaa gara dimokraasiitti geessutti milkaa’uu hin dandeenye jechuudhaan aangoo gadi dhiisuu isaanitti aansee biyyattiin Dilbata kaleessaa jeeqama siyaasaa hamaa keessa seenitee jirti.URL,[],[],[],[]
orm_text_1465,Rakkoon ummata walloo rakkoo ummata Itiyoophiyaa hundaati,['anger'],['sadness'],['anger'],['anger']
orm_text_2531,Duudhaalee Sirna Gadaa1.Waaqeeffachuu-Amantii sirna khadhaafi Galataa2 . Laguu - hojjatamuufi nyaatamuu hin qabne irraa of ittisuu3.Hooda-jechaa ulfaata jedhuurra of qusachuu 4 . Safuu-kabajaafi ulfina qabu5 . Naamusa-Adaba ykn amala gaarii6.Nageenya-nageenyi wabii jireenyaati,[],[],[],[]
orm_text_2355,Dhugaan Holqaa sofomar har'a dukkanaa kessaa ifatti bahee jiraa . DR abiy ahamad galata qabda baga dhuftee argitee . Yaa rabbii . URL,['joy'],['joy'],['joy'],['joy']
orm_text_5037,du'uun yesuus oolchuu dhadhabee hin jalqabaayyuu dhufe lubbuu laatee dhala namaa gabrummaa seexanaa cubbuu jalaa firii gochuu ture,['joy'],[],[],[]
orm_text_2520,@USER lammiin kee dhumaa jira . Bakka lamma sadii taatee maraatti sagalee Ta'iif . Dirqama Oromummaa kee ba'i . @USER # _ _ @ _ . URL,"['anger', 'disgust']",['anger'],['sadness'],['anger']
orm_text_3246,Qabsooon beeeratiiiburaqaaa alaaadhufaaan waaanmanaaabeeeku Abiiiyiiidhiiibeee sobaaatuuu sakaaaleee   fuuulduuuraleee dhiiibeeen   talaaalaaafiiishanyiiifiii amantiiimakateee   qocaaamataaadeeefateeen   arkaaatunuuudhiiibeeedha fedhiiinwaldaguuu,['anger'],[],['anger'],['anger']
orm_text_2677,Yunaayitiid miidiyaahawaasummaa gubbaa gammachuu ibsuutti ka'an.Eegasii booda garuu Eloon Maask lakki nan qoosa jedhan . Kuni qoosaa Tiwiitara irraati . Kilaboota ispoortii kamiyyuuhin bitu ’’ jechuun barreessan.,[],[],[],[]
orm_text_463,@USER diqaala hadhaa keeti himii ilmaa guddiisa saree sodaata jawaari fi baqqala garbaa hitee baartii siyasa waliin mariyadhee jeeta,['anger'],['disgust'],['disgust'],['disgust']
orm_text_2516,Jawaar Siraaj Muhammad / Hagayya 2011Barnoonni hawaasa kamiifuu bu’ura guddinaati . Hireen barnootaatis mirga namoomaa kan bu’uraa waan taateef namayyuu hiree tana argachuu qaba . Ija tanaan haalagara barnootaatiin kurneelee lameen dabran kanaURL URL,[],[],[],[]
orm_text_4021,Nuuuf jiraaadhuuu umuriii dheeeraaa leeenca keeenya,['joy'],['joy'],['joy'],['joy']
orm_text_1749,Jawaariif baqqalaan mana hidhaa irraa bahuun nu gammachiisa.garuu abdii raggaasaa gammachuuayyaanaa daawit abdataa.maal adda hafanii? Shira xaxamee sitti deemee beeki oromoo!!,"['sadness', 'joy']","['anger', 'joy']","['anger', 'joy']","['joy', 'anger']"
orm_text_4176,wwwooo baaayeee namattti tola dirrrammman keeesssaaan nuuu jirrraaadha ammmas haluma kaaanan ittti fuuufaaa dhugaaa galata guddda qabdddan ,['joy'],['surprise'],"['joy', 'surprise']","['joy', 'surprise']"
orm_text_3040,"Jiruu Baqaa: “Jireenya fooyyee jiraachuuf biyyaa baqanne, baqannees boqonnaa hin arganne”",['sadness'],['sadness'],['sadness'],['sadness']
