id,tweet,anno1,anno2,anno3,label
511913492945723392,iqaba leli!!! #enca #noconfidence ##url,normal,normal,abuse,normal
88949741,"ey uthwele kanzima rt""@username : yep :-( rt andy @username ? rt""@username : amazwi okugcina : bosisi ngicela niyeke ukudlala ngomganami""""",normal,normal,normal,normal
88949841,@username hay uthetha nje umsunu wena kwedin. yintoni lekaka uyibhale apha? yaske yangathi ibhalwa kumntana oku grade r.,abuse,abuse,abuse,abuse
1155119910206545921,@username josta dladla bafo... kunuka umsunu manje egroundin 😭😭😭😭😭,abuse,abuse,abuse,abuse
372256445901058048,imali iyi-super glue ihlanganisa isidudla nesi-lender #singingwithcleo,hate,hate,normal,hate
1153011859827679233,ngekuqhuma umsunu kanyoko left right and centre... ##url,abuse,abuse,abuse,abuse
1147461233949532165,#ukhozifmtop20 @username lengoma eku rewind⏩⏩eka zola 7-umdlwembe🚶💃💃💃 @username #ukhozi59 🍸🍹🍾🎂🍰🍾🍾🍾🍾 ##url,abuse,abuse,normal,abuse
1155121784301281280,"@username andifuni nokuybona kemna lo bhanki, izigebenga/ootsotsi abainintsi basebenzisa yona😂😂",normal,normal,normal,normal
498893932328407040,"as for ""wathinta abafazi wathint' ibhokodo, wathinta isitabane wathint' igabade"" :""""d",hate,hate,hate,hate
1432638213991059458,@username waske wandicingisa ezi zimfutshane zinemikhaba xa zisithi “kwedini mna ndindiyiranker”,abuse,normal,abuse,abuse
588696725310808065,"😂😂😂 ""@username : hahahahaha rt @username : ngibusy ngiyaquleka i cheri yami at the time isihleli nabanye olova iyangiphika ..umsunu wakhe""",abuse,abuse,abuse,abuse
498926167240736768,"ndingalahlela nehlanya ngoku...rt@username : @username kuzolunga wethu, nyamezela, kodwa ke kuyo yonke lonto, ungatyisi ihagu i cake please.",normal,normal,normal,normal
784517159519125504,umnqundu wered wine. 😭,abuse,abuse,abuse,abuse
1060174614557536256,uthuma mina unqimuse inqatha apha ##url,normal,normal,normal,normal
1273348111516291074,209 ngomnye nje osiqhela ikaka,abuse,abuse,abuse,abuse
1554740249196384257,"ubophuza nalo itiye ixoki lasemsebenzini, kodwa ungalokoth’ ukhohlwe ukuthi ixoki… 🫥",normal,normal,normal,normal
88950129,@username mina ngisho kuwe mdidi oneyihlama ..ubosula mauqeda ukunya ..mgodoyi,abuse,abuse,abuse,abuse
347050930119778305,umlungu xa efuna ukwenza isicaka sakhe fike ekuncoma kunabanye 'at least u're clued up' yangase ndithi undiqhela kakubi nja. night ppl,hate,normal,normal,normal
630043054779592706,... and ke inkwenkwe iyakwazi ukuba yindoda endala.,normal,normal,normal,normal
88949776,@username idyani isela impondo zebhokhwe ##url,normal,normal,normal,normal
879008288880328704,utsotsi nje lo #datemyfamily,abuse,normal,normal,normal
1171060809788731392,@username ongenawo amaphepha amnika imvume yokuba lana esouth africa akahambe umdlwembe ongadala omkhulu umonakalo yekani ubuxoki nobumenemene @username ,abuse,hate,abuse,abuse
307516883526094850,@username esinye isibhanxa sosisi omnyama othandana nomlungu. umpimpa abantu abamnyama kubelungu emsebenzini!,hate,abuse,abuse,abuse
712191369457094656,ayidiki yenza umsunu ##url,abuse,abuse,abuse,abuse
613828881120894977,zinathi got moer'ed by igintsa because the guy's girl wanikezela ipurse yakhe kuzin to hold while she peed 😂😂,normal,normal,normal,normal
1483705678220902404,"@username no, first of all how does she know ukuthi indoda yomunye igeza once?",normal,normal,normal,normal
1401093987314831360,"i bet isidudla leso, azithumani go! 👐🏼 ##url",hate,hate,normal,hate
1263055906864074753,@username ndoda ngeke ubhale kambi. impimpi 😂🤣😂,normal,normal,normal,normal
1380485699426787330,"kakade, eyona ngxaki ikula safa ##url",normal,normal,normal,normal
960191260815511552,angikaze ngisibona isitabane esine bhesi 🤔,hate,hate,hate,hate
831883372519686144,umnyamana wama nesilo ucetshwayo ebunzimeni ##url via @username ,hate,normal,hate,hate
698940605750231040,"so kubanjwe isela eres students are busy chanting ""singakubetha sithanda"" and xa liphuma phandle all they did was to scream.",normal,normal,normal,normal
1108738598231252993,"@username gwe ndaqhelwa ikaka nguwe phaya ndoda, nanikhaphe mna all you had to do is turn back at the gate now niyangena niyoncuma phaya nisijonge ebusweni sithetha 🤦🏿‍♂️🙆🏿‍♂️. isathenga oksalayo eyam imali 😂😂",abuse,abuse,abuse,abuse
1268080737229602816,"👩🏾: “u-boy akanakudla babakhe.” 😔  👨🏻: “nami bengidla igundwane ungibona nje 😕, uma ubhekile angawudla umsila?”",normal,normal,normal,normal
1081616816106078208,walizama igundwane ngabe lidriva ngani without wena bafo 👏 ##url,abuse,normal,abuse,abuse
1623866180510355456,@username isifebe e sidakwayo ##url,hate,hate,abuse,hate
626070635589050368,mntase lomlomo unukayo uzawunceda ngantoni? @username ,abuse,abuse,abuse,abuse
1604912675015622656,"@username askies makubhlungu kodwa, ubuyile. utsotsi wase nkandla makonya",abuse,normal,abuse,abuse
1074601097040420865,feba kwedini. ayosepha le. ayifakwa inyibilike.,abuse,normal,abuse,abuse
1319526249690169344,"@username khange ayalwe vele, bebethi bayayala qha igeza eli labe lingamamelanga licinga ismokolo qha",normal,abuse,abuse,abuse
787771557477249024,@username uyalwazi udaba 😂😃nkawana all the way.tshele mehlwemamba akhuthaze ledlozi lakhe liyeke ukuba slow nje netwrk yaka cell c😉😁😂,hate,normal,normal,normal
936473446170669058,"@username ""master of ukuqoqosha incanca"" 🔥🔥🔥😭😭😭😭😭😭😂🙆🏾",normal,normal,normal,normal
918468400795586566,aybo sisi! hlonipha incanca zethu. ##url,normal,normal,normal,normal
761816897729994752,"@username hehake! ndas'ke ndaxakwa. after that, the conversation also started conflating app development 😒 ootsotsi beligoli bethuna 😂",normal,normal,normal,normal
423728496914231296,"hhayi sakhi. “@username : vele! rt ""@username : isifebe siyathandeka kodwa""”",hate,hate,abuse,hate
88950116,@username uyalazi imenemene bafo,normal,normal,normal,normal
1488065448012886016,inkazana eselayo yingxaki qha xa sele uphakathi uphakathi bhuda 😅😅 lamankazana ayabuphila utywala ##url,abuse,normal,normal,normal
1481923575477153794,@username undenze igeza lamfana 🤞,normal,normal,normal,normal
723183455249551360,"ufike inkwenkwe ibizwa ngomkhwenyana, ngumkhwenyana obetheni engakhuphanga nekhonishi eli, unani kona ulamthuthu?",abuse,normal,normal,normal
1139411137181573121,@username kuzonuka umsunu after egwetyiwe lo😂😂😂,abuse,abuse,abuse,abuse
1192507923265720321,uthetha umsunu kwedini! ##url,abuse,abuse,abuse,abuse
559954535213719552,"nkohlakalo 😂 ""@username : following inkwenkwe &gt; watching bafana bafana""",normal,normal,normal,normal
1256065142766346242,inja endala mayihlale phandle! ##url,normal,normal,normal,normal
88949903,the pain and buhlungus of watching  umjita wakude elobola isifebe sendawo 😭 ##url,abuse,abuse,abuse,abuse
444424802829606912,umuntu othanda ukuthetha kukancinci angabililo ixoki,normal,normal,normal,normal
1255584272863428608,uphumile uhili ezingcongolweni ##url,normal,normal,normal,normal
1119953365050560516,usathi uyadunusa for 🍆🍑💦 idog style ubone igundwane 🐀 libaleka ne panty 👙 lakho😂😂😂😂😂,normal,normal,normal,normal
88949795,@username nawe msunu kanyoko no yihlo owakushiya.,abuse,abuse,abuse,abuse
932982602302095360,i don’t mind sidlale ngokuthukana but “msunu kanyoko” angeke shem🙆🏾‍♂️akusadlalwa clearly,abuse,abuse,abuse,abuse
648150641697792000,"owakho unyoko akasenawo umsunu! bawucedile abafana bangakini! ""@username : msunu kanyoko""@username : zulus reads rick ross like lick loss!""",abuse,abuse,abuse,abuse
702427212037881856,"""ungandenzi isidenge, ngoba ndikujongile kwi list yo clever awukho"".",abuse,normal,abuse,abuse
1151377038735024136,@username iqaba lakucentane 😂,normal,normal,abuse,normal
1358106315315372032,"andiyazi ndizomthini unurse ona 50+ ubudala, iqheya nokwenza. ndamosha ngokuthi anditshatanga🤭🤭",hate,normal,hate,hate
1317965370221879299,"@username condolences to dlamini family, kodwa suvubisa mbhem. yithi inkwenkwe kamzala wakho it's trash.",normal,normal,abuse,normal
692984222663970818,loool kanjani bcs andithi umlomo wakhe uyanuka ##url,abuse,abuse,abuse,abuse
88950074,ningamyeki engeka phumi isifombo. ##url,normal,hate,normal,normal
1082514878240382976,nxa kanti umsunu ##url,abuse,abuse,abuse,abuse
1594043608415485956,ukuba ndingaphinda ndizale inkwenkwe igama layo ingangubangumhlaba.,normal,normal,normal,normal
850066699768516608,lifile igundwane 😂😂😂 #thequeenmzansi,normal,normal,normal,normal
535386754623471616,uzofaka isicelo esisha umbulali wangesobandlululo ##url,normal,normal,normal,normal
88950105,and angathushuka lapho emfuleni ngoba naye umthakathi bae ave ehlupha ##url,abuse,abuse,normal,abuse
88950141,nifundisa abantwana benu ikaka then nibuthethelele obubhanxa nibenzayo ugqiba kwenu. but each to their own i guess.,abuse,abuse,abuse,abuse
1161579077591064576,@username iyawubiza straight umnqundu 🙆🏽‍♂️,abuse,abuse,abuse,abuse
1341514079748419590,"ngophuncuka bephethwe ezo pipi, zisepha emanzini. ##url",normal,abuse,normal,normal
951796599373606912,"molo @username no @username ndibulisa bonke abaphulaphule i @username kumagumbi amane omhlaba,mna ndimamele ndise pitoli alitshisi likhupha uhili ezingcongolweni elilanga.",normal,normal,normal,normal
88949759,@username ngubani lo unukayo?😂,abuse,normal,normal,normal
88949830,awucabange ushaywa igeza lensizwa. ungazibukanisi nabantu ##url,normal,normal,normal,normal
1205211132245487617,"@username ulwazi esiluthola kulengosi lubaluleke kakhulu kithi njengendlu empisholo, niqhubeke njalo ukwanda kwaliwa umthakathi",abuse,normal,normal,normal
915584164006678528,@username wangihlekisa ngwenya yazi ninja wavelewathi inja 😂😂😂😂😂 #wnb,normal,normal,normal,normal
88949979,"zawkhutywa unye ngama gintsa rt""@username : @username ndisayo khangelas igintsa egoli kemna""",abuse,abuse,abuse,abuse
225180362941284352,lol!!rt @username : ngifuna ungimunca i pipi 'just' wena uthi angikuthengele i sky vodka kuqala #ungamaneuyeke ##url,abuse,abuse,normal,abuse
704799056099463169,@username kubekhona abo bazenza abangakwaziyo ubhala umnqundu bath umnqhundu bkz abafuni kutwe bayathuka !wow,abuse,abuse,abuse,abuse
650664567270449152,iyancitha ke into yokuthethelela itshomi elimenemene. uzihlaze wena ebantwini kodwa uthelela imenemene. umane usothuka 💔,abuse,abuse,normal,abuse
1124766966470803456,iyakuthenga ukudla lowo mgodoyi (dog)? ##url,abuse,abuse,abuse,abuse
1105502822492196865,@username isidenge asizazi ukuba sifuna ntoni. udom ngoku ufundileyo sbhanxa ndini.,abuse,normal,abuse,abuse
995913720835473408,nali inxila lenu @username ##url,normal,normal,abuse,normal
533189372947230720,@username umntu ongathobeli mthetho wepalamente makaguzulwe kubengathi kukhutshwa ihagu egadini sidikiwe yilentsumantsumane @username ,normal,normal,normal,normal
1254480391806861312,utakele ixelegu uthi wogqiba uquke wonke umntu walo ndawu uthi ngamaxelegu.. njani?,abuse,normal,abuse,abuse
985217775642861568,@username uma sishisa umthakathi siyaye sishise konke okwakhe,abuse,abuse,normal,abuse
1337750619260477443,andimazi la msunu kanyoko we ndlela eya ezibeleni uyawze alunge nini. caba ngoku umntu funeka aqhubhe ingathi ukwi convoy yomtshato.,abuse,abuse,abuse,abuse
949712078369116160,@username yimbi inkawu yakho 😂 ##url,hate,hate,normal,hate
1240217240252764160,ubani ukhumbula isidudla somoya?,normal,hate,normal,normal
312631914664185856,"nigga you got issues ""@username : @username yey wena msunu kanyoko onamalebe anempethu, sigxabhesgxununu manze egolo uyajweyela wena masimba""",abuse,abuse,abuse,abuse
1367889467269341187,ndathi kuwe kwedin indoda ayinxibi gown masende akho. indoda ilala nge underwear msunu. ##url,abuse,abuse,abuse,abuse
1188490502276030466,ixelegu liyenzeni indlovukazi??,abuse,abuse,normal,abuse
1339607672727990273,#norma uyatwela lenza ngoluhlobo igqwirha xa lizokufa. amagama abantu yhooo🙆‍♀️,abuse,abuse,normal,abuse
859688978215251968,"mafungwashe wam ke lo :-) ndimthanda isidudla sothando, andina… ##url",normal,normal,normal,normal
981179971153604608,@username 😂😂😂ufanelwe ngu kwedini donz nha? or aunty perhaps?,abuse,normal,abuse,abuse
972175384178552838,@username usijongenje isidenge sibayingulube qa.,normal,normal,abuse,normal
1563391427891306498,ndathi ndisela nenye inkazana unxila kwayo umntu wakhangela iperfume that her blesser bought her  rhaa amankazana😂😂😂 ##url,abuse,normal,normal,normal
907527333514489856,"kumba wonina obulele 'isidlwengu' kukomani unjeng. ntshinga uthi bengamapolisa abanaluvo; benze umsebenzi wabo, iyakuba yinkundla egqibayo. ##url",abuse,normal,normal,normal
1188549961216135175,"izolo bendinazo inerves ezithile but khange zehle, instead ndifune ubetha injakazi ibindiqhela.",hate,normal,hate,hate
778872953098338304,@username _yah! iqaba emva kweliknye👎👎,normal,normal,abuse,normal
1324399931197718533,@username ihlwempu elifana nam?🤯😅,normal,normal,normal,normal
566997017013276672,"@username kumnandi ebantwini abanemali apha, abangahambi bephepha ootsotsi.",normal,normal,normal,normal
976096897327869952,@username pho vele ngilindeni.. angiyeke ukuba iqaba ##url,normal,normal,normal,normal
88950179,@username lihule lenja eli ndilibona ngoku lisakhula ihule 😂 mana,abuse,abuse,abuse,abuse
1334807362117447682,💀 lo sis okhulumayo ngiyazi ukuthi isidudla... ##url,hate,hate,normal,hate
853961154623885313,ndinxila ikaka kodwa. 😂,abuse,abuse,abuse,abuse
1471827692488118275,@username ungathi uma unya wena bese unyela nathi mdidi wakho ##url,abuse,abuse,abuse,abuse
198283221199364096,"isibhanxa, uthonqo, dengana...isiphukuphuku=zulu rt @username : fool---&gt;isiduphunga, isiphukuphuku, #xhosalessons ##url",abuse,abuse,abuse,abuse
1346497889653166080,saze safa amabhadi wamadoda loyamdidi uyanuka nje futhi ##url,abuse,abuse,abuse,abuse
1266306664019505152,@username ixoxo nexoxo liyazixhumela😂😂,normal,normal,normal,normal
1564590958146101249,ingathi ndizifusele ihagu izihlelele emthunzini ##url,normal,normal,normal,normal
1132368780422725636,"if your name is nzimeni, qaqambile, mziwamadoda etc. why are you adding sa. nzimeni sa. why? akho nzimeni eamerica kwedini.",normal,normal,abuse,normal
88949927,@username umsunu wakho vha 💞 ##url,abuse,abuse,abuse,abuse
1539976976039137280,@username ndifuye ihule apha endlini. icacile. i’m chasing it out ngomso,abuse,hate,abuse,abuse
1338916180023767040,@username iqaba lakwambatha 😂,normal,abuse,normal,normal
1196856672209309696,icherry yase lusikisiki ethi ayikwazi ukuxhela ihagu iyaxoka shame.🤔😏,normal,normal,normal,normal
1286944331065065472,@username inkwenkwe ethwele umnqwazi endlini andiyazi ifuna ntoni kwi discussions zama doda. this social media thing made people forget their places. 🤮🤮,normal,normal,normal,normal
489841824606195713,"ndicingisa ekapa xa sibetha isela rt""@username : ihawu seems interesting""",normal,normal,normal,normal
791579326873497600,@username thobekile undikhumbuza aunt wam ongasekho isidudla sasethekwini ehamba nohlengiwe mhlaba,hate,hate,normal,hate
88949983,🙏mayibanjwe injakazi engenambheko izodibana nontaga bayo pha etrongweni. ##url,hate,hate,hate,hate
830002432050655232,"i eff ayilibheki isela uma libekwe phambi kwethu, sisuka sihlale kukhale ugqayinyanga nekapisi lakhe ##url",normal,normal,normal,normal
189691170752970752,wha she said ~~&gt; rt @username : ukunyoluka kukuqala kwenkathazo. uzuthi benditshilo,normal,normal,normal,normal
1557641223380279297,@username ngeloxesha nguye igqwirha. yhehake!,abuse,normal,abuse,abuse
595522386453209088,@username zamnandi izingoma baphile abakwa thusi o mfene ngyabathanda,normal,normal,normal,normal
856917268806217731,@username 😂😂😂 uyaphoswa wena. utsotsi wokuqala azakumsebenza ngubro burning/berning whatever his name is,normal,normal,normal,normal
1058219410924679168,osiya besezofa isqaqa kude nekhaya beyogcwencela incanca kubuzwe befuna ntoni ngapha kwenciba in the first place,normal,normal,normal,normal
506045739374755841,hay'futsek ayikho le...ndiyacisha kleen ngoku,abuse,abuse,abuse,abuse
351095135485968385,"hahaha lol isxhaphaxhapha sentelezi njena,akhont'iwrong dzenos..bindim maani ndithumele uhili kalume antyiloze  @username lol!!",normal,normal,normal,normal
1110478016507990017,@username angeke liphinde lisebenze leli pipi ##url,normal,normal,normal,normal
1464145804986392577,umjita ofihla incanca after sex🚩🚩🚩🚩🚩,normal,normal,normal,normal
788816642906226688,hahaha sihle shouting out of panic shame umthakathi bamtholile😂😂😂 @username #isibaya,abuse,abuse,normal,abuse
988726747087679488,"@username tshini! and akaqali. imini ezi uhleli ucingana nabantwana babanye abantu, instead of uhoye injubaqa ezi zakhe.",abuse,normal,normal,normal
1203004992099147782,@username well was just a matter of mna ndimpha kamandi akafuni ndiphe abanye abantu incanca yakhe uyifunela kuye yedwa🤣🤣🤣🤣 ##url,normal,normal,normal,normal
1537892581211660288,@username mamakho umarhosha kwekwe,abuse,hate,abuse,abuse
1308477800047874049,@username nantsi incukuthu sisi. ##url,normal,normal,normal,normal
715617403313516544,"@username r150 nje, cha isela lelo",normal,normal,normal,normal
1167856171505586177,sifikile isidudla ethekwini 🙌🏾🙌🏾🙌🏾❤️🔥 @ holiday inn umhlanga ##url,hate,hate,normal,hate
652870908600844288,😔😔😔💔💔😭😭 @username : umdidi omkhulu uyajuluka bese uyanuka,abuse,abuse,normal,abuse
555403959847116800,"nh man not him, his chicks ""@username : unxilile sizazenza ntoni iinudes zakho kwedini? @username """,abuse,normal,abuse,abuse
1221507052792614912,@username awundi khumbuli kwedini?,normal,normal,abuse,normal
1069314543803920384,ramaphosa ngathi ixoxo angazi lakephi ligolozela usawoti😂😂😂,abuse,abuse,normal,abuse
1198159852817833984,laxokiza ixoki kweze minister idedele ngobe#sigiyangengoma,normal,normal,normal,normal
1471551513294254087,@username tjooo futhi iqaba 😩😩😩,normal,abuse,abuse,abuse
88949896,"@username mabatshate, andiyazi eyatyebisa ihagu kakade, ndingena phi mna?oxhela eyakhe akabuzwa nto zakuthi.",normal,normal,normal,normal
1264929228446928902,@username thyini siya usisaphiselane sempimpi kwedini noba ufuzile,abuse,abuse,normal,abuse
88950172,@username why ethi umuntu wami isifebe😂,abuse,abuse,normal,abuse
1258869029051215873,@username zama inkazana yapha izakufundisa😂,abuse,normal,normal,normal
1322399571927072768,"ungudothi nje wena, amapolisa afanele ukukudubula wena kuqala, awungowoboshwa ufanelwe yimbumbulu qha, mgodoyi wekwekwe nxa benzeni abantwana ngoku wenja? ##url",abuse,normal,abuse,abuse
88950098,@username nitsho katmnanandi mfene ubhungu ukutsho oko mawe gatyemi umfo ka bonco yangathi silapho e ringside kuloo tulumente,normal,normal,normal,normal
647438891511861248,andimhle ndenza umsunu wenja kodwa andiyi ndawo,abuse,abuse,abuse,abuse
88949938,asizungothuki when we find out that kutyiwa ikaka edubai! khange sithi mabayeke ke kodwa because it's their lives.,normal,abuse,abuse,abuse
1146854898618834944,"""sekuyoze kubuye ikula emngeni?"" kzn ##url",hate,hate,hate,hate
1210589949445201921,"@username isela ifanta, kumnandi 😂😂😭",normal,normal,normal,normal
88950163,not abantu abadala asking me; 'usibekephi i'stout?' heh maybe lock down is over on the other side bakithi! 🙆 ngasifuna i'stout it was the only missing offering... heh!! bangiphendula igeza kudlaliwe ngam'! ngagciniswa nestout sabantu abadala kwakutheni egezini elifana nam 😂😂😂,normal,normal,normal,normal
1543125379694600192,"@username ndisahotile, likhona imenemene elizincamileyo. ##url",normal,normal,normal,normal
1369666972544335883,@username and then? uhili uphumil'ezingcongolweni? ##url,normal,normal,normal,normal
88949800,😂 uvuka after sowthe it's over ubone ihagu ngeloxesha ibingumvundla ngok benijola@username ,abuse,normal,normal,normal
88949906,"if ""umnqundu kanyoko"" was a person. 🙆😎  😀🤣😅😂😀🤣😂😀😅🤣😂😀🤣😀😅 ##url",abuse,abuse,abuse,abuse
1242536397887717377,nilivusaphi eli igeza😂😂😂 ##url,normal,abuse,abuse,abuse
532250671844974592,"🙈 💔 ""@username : usibona kanjan isifebe? usibona ngokuhamba sipentsula izinqa ngath itruck edonsa inqola, ngenxa yegolo eselaphela """,hate,abuse,abuse,abuse
1388596417913139202,ihagu ekarajiweyo zoyithini? ##url ##url,normal,normal,normal,normal
88949791,@username wazibambela isela😂😂   stealing of intellectual property and copy rights infringement  is a crime.,normal,abuse,normal,normal
88949825,ngisuthiswe kwe mfene 😖,normal,normal,normal,normal
924940847363354624,we call that isigquma emtee isigebenga sabetha into engapha kwecici,normal,normal,normal,normal
88950176,@username mfnxm uyaphosisa kengoku andi abanakude bambize uhili kahili naye ancume,normal,normal,normal,normal
1163019825058328577,@username awazi kwa jola wena. uyalithanda inqatha.,normal,normal,normal,normal
463981139388936192,xa kutshatwa maku testwe both parties uba both are fertile na. kwasoloko kusitwa ngabafazi amadlolo. kanti sometimes ngubuti lo idlolo!!!,abuse,normal,abuse,abuse
787719246373593088,@username and a half... iqaba elifundileyo... lacks logic,abuse,abuse,abuse,abuse
1306907939513536512,@username yini ndoda wenza igundwane?,normal,normal,normal,normal
1103325729218068480,@username aw kodwa ustufuza kamam’ncane ♥️,normal,normal,normal,normal
1454196887892987904,silapha ntozobawo masibukeleni #acrimony kodwa inyani yona ikula battery 🤣🤣🤣🤣 hai kodwa @username is running shot with content ngekhe how much times should we watch #acrimony #2021 ##url,normal,normal,normal,normal
1251230381388562439,@username nalo ilawu kwakudala liyenza lento yalo ##url,hate,hate,hate,hate
1488860477253947395,"@username uyawazi umnqundu kosi? nanku, ngulo siwuqhelwa yi anc!",abuse,abuse,abuse,abuse
923619338069905410,@username ndikwazi ingowase bhayi mna kwedini ndadibana nawe ebhayi unxiba icarvela eruben crescent,abuse,normal,abuse,abuse
88949765,"@username cela ubulia utembinkosi gonya,bruce peta,sbulele maposa,thembi yaso,lazola nkombisa,zweli ndlumbini,malibongwe makakade",normal,normal,normal,normal
610147135615561729,gqabadi gqabadi ngathi kudansa isithulu ahahahahahahahaha tshiini lotata #imvuselelo,hate,normal,normal,normal
1178283020366815232,yayimbetha umxhaga leya ##url,abuse,normal,normal,normal
1532771650592296962,yey wena msunu kanyoko. ngikhiphe la. ##url,abuse,abuse,abuse,abuse
1015007605813596162,@username anisebahle man 😍 ndinithanda isidudla sento,normal,normal,normal,normal
1215887221871521798,@username ndibona apa wonke umntu wazinikwa inins bt still basalahla inkukuma pantsi ibins zithutha utywala abanye bafaka igroceries for ukunceda abantu ngayo,normal,normal,normal,normal
358576359989182465,"yho ecrossroads, masomali berojwa, ladubula utsotsi oyi1 ngoku abahlali babetha kwa amasomali :(",normal,normal,normal,normal
88950008,nizosibizela ootsotsi ngoku 😭 ##url,normal,normal,normal,normal
1360593605287624711,igintsa ulibona ngokudasher ismirnoff ngeenergy drink.,normal,normal,normal,normal
88950155,namhlanje ngidlule insizwa igeza emfuleni oseduze ne bridge ley'moto. 💀,normal,normal,normal,normal
762008419528220673,"anginawo mina umsunu, awubheke owakho! ##url",abuse,abuse,abuse,abuse
765985827973455876,nkawana bathong!!! #isibaya,hate,normal,normal,normal
386443980214648832,"injalo nje! liyinja isela! ""@username : @username ke nnete nkabiyam""",abuse,normal,abuse,abuse
1582633956717236225,"@username ingase akhe agezele elinye igeza,just once",normal,abuse,abuse,abuse
1012693351299153920,ey’ wayishaya i-confession umjitha ukuthi umarhosha ubezimashela naye skoon 😅 ##url,abuse,hate,abuse,abuse
1566370986705960960,mungalazi igolo yilento epostwa yilomsunu owu @username ..amanyala lento oyipostayo nidla izimali ekumele ngabe yizo enithuthukisa abantu ngazo bese uzoposta igolo lako twitter mdidi ##url,abuse,abuse,abuse,abuse
594259316745629697,mayweather uzocofa ibharu kuthule nabayiyizeli abangazinto!,abuse,normal,abuse,abuse
496055618139332608,@username uzoyithini into engaqeqeshwanga. siyeke isidenge.,abuse,normal,abuse,abuse
273653364133351424,ngesixhosa kukudelela ukuncoma umfazi wenye indoda. mna ndizibuze ukuba kutheni engazekanga ihagu ngoba noba utshatile xa emhle mhle qwaba,normal,normal,normal,normal
1454297202889736201,baby ungayifaki yonke uzolimaza ixoxo 🐸😂😂🙆‍♀️ ##url,normal,normal,normal,normal
1501298323424268297,@username izigebenga😂😂😂 literally ngoba ey bayabulala ke wethu.,normal,normal,normal,normal
88950158,@username usislima sokugqibela wena mdidi,abuse,abuse,abuse,abuse
88949878,inkazana entle eneqwakaza imbi qha 😤😤,abuse,normal,abuse,abuse
567682481760256000,but lamama akatshongo uba kukho ihagu eparliament lol #sonadebate,normal,normal,normal,normal
88949982,@username uthetha umsunu kanyoko wena😡😡😡😡,abuse,abuse,abuse,abuse
1233815515375788034,isifebe nje lomfana wama dread #mnakwethu,hate,abuse,abuse,abuse
88949952,inja (oweslisa) injakazi (owesfazane) ziyahambisana lezizinto izinja zonke,hate,hate,hate,hate
962037562100482048,nkunzi isela elikhulu #uzalo 😂😂😂😂😂😂😂😂😂😂😂  💔,abuse,normal,normal,normal
