tweet_id,tweet,annotator_1,annotator_2,annotator_3,anno1,anno2,anno3,label
1332940022232780800,kábíyèsí ẹni a fẹ́ la mọ̀ a kò mọ ẹni tó fẹ́ ni ng kò bá ẹnikẹ́ni ṣọ̀tá síbẹ̀ ẹnìkan ṣáà gbé òkú sínú ṣọ́ọ̀bù náà kò yé mi rárá kábíyèsí kọ́lá akínlàdéàgbákò nílé tẹ́tẹ́ ó ku ọjọ́ kan,9,12,11.0,neutral,negative,negative,negative
1009776427372306400,kí ni yorùbá pè ní orin kí ni ìpilẹ̀ṣẹ̀ gbólóhùn tí ó di orin,9,12.0,11,neutral,neutral,neutral,neutral
365221197455167500,àfihàn cinimá you or i látọwọ́ọ sàídì balógun lọ́la ní ago nairà lowó ìwòran,9.0,12,11,neutral,neutral,neutral,neutral
525345941872988160,ìpinnu ọdún tuntun tó o ṣe ní ọjọ́ kìníní ǹjẹ́ o pámọ́ bí,9,12,11.0,neutral,neutral,neutral,neutral
485877322676199400,mo so awọ ẹtà mọ́ ìdí o kì yí ò tà mí,9.0,12,11,neutral,positive,neutral,neutral
1222747183369162800,ojumo ire lomo good morning twitters,9.0,12,11,neutral,positive,positive,positive
4.1880353891628237e+17,tabi ti te egbaaa garri e dun gan kosi suga ra ra gaàrí ìjẹ̀bú ni,9.0,12,11,neutral,positive,neutral,neutral
1080567980898041900,ẹnu òfìfo kì í dún wọ̀mùwọ̀mù,9,29,11.0,neutral,neutral,negative,neutral
526781754364133400,ẹni tí ń fi ilà kíkọ ṣiṣẹ́ ṣe ni olólà,9,12,11.0,neutral,neutral,neutral,neutral
968450543889903600,kí ni àwọn ọmọ wa ń ṣe lórí ayélujára,9.0,12,11,neutral,neutral,neutral,neutral
682719549402275800,gbogbo oun dáradára tí a bá ń fẹ́ lọ́dún olúwa á fi fún wa o àṣẹ,9,12,11.0,positive,positive,positive,positive
529493603308302340,kábíyèsí òjò oṣù kankànlá yìí mà wá ga o nǹkan ọ̀gbìn rógo,9,12.0,11,negative,negative,neutral,negative
1163336805569192e3,àlàáfíà bá mi ṣe ajé bá mi ṣe ire gbogbo wá bá mi ṣe ìyẹn lọ́jọ́ òní àti nígbà gbogbo títí láéláé,9,12,11.0,positive,positive,positive,positive
339694768957308900,ìwà ìmọ́tára ẹni bámúbámú ni mo yóó wọ́n ò mọ̀ pe ebi ńpa ọmọ ẹnìkan,9.0,12,11,negative,negative,negative,negative
865869184038826e3,alágbádá òkìkí ọkọ sádátù abólókùú ṣókù láì jẹ gbèsè,9.0,12,11,neutral,positive,neutral,neutral
609424604742840300,oluwa a pano mo ase mo fẹ́ dé ọ̀dọ̀ ìbátan mi ní ìlú ìbíní pàá,9,12.0,11,positive,neutral,positive,positive
268013653461172220,ohun ti mo je ti yo mi bayii o inu rirun yii lekenka o,9,12,11.0,negative,negative,negative,negative
5.5473468583918797e+17,ọ̀kan la jẹ́ tẹ́lẹ̀ rí tẹ̀gbọ́n tàbúrò ọmọ ìyá ọmọ bàbá kí ẹ̀sìn tó wá tú wa ká,9.0,12,11,negative,negative,neutral,negative
1167011241627459600,kú ìkadún àrẹ̀mú àṣèyí ṣàmọ́dún láṣẹ èdùmàrè my regards to ìyá ọlọ́jọ́ ìbí wọn á pẹ́ fún wa àṣẹ,9,12.0,11,positive,positive,positive,positive
891002668457635800,gbèsè gbèsè gbèsè,9,12,11.0,neutral,negative,negative,negative
1361616093324927e3,action po bi ogogo kemi adeosun lori harvey serena rccg magu ankara,9,12,11.0,positive,positive,neutral,positive
890893264299143200,iya mi ba wo ni omo mi ba wo ni gbogbo nkan ba wo ni irin ajo e kabo emi i thank god iya mi,9,12.0,11,positive,positive,positive,positive
480628125462978560,àná dùn ó ṣalódùn ọkàn mi,9,12,11.0,positive,positive,positive,positive
525269022976528400,pàtẹ́wọ́ gẹ́gẹ́ bíi orúkọ rẹ̀ wáyé látàríi iṣẹ́ ọnà tí ońdìrí ṣe sórí dàbíi ọwọ́ tó ń pàtẹ́wọ́,9,12,11.0,positive,neutral,neutral,neutral
250860507534327800,abuja rd ẹkáàrọ̀ ní o ẹ kú súnkẹrẹfàkẹrẹ cc,9,12,11.0,positive,positive,neutral,positive
492415899287437300,kòsówókòsówó gbogbo ojúlé ra ẹ̀rọ amúnáwá bó ti ẹ̀ jẹ́ kékeré nínú kòsíkòsí à á ra epo fún ẹ̀rọ a à ṣáà ní wà lóòkùn lójoojúmọ̀,9,12.0,11,negative,negative,neutral,negative
644197909274230800,aaree agbo wipe ti e ba ti de lati ilu farance etun gba new yoki lo lose tonbo ema je ki was yi oruko yin da si puresidenti ajala,9,12,11.0,neutral,negative,negative,negative
1109529105442226200,pẹ̀lú àwọn ìwé amóríyá tí ó ti di gbajúgbajà náà,9,29.0,11,positive,neutral,positive,positive
2.3006184507823718e+17,a kò lè mọ́jọ́ so lókùn ó dàárọ̀ o,9,12.0,11,positive,neutral,neutral,neutral
1115689938572464100,orin jẹ́ ohun èlò pàtàkì tí àwọn orogún ma fi ń tan iná èébú sí ara wọn ní abẹ́lé tàbí láti fi dọ́gbọ́n bú ọkọ tí kò ṣe ìṣe ọkọ ní ilé yorùbá ma ń sọ wípé orin ló ń ṣíwájú ọ̀tẹ̀ orogún,9.0,12,11,negative,neutral,neutral,neutral
230912467079938050,awa du pe adu pepe okun njẹ́ ojúmọ́ kan kìí mọ́ bí kìí ṣe agbára ọlọ́run,9,12.0,11,positive,positive,positive,positive
443746073602175e3,ìyẹn jẹun tán ló bá báwo jẹ́ ó sọ ibi tí àwọ̀ ẹranko náà wà ṣùgbọ́n ọdẹ rọ ìyálé láti má wìí fẹ́nìkan,9,12,11.0,neutral,neutral,neutral,neutral
449577226120728600,a kìí gbàkàkà lọ́wọ́ akítì kò ṣẹni tó lè gba ire mi ọlọ́run ló fi fún mi o jàre,9.0,12,11,positive,positive,positive,positive
1128267519868002300,kí a gé orúkọ sí kúkúrú ni ohun tí àwọn yorùbá kádùn jù ní púpọ̀ bíi àpẹẹrẹ tàbí = akíntọ́lá akin tọ́lá òyebánjí òye bánjí adékọ́lá adé kọ́lá ọmọladùn adùn wúràọlá wúrà ayọ̀mídé ayọ̀ midé abbl,9,12,11.0,positive,neutral,neutral,neutral
991267964358979600,kí la wá ń work,9,12,11.0,neutral,neutral,neutral,neutral
595299028298027e3,daadaa la wa a dupe lowo elduda fun ore ati anu re e kaabo sori eto wa ni bi yii rt,9.0,12,11,positive,positive,positive,positive
274811808362164220,baiye se nlo baba ooo jesu sanu wa maje a baiye lo,9.0,12,11,positive,positive,positive,positive
788693518021713900,ọ̀pẹ̀kẹ́tẹ̀ ń dàgbà inú ọmọ ádámọ̀ ń bàjẹ́,29,9,11.0,neutral,negative,negative,negative
1174265218471551e3,ẹni tó ńwá ẹni tó jẹ bàbá ẹ̀ lówó àfàìmọ̀ kó má pàdé ẹni tí bàbá ẹ̀ jẹ lówó whoever is seeking his fathers debto,9,12,11.0,neutral,neutral,negative,neutral
1133492475065249800,aríyìíkẹ́ a rí èyí a sì kẹ ẹni tí a rí tí a sì kẹ̀ẹ́ someone we see and we care for,9,12,11.0,positive,positive,neutral,positive
304855182590750700,njẹ́ mo kí gbogbo ẹ̀yin olórí ire bí mo kí apọ́nbéporẹ́ mo kí dúdúriri mo kí òmìrán mo kí ìkérégbè,9,12,11.0,positive,positive,positive,positive
424153331054174200,àmọ́ ṣá ibo lẹ tíì dé ná tí ẹ yáa ti ń nu ara yín lónjẹ,9,12.0,11,negative,negative,neutral,negative
559760853097279500,wọ́n dẹ̀ ní kò ní sógun kò ní síjá àwọn ẹhànnà dede ni wọn ò ṣe ní búwọlu,9,12.0,11,neutral,negative,negative,negative
128406837972958e4,kàkà bẹ́ẹ̀ wọ́n ma júwèé ìbátan inú ẹbí kan náà bíi ọmọ àbúròẹ̀gbọ́n sí bàbáìyá mi,9.0,12,11,neutral,neutral,neutral,neutral
598954702651445200,wọn yóò ru gbogbo rẹ̀ lọ sínú igbó tó dúdú birimùbirimù inú igbó dúdú yìí ni a ó ti ṣe ètùtù náà,9.0,12,11,neutral,neutral,neutral,neutral
464829646442623e3,ǹjẹ́ o mọ̀ pé ni à ń pè ní jangoróvà epo mọ́tò ní,9,12.0,11,neutral,neutral,neutral,neutral
767003989816840200,ìtumọ̀ ìṣẹ̀ inú ọ̀rọ̀ yìí kì í ṣe ti ẹ̀sẹ̀ arúfin bí a bá ní nǹkan ṣẹ̀ èyí túmọ̀ sí ìpilẹ̀ ìbẹ̀rẹ̀ ìwà ohunkóhun,9,12.0,11,neutral,neutral,neutral,neutral
1178967215065960400,à ń kí ara wa kú u òmìnira àmọ́ ṣé lóòótọ́ ni wípé a ò sí lóko ẹrú mọ́ ṣé lóòótọ́ ni wípé a gba òmìnira ṣé lóòótọ́ ni wípé a ò sì lábẹ́ àwọn èèbó amúnisìn mọ́ ṣé lóòótọ́ ni wípé a ti dá dúró gedegbe ṣé lóòótọ́ ni,9,12.0,11,positive,neutral,positive,positive
5.1470815419487437e+17,a ma ń ṣe bí ẹni mọ ìyá ọ̀ṣọ́ ju ọ̀ṣọ́ lọ ♬ we act more catholic than the pope,9,12,11.0,neutral,negative,negative,negative
397439569123373060,òórọ̀ òní lorúkọ àwọn olùdíje jáde òhun rè é ẹ lọ sí sàlẹ̀ ní,9,29.0,11,neutral,neutral,neutral,neutral
942191008879644700,òwe àgbà ní àáyán kò gba àáké igi yìí ni arábambí fi ara rẹ̀ kọ́ sí ní ibi tí à ń pè ní kòso,9.0,12,11,neutral,neutral,neutral,neutral
439389653532430340,ìlú tí ò sùn rí tí ó kún fún ìtàn tí kìí tán àjọ̀dún eré oríìtàgé èkó,9.0,12,11,neutral,positive,neutral,neutral
1212148953476665300,a kí gbogbo wa kú ọdún tuntun a sì kú ewu ọdún o odún yìí á bá wa láyọ̀ o àṣẹ,9,12,11.0,positive,positive,positive,positive
488941581203148800,a tún dé lónìí ọlọ́run ọba,9,12.0,11,positive,neutral,positive,positive
447009937596882940,ìròhìn ọdẹ kékeré kan ní igbóìgbàlẹ̀ kan aláàfin létí ó sì ránṣẹ́ sí ṣọ̀ún,9.0,12,11,negative,neutral,neutral,neutral
751432148498911200,ooto oro ni yen sugbon ta ba tunse bi awon omo iya wa ni america se se cocoa butter nko,9,12.0,11,positive,neutral,neutral,neutral
1080928118058242e3,ẹ̀ yin ènìyàn wa ẹ parí àwọn òwe wọ̀nyí ẹ jẹ́kí á rọra ṣe lọ́dún tuntun o ẹ ṣeun wúrà tó máa dán bí bàtá ba ń ró kanlá kanlá,9,12,11.0,positive,positive,positive,positive
1088058850283012100,ǹjẹ́ ìwọ́ fẹ́ lo orúkọ àbísọọ̀ rẹ ibùdó ẹ̀rọalátagbà mìíràn ní ìlànà orúkọ tòótọ́ ṣùgbọ́n èyí kò rí bẹ́ẹ̀ mọ́ bí o bá fẹ́ lo orúkọ àbísọ nígbàtí o bá ń forúkọsílẹ̀ lórí ẹ̀rọalátagbà máà ṣe bẹ́ẹ̀,9,12,11.0,positive,neutral,neutral,neutral
390823479286988800,àwa ọ̀dọ́ ni èmi yóò gbà ní mọ̀ràn ẹ jẹ́ kí a rí ran síwájú kí a lo gbogbo èlò àti ọgbọ́n ìgbàlódé fi ṣe ira wa lánfààní,9,12.0,11,positive,positive,positive,positive
947750440963371e3,mo ti di pèrègún etídò tó bá dàmọ́dùn mà á báwọn ṣàmọ́dún gúnnugún kì í kú ní rèwerèwe ẹsẹ̀ mẹ́ta ni ti àgbó,9,29.0,11,positive,positive,positive,positive
1265150689107415e3,omo àtàtà làwa,9.0,12,11,neutral,positive,positive,positive
292200994031415300,ìlú ọba ni o ibi tí wọ́n ti nmu tíì ní òwúrọ̀ kùtù kí wọ́n tó fọnu,9.0,12,11,negative,neutral,neutral,neutral
1106120954801991700,ẹ kú orí ire ti olúborí ìbò tí ó yàn yín sípò súnkẹrẹ fàkẹrẹ anthony yìí ni mo fẹ́ pe àkíyèsíi yín sí afárá fún àwọn tí ó ń lọ sí oṣòdì ni ọ̀nà àbáyọ ẹ dákun ẹ kọ ọ́ mọ́n iṣẹ́ ìtẹ̀síwájú èkó tí ẹ ó ṣe,9,12.0,11,positive,positive,positive,positive
439699646655782900,ẹ ṣá wò ó mo fẹ́ gbọ́tàn ìyá ọ̀bọ ọ̀hún,9,12.0,11,neutral,neutral,neutral,neutral
829374255729090600,ifá ní ọ̀rúnmìlà ní ọ̀rọ̀ hù ifá ní ọ̀rọ́ hù baba àgbọnìrègún ó ní bí ọ̀rọ̀ bá hù ó ní ojúu ta ló ṣe,9,12.0,11,neutral,neutral,neutral,neutral
505384456522567700,o mọ̀ pé àwọn ará òkèọya hausa ló pè wá ní yariba ó di yaruba kó tó di yorùbá tí a mọ̀ lónìí,9,12.0,11,neutral,neutral,neutral,neutral
1140680532403085300,agbẹ́jẹ́ gbà wọ́n là á ní kí á pa á ní pánsá,9,12.0,11,neutral,neutral,positive,neutral
689766960129769500,mà ṣẹ̀ mí mo ó pín adúrú owó yìí ká kò pín in dọ́dọ̀ mi bó tiẹ̀ ṣe ẹgbẹ̀rún mélòó kan èé ti rí,9,12.0,11,negative,negative,neutral,negative
480004355748552700,ní ilé ìwé orí ayélujára pẹ̀lú aráa àti aráa àgbáyé ni ń gba ẹ̀kọ́ kan náà lórí ayélujára,9,12.0,11,neutral,neutral,neutral,neutral
988163058718699500,ogbese ogbese teetee a difa fun adejoke o feyinti moju ekun sungbere omo ebo ni won ni ko waa se o gbebo o rubo adejoke o o yunun sinu o o pon seyin ninu un jebutu omo lo o sun,9.0,12,11,neutral,positive,neutral,neutral
456408676484403200,mbami e pòe seun púpò ire o,9.0,12,11,positive,positive,positive,positive
1.2540473985711841e+18,òjíṣẹ́ ọba ẹrú ọba àti ìwẹ̀fà láti fi ṣe àrokò sí aólẹ̀ oníkòyí kakanfò ọ̀pẹ̀lẹ̀ òwòta àti baṣọ̀run rọ̀gbà yí odi ọ̀yọ́ ká fún ogójì lé méjì ọjọ́ aláàfin aólẹ̀ ráńṣẹ́ sí wọn wípé bí wọ́n bá ti tọ́jú ogun dé yálà wọ́n ṣẹ́gun tàbí ogun fi,9,12.0,11,neutral,neutral,neutral,neutral
559752652528308200,abiku ẹ kò gbà á o,9,12.0,11,negative,negative,neutral,negative
396717481831972860,ni ijapa ba paalori bẹ́ẹ̀ni olójúkòkòrò nìjàpá,9.0,12,11,negative,negative,neutral,negative
775302245361541100,kò sí ohun titun lábẹ́ ọ̀run bí ó sì ti ṣe wà ní àtètèkọ́ṣe ni yóò máa wà títí láé,9.0,12,11,neutral,neutral,neutral,neutral
1188206803013820400,za mu ci gaba da fitar da yan ɓoye da ɓarna daga duk inda suke ɓoye domin a yanzu muna da karfi da kuma kyawu fiye da da a yoo tẹsiwaju lati mu siga awọn looters ati awọn arekereke lati ibikibi ti wọn tọju nitoripe a ni okun ati dara julọ ni igbagbogbo,9.0,12,11,neutral,positive,positive,positive
271678854899310600,ti bata ba n ro laro ju o setan ti yoo ya ni,9.0,12,11,negative,negative,neutral,negative
4.7191464855221043e+17,ìwọ tí o ní ẹbí ní àríwá kìlọ̀ fún un pé kí ó má pẹ̀ẹ́ tàbí dúró síbi ẹ̀rò parọjọ sí torí àwọn aládòó olóró ni o,9,12,11.0,positive,positive,neutral,positive
350280954302046200,bákèré bá pèjò orí ara rẹ̀ ní í pè é lé a ò ní kó sínu ọ̀fìn oníyán ayé o àṣẹ,9.0,12,11,positive,positive,positive,positive
1150984468691345400,ccc o ga o yorùbátv ẹgbẹ ọmọ olúwa bí gbogbo àgbáyé ojú òpó ìkànsíraẹni □ yoruba tv,9,12.0,11,neutral,negative,neutral,neutral
941026407106433e3,ajanajku to sopa inu oloode lo fi dun,9,12,11.0,positive,neutral,neutral,neutral
1093744016322105300,reposted from ọmọ yorùbá ṣé o to gbangba sún lóye,9.0,12,11,neutral,neutral,neutral,neutral
925377787795517400,ẹ kú déédéé àsìkò yìí o ẹ dákun ó lọ̀rọ̀ kan tí mo fẹ́ bá a yín sọ ẹ wo dm ẹ ṣeun púpọ̀,9,12,11.0,positive,positive,positive,positive
4.9481005547758797e+17,iyàn =gt argue adéwálé fẹ́ràn iyàn ~ adéwálé loves to argue àríyànjiyàn =gt arguement kò sí àríyànjiyàn no argument,9,12.0,11,neutral,negative,neutral,neutral
424912353650831360,ago should be coffin then poosi òkú ò mọ̀ iye tí à ń ra agọ̀ kí ni agọ̀,9,29,11.0,neutral,neutral,neutral,neutral
274447237185159170,month ki eyin na o se laafia ni e ji re bi,9.0,12,11,positive,positive,positive,positive
1333417339837165600,ìjáfara léwu má tun fèní dọ́la ọjọ́ tí pe fi ìwé rẹ ṣọwọ́ sí wa today is the final day you can still send your man,9.0,12,11,neutral,neutral,neutral,neutral
890915229776961500,oruko mi ni olumuyiwa omo akanmuibadannile oluyoleilu ogunmolaolodogbo keri loju ogun ilu ibikunle alagbala jayajaya,9,12,11.0,neutral,neutral,neutral,neutral
334542058498977800,ẹ̀rọ̀ o ọba mí òjò lá fẹ́ o a fẹ́ ìjì ẹ káàárọ̀ o,9,12,11.0,positive,positive,positive,positive
1004947780798959600,awo ò gbọdọ̀ sán bàntẹ́ awo,9,12.0,11,neutral,neutral,positive,neutral
1287416269029937200,gẹ́gẹ́ bíi olùtakò ìṣe ìbàdàn bí ó ti lẹ̀ jẹ́ wípé ìbáṣepọ̀ wọn dùn láti ilẹ̀ ìbàdàn rí kurunmi gẹ́gẹ́ bíi àgbàlagbà èèyàn tí ó sì ní òkìkí ní àwọn ọdún lọ sókè títí dé lọ sókè èyí mú kí ìbàdàn lara rẹ̀ gidi bí ìbàdàn ti ń ṣẹ́gun àwọn ìlú,9,12,11.0,positive,positive,positive,positive
307158426235064300,ki oluwa pa ona mo ẹ kú ojúmọ́ o ìrìnàjò la wà ọba jẹ́ ká gúnlẹ̀ láyọ̀ o,9.0,12,11,positive,positive,positive,positive
508316329653575700,jákèjádò nigeria la sì ń kóo lọ o ò báà wà ní abuja à á fi ṣọwọ́ yó kàn ọ́ lára ẹ kàn sí mi bí ẹ bá fẹ́,9,12,11.0,neutral,neutral,neutral,neutral
272602238986366980,airijina ni ai ri abuke okere ti eniyan ba rin daadaa yo ri eja to yaro,9,12.0,11,neutral,neutral,neutral,neutral
273767042551787520,nko ro wipe iyen see se ni ile naijiri ija eleyameya ati elesinmesin koo ni je ki o see se,9,12,11.0,negative,negative,negative,negative
1302623760013459500,láti lé ẹ̀mí ibi dànù lílo òògùn ẹbu àsèjẹ tàbí àgbo àwọn ìṣe ìṣègùn yìí ti wà ní ilẹ̀ yorùbá láti ayébayé tí wọ́n sì ń gbòòrò si ní ọjọ́ sí ọjọ́ ìgbà sí ìgbà nínú ara ati ninu ẹ̀mí,9,12,11.0,positive,positive,neutral,positive
890895768403550200,ba wo lo se mo,9,12.0,11,neutral,neutral,neutral,neutral
607127641271988200,mo ya àwòrán ìṣẹ̀lẹ̀ ọ̀hún àmọ́ ò jẹ́ n túwìtì rẹ̀,9,12,11.0,neutral,neutral,neutral,neutral
714094486461263900,agbo wipe ni ojo ajinde awon obirin lo sodo jesun awon okunrin lo sapamo,9.0,12,11,neutral,neutral,neutral,neutral
618847015657717800,àti kinní kan kíni e la mi loye adùn oyin ìrèkè tàbí adùn àtọwọ́dá ṣúgà,9,12,11.0,positive,neutral,neutral,neutral
441997001967009800,asiri ti tu niyen ooo afefe ti fe a ti ri furo adiye,9,12,11.0,negative,negative,negative,negative
1397867743546855400,akuu ayeye ayajo awon ewe aseyi samodun o asamodun se mii lola olohun,9.0,12,11,positive,positive,positive,positive
917810011115589600,àrìrá ló máa sán pa olódì mi,9.0,12,11,negative,negative,negative,negative
961788145061769200,awa omo oduduwa ️,9.0,12,11,neutral,positive,neutral,neutral
1039915221136097300,kànrìnkàn kàǹkàn irun àgbọ̀n irùngbọ̀n ààtàn,9,12.0,11,neutral,negative,neutral,neutral
5.6400572192761037e+17,àì pe ìpàdé ìyà kò jẹ́ ká mọ ẹni alága ìṣẹ́ tọ́ sí ẹ mọ́ fi torí kiní táṣẹ́rẹ́ tí wọ́n há fi dìbò o ẹ má sọ̀bò nù o,9,12.0,11,positive,positive,positive,positive
414303590061469700,gbogbo ibùdókọ̀ kún fọ́fọ́ fún èrò arìnrìnàjò ọdún kérésìmeì àtọdún tuntun,9,29.0,11,neutral,neutral,neutral,neutral
1217874370284212200,ọlọ́run fi nǹkankan bí àwòránìtọ́nà hàn mí ouma sọ fún bbc swahili nígbà yẹn nígbà tí mò ń wá ilẹ̀ àwòránìtọ́nà yìí,9,12.0,11,positive,neutral,neutral,neutral
443867152488349700,messi nbo ni city sáà to nbo yi á wá dí,9,12.0,11,neutral,negative,neutral,neutral
1105535642451300500,òkú olówó oṣù mẹ́ta òkú òtòṣì oṣù mẹ́fà òkú ọlọ́mọ àṣeeṣètán ni,9,12,11.0,neutral,neutral,neutral,neutral
1093787030566256600,reposted from mr done reposted from èdè yorùbá lárinrin lórí rédíò adabafm pẹ̀lú e maa gbo tele wa,9,12,11.0,positive,positive,positive,positive
1048971968656134100,ekabo sori eto oju orun to eye fo lai fara gbara won,9,29,11.0,positive,positive,positive,positive
626193411897487400,òpó ńlá ilẹ̀ yẹ̀ ọọ̀ni ikú bàbá yèyé ikú aláṣẹ ò kúkú kú oríadé wàjà ni,9,12.0,11,negative,negative,neutral,negative
890834276756979700,amuwo odofin ni eko abi ondo,9,12.0,11,neutral,neutral,neutral,neutral
218030062325346300,ẹni tó wípé dandan tinú tòun lòun ó tẹ̀lé kíni wọ́n ló fi kọ́rí aake,29,9.0,11,neutral,negative,neutral,neutral
305449295337893900,ko si igbeyawo fun awa kan nitori osu lenti lawa,9,12.0,11,neutral,neutral,neutral,neutral
