text_id,text,annotator_1,annotator_2,annotator_3,label
kinyarwanda_text_764_emotion_1,"Igihe nikigera ko u Bubiligi bushyiraho ambasaderi mushya mu Rwanda, birashoboka ko u Rwanda rushobora kubyuririraho nubwo rutazajya mu binyamakuru bihanganye n’u Bubiligi kubitangarizamo.",[],[],[],[]
kinyarwanda_text_2108_emotion_1,"Mu gihe u Rwanda rwari rushyize imbere ubumwe n’ubwiyunge, imiryango yirukanywe yigishaga urwango n’amacakubiri igamije gusubiza igihugu mu icuraburindi.",['sadness'],['anger'],"['anger', 'sadness']","['sadness', 'anger']"
kinyarwanda_text_2865_emotion_1,#Nyarubaka Isoko rya Musumba Rurema kuwambere; kubufatanye ninzego zumutekano harimo @user na @user abakorerabushake twakoze ubukangurambaga bwo kwirinda icyorezo cya #COVID19 @user @user @user @user @user @user https://t.co/cKwE5Wfzmr,['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_2477_emotion_1,"Ati ‘‘Nkanjye mfite abana babiri bajya kwiga, nzajya mbashyirira muri ‘gurude’ bajye kwiga igihe bamaze gufata amafunguro ya saa sita bajye basomeza’’.",[],['joy'],['joy'],['joy']
kinyarwanda_text_2377_emotion_1,@user @user Nkikigoryi x bro ko umusabiye ubwenge ega bugome,['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_595_emotion_1,"Paluku yavuze ko itegeko Nshinga ritegeka ko ubuyobozi buhabwa abasivile, akibaza uburyo igisirikare cyakomeza gufata inshingano zireba abasivile.",['fear'],['anger'],['anger'],['anger']
kinyarwanda_text_2075_emotion_1,"Ati “Ntabwo tuzabyuka ngo dusange abapfobya Jenoside bahagaze, oya!",['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_1799_emotion_1,"Bwa mbere mu 2017 n’ubwa kabiri mu 2018, u Rwanda rwari mu Itsinda rya Gatatu ruba urwa karindwi n’urwa munani mu marushanwa yabereye mu Misiri na Kenya.",[],['sadness'],['sadness'],['sadness']
kinyarwanda_text_3509_emotion_1,Nyamara yago nubwo yataruste inzego ark yavuze ukuri kd muzehe biriya bintu aba abizi anabibona nuko aba yiturije 😎,[],[],[],[]
kinyarwanda_text_2983_emotion_1,Mu rwanda niho honyine umubyeyi agutonganya amasaha atanu🙄 yarangiza ngo ntanamagambo menshi ashaka kuvugana nawe😁😁,['surprise'],['surprise'],['surprise'],['surprise']
kinyarwanda_text_3906_emotion_1,"Bigaragaza Perezida Macron yambaye ikote, umusatsi ujya kumera nk’uwa Hitler ndetse n’ubwanwa nk’ubwa Hitler bushushanyijwe mu mibare 49.3",['surprise'],['surprise'],['surprise'],['surprise']
kinyarwanda_text_2808_emotion_1,@user @user @user @user @user Reka reka reka reka!!! Muzashakire ahandi ubu byanze,['sadness'],['anger'],['fear'],[]
kinyarwanda_text_1496_emotion_1,"Nibura abantu 700 basaba ubuhungiro bari mu gihugu, babayeho nabi, kuko baryama mu bigo bashyiriweho ahantu hadafite matola cyangwa se ibindi bikoresho by’ibanze mu gace ka Ter Apel.",['sadness'],['sadness'],"['fear', 'sadness']",['sadness']
kinyarwanda_text_3195_emotion_1,"Ashinjwa ko ubuhamya bwose yatanze mu gihe yiyamamazaga bwari ibinyoma kuko amateka yivuzeho, atari yo.",['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_2228_emotion_1,"Asoza ati “Nakomerekejwe ariko ntabwo nzigera nemera ko imirimo myiza nakoreye Isi, ishyirwaho igihu n’ibi.",['sadness'],['anger'],['anger'],['anger']
kinyarwanda_text_308_emotion_1,@user @user Ibi ni ibiki ra? Iyi indaya yasinze c?,['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_2973_emotion_1,"Hagaragajwe ko izo robots zikoresha ikoranabuhanga ry’ubwenge buremano (Artificial Intelligence, AI) ziriho mu gufasha gukemura ibibazo byugarije Isi, kurusha izindi mpamvu zose umuntu ashobora kuzitekerezaho.",['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_705_emotion_1,@user Iyabyaye ibiboze yanaba niyagenze gake pfakuba ugenda nta bwenge Ishobora no kwihuta bikaba ari sawa da,['anger'],[],[],[]
kinyarwanda_text_3699_emotion_1,Daliso yavuze ko nyuma yo kugera mu Rwanda yasanze ibyo uwo munyamasengesho yavugaga cyari Ikirundi.,[],[],['surprise'],[]
kinyarwanda_text_3500_emotion_1,"Ni mu gihe kandi uwo mubare wa miliyoni 360 bakorewe ivangura wiyongereyeho miliyoni 20, ugereranyije n’umwaka wa 2021.",[],[],[],[]
kinyarwanda_text_4064_emotion_1,"Ubu bushakashatsi buvuga ko uko urushaho kugira ibimenyetso by’indwara yo kubura ibitotsi, ari na ko uba urushaho kugira ibyago byo kwibasirwa n’indwara ya stroke itera udutsi tw’ubwonko guturika.",['fear'],['fear'],['fear'],['fear']
kinyarwanda_text_317_emotion_1,Uyu munsi taliki ya 16/01/2022 mobile team yakingiriye mu Kagari k'Indatemwa mu buryo bwo kwegereza abaturage inkingo za covid-19 @user @user @user @user https://t.co/RzaMCvawf5,['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_1191_emotion_1,Urunuka n’urwawe wa mabyi we.,"['anger', 'disgust']","['anger', 'disgust']","['anger', 'disgust']","['anger', 'disgust']"
kinyarwanda_text_1184_emotion_1,babitse imborera irenze igihe mu rugo none yatangiye kunuka bidasanzwe.,['disgust'],['disgust'],"['disgust', 'sadness']",['disgust']
kinyarwanda_text_3771_emotion_1,"@user Ase sha, wumvako kukubeshya ko yayinjije byabamarira iki???",['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_2744_emotion_1,@user Yakora kimwe gute kandi byose bikenewe Kandi nyamugabo agaramye mu ntebe??,['anger'],['sadness'],['anger'],['anger']
kinyarwanda_text_1953_emotion_1,Yaboneyeho gushimira Musenyeri Mbonyintege ku bw’umuhate n’umurava byamuranze mu myaka 17 amaze ayobora iyi Diyosezi.,['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_977_emotion_1,"Ku wa 07/Ukwakira/2021, @user ku bufatanye na @user bashyikirije imirasire y’izuba 110 ku miryango itagiraga umuriro w’amashanyarazi. #VolunteersMonth https://t.co/NtajCPbwUc",['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_662_emotion_1,"Ati “Dufite ikibazo cy’ibitambaro cyane, usanga amahitamo ahari atari menshi ari na cyo gituma hari ubwo bihenda kuko ibintu byose dukoresha biva hanze.”",['sadness'],['sadness'],['sadness'],['sadness']
kinyarwanda_text_3966_emotion_1,"Ni urubanza rwagombaga gusomwa ku wa 30 Kamena, ariko hanzurwa ko iburanisha ryongera gutangira kubera amajwi mashya Ubushinjacyaha bwatanze, atarigeze aburanwaho mbere.",[],[],[],[]
kinyarwanda_text_3336_emotion_1,Iri vangura rikomeza kuzamuka umunsi ku wundi kuko byabaye bibi cyane ku kigero cya 20% ugereranyije n’uko byari bimeze mu 2014.,['sadness'],['sadness'],['sadness'],['sadness']
kinyarwanda_text_3083_emotion_1,@user Ko mutanyotsa umunwa c??cg igihe cyanjye ntabwo kiragera!!ingo ?😂😂,['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_2467_emotion_1,"Nyiransabimana Francine wo mu Murenge wa Rukomo we yagize ati ""Iyo byabaga ari ngombwa ko umuntu baramubaga, yajyaga Nyagatare, ugasanga haruzuye kubera ko abarwayi babaga ari benshi.",['sadness'],['sadness'],['sadness'],['sadness']
kinyarwanda_text_1929_emotion_1,Yavuze ko uretse gutera amabuye muri uru rugo ngo niyo ahuye n’abandi baturage bagashaka kumubuza ngo ashobora kubasagarira bagasaba ubuyobozi kwita kuri iki kibazo.,['fear'],"['anger', 'fear']","['fear', 'sadness']",['fear']
kinyarwanda_text_2792_emotion_1,"Yagize ati ""Ubu mfite inzu byibuze ihagaze miliyoni 9 Frw, nashatse umugore, mfite ingurube n’inkoko ndoroye, ubwo se navuga ko ntabayeho neza nshingiye ku iki?""",['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_1907_emotion_1,"Ati “Niba ubwoko runaka bugiye kwimika umutware wabwo, ubwo n’ubundi bwose bwose bukazashyiraho abatware tuzagira bangahe?",['anger'],['anger'],['fear'],['anger']
kinyarwanda_text_3703_emotion_1,@user @user Wirengagije ko hari mushiki wawe wafunzwe kubera gusinda muruhame ?,['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_1295_emotion_1,@user Ndimuhanga mumurenge wa Rugendabari nibyiza kuba Aho mukamira harakozwe amaterasi yindinganire bizatuma isuri itabatwarira ibihingwa byabo Bari gutera,[],['joy'],['joy'],['joy']
kinyarwanda_text_3353_emotion_1,Ngo ntabwo ari Umukobwa? Ibijya gucika bica amarenga. Ejo azihakana ko atari Umubyeyi nagira amahirwe akamuba.,['anger'],['anger'],"['anger', 'sadness']",['anger']
kinyarwanda_text_2084_emotion_1,Muri iyi nama abantu b’ingeri zitandukanye ku Isi bahurira hamwe ngo baganire ku mbogamizi abagore bahura na zo mu mibereho yabo n’ingamba zifatika zafatwa kugira ngo hatazagira umuntu uhezwa.,['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_1616_emotion_1,@user @user @user @user @user @user @user @user @user @user @user Nukwesa uyumuhigo wa MUSA kuko ningirakamaro mubuzima bw'Umuturage tubigire ibyacu,[],[],['joy'],[]
kinyarwanda_text_2241_emotion_1,Ndamutse mbifitiye ubushobozi namusaba kongera kuyobora indi manda.”,[],[],[],[]
kinyarwanda_text_2790_emotion_1,@user Mhn URI serious se nkurangire umuntu ugukoraho ryake bro,[],[],[],[]
kinyarwanda_text_3558_emotion_1,"@user @user Hahah, nta mwami ubuzwa kurara aho ashatse. Atembera igihugu maze aho ashatse akahashinga icumu, ...",[],[],[],[]
kinyarwanda_text_2418_emotion_1,Wagirango Imbeho n'inzara ni impanga. Ntibijya bisigana.,['sadness'],['anger'],['anger'],['anger']
kinyarwanda_text_3902_emotion_1,"Mbega igisebo.""",['surprise'],['surprise'],['sadness'],['surprise']
kinyarwanda_text_787_emotion_1,Muraho neza? Mureke dushimire Abishoboye Bari kugira icyo baha abatishoboye muriyi lockdown #GushimaFriday,['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_2103_emotion_1,"Bahere ku bifi binini kuko ni nabo banyirabayazana.""",['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_1589_emotion_1,"“Nje kubahumuriza mbabwira ko nta gikuba cyacitse, habayeho ubwoba bwanjye no guhubuka , kubera ko ariya makuru natanze ntabwo nabanje kuvugana n’inzego z’umutekano ngo numve uburyo bari gukurikirana biriya bintu.”",[],[],['sadness'],[]
kinyarwanda_text_765_emotion_1,Ku wa 23 Kamena 2023 nibwo Pasiteri Niyonshuti wamenyekanye ku izina rya Inzahuke yitabye Imana azize impanuka y’imodoka ava i Kampala muri Uganda.,['sadness'],['sadness'],['sadness'],['sadness']
kinyarwanda_text_3774_emotion_1,"@user Noneho nawe ubaye aka wa mugani ngo """"UMUGISHA UTONDAGIRA AMABYI""""",['anger'],['disgust'],['disgust'],['disgust']
kinyarwanda_text_401_emotion_1,"@user Kera ko umuntu yakwaga inda agakwera indi, uwasaba irembo narihabwa nkarifata embouteillage itaraza!",['anger'],[],[],[]
kinyarwanda_text_2595_emotion_1,"@user @user Bikwirakwiza kovidi bikanagusaba kishyura menshi ngo umucuruzi bazamukata mu kuyabikuza, bikanabangamira gahunda ya Leta yo guteza imbere cashless economy. @user @user",['anger'],['anger'],['sadness'],['anger']
kinyarwanda_text_850_emotion_1,@user Umva yee😂😂😂washakaga ngo nkore ku matwi se,[],['anger'],['anger'],['anger']
kinyarwanda_text_1052_emotion_1, Ntakubeshye uteye isesemi nk'umubiri wasazwe n'ibibembe.,['disgust'],['disgust'],['disgust'],['disgust']
kinyarwanda_text_1014_emotion_1,Hari inzu kandi Biguma yakusanyirizagamo Abatutsi hafi y’aho yakoreraga abaha interahamwe zijya kubica.,['sadness'],['sadness'],['sadness'],['sadness']
kinyarwanda_text_101_emotion_1,"@user @user @user @user @user Mbifurije Umwaka mushya muhire, bazagwize imbaraga z'umutima. Iyo #Pendo nawe haboneka umwanya w'ifoto ye, """"abagore birwanyeho"""" aka kazina karikuba kuzuye.",['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_1433_emotion_1,@user Buruse bayibariza ku muhima man(hamwe hahoze statistiques) aho kuri HQ bahabariza iby'ubuhinzi n'ubworozi n'indi mishinga itandukanye,[],[],[],[]
kinyarwanda_text_2078_emotion_1,"Yakomeje ashishikariza abakiliya kuzigura kuko hari n’uburyo bwashyizeho bwo kuborohereza nka ’Macye Macye’ ndetse na ’SWAP’,aho ujyana telefoni ya Infinix ishaje wari ufite bakaguha inshyashya.",['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_3011_emotion_1,"Buriya n’iyo waba waramaze kubona ubwenegihugu bwabo, bakomeza kukubaza bati ariko se ukomoka he?",['sadness'],['surprise'],['sadness'],['sadness']
kinyarwanda_text_3212_emotion_1,"Mu gitero cy’abishe harimo abitwa Ndiramiye Boniface, Mbigizembishaka Jean, Kanyamanza Damascène, Athanase, Marc n’abandi.",['sadness'],['sadness'],['sadness'],['sadness']
kinyarwanda_text_2090_emotion_1,"Ubundi aya masezerano yemejwe n’Inama y’Abakuru b’Ibihugu n’aba za Guverinoma z’ibihugu bigize Umuryango w’Ubumwe bwa Afurika, yateraniye i Maputo muri Mozambique ku wa 11 Nyakanga 2003 yemezwa burundu n’iteka rya Perezida nimero 11/1/ ryo ku wa 24 Kamena 2004.",[],[],[],[]
kinyarwanda_text_1381_emotion_1,"Ati “ Yahageze abona amaraso abura umuzamu waharindaga, akomeza gukurikirana ya maraso asanga wa muzamu bamwishe umurambo bawujugunya mu bishyimbo hirya gato y’igipangu.”",['sadness'],['sadness'],['sadness'],['sadness']
kinyarwanda_text_204_emotion_1,@user @user Uti abafite ubwenge n'amafaranga ni bangahe?🤔 Usibye mwe mwanga u Rwanda abandi bose ibyo barabifite wongeyeho n'umutekano.,['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_2305_emotion_1,@user @user @user @user Nonese nimba amazi amaze ibyumweru 2 ataza ubu koko ayo koga yavahe,['sadness'],['sadness'],['sadness'],['sadness']
kinyarwanda_text_2395_emotion_1,"Iyo urebye muri babantu batarashaka, usanga mu bagabo umubare w’abatarashaka uri kuri 23,2% mu batarize, bivuze ko abenshi mu batarize bashatse.",[],['surprise'],['surprise'],['surprise']
kinyarwanda_text_113_emotion_1,"@user @user @user @user @user @user @user @user @user @user @user take a look Turagushimara cyane, Twagirimana Pacifique ku bwitange bwawe mu gihe twamaranye. Tukwifurije amahirwe ahandi hose uzerekeza. #TuriMusanze #IngagiNkuru #VisitMusanze https://t.co/UtoLzILBFt",['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_2178_emotion_1,@user Hanyuma ngo urubyiruko twiteze imbere kd aribo badusubiza inyuma🙄🙄 This country☹️😐,['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_2630_emotion_1,"Umukene ugenda ari inyangamugayo,Aruta icyigenge naho cyaba ari igikire. Imig 28:6",[],[],[],[]
kinyarwanda_text_643_emotion_1,Nyuma yaho ikipe yihereranye indi.”,[],[],[],[]
kinyarwanda_text_2542_emotion_1,"Inzobere zigaragaza ko mu gihe umugore cyangwa umukobwa ari mu mihango, kutita ku isuku ye bishobora kumugiraho ingaruka zo kwandura indwara zandurira mu myanya y’igitsina ndetse n’izibasira urwungano rw’inkari.",['fear'],['fear'],['fear'],['fear']
kinyarwanda_text_416_emotion_1,@user @user Ni muzima nahoshi! Ahubwo afite abamuri inyuma bamusunika! Ubwo ntihabuze amafaranga bari kumuha ubundi akarococwa ibigambo byuzuye ubugome!,['anger'],['sadness'],['anger'],['anger']
kinyarwanda_text_3991_emotion_1,Ibyo byatumye hashyirwaho ihuriro ry’amashyaka ngo aganire ku bibazo binini bireba igihugu n’Abaminisitiri babagezeho ibigiye gukorwa n’ingamba igihugu gifite.,['fear'],['fear'],['fear'],['fear']
kinyarwanda_text_479_emotion_1,@user Kdi buriya nawe buriya muziko atazatera imbere uziko ntamwuga udakiza weee nawe araje abakorane ibiceri muraho mwasamye,['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_295_emotion_1,"Micomyiza Jean Paul arakekwaho ibyaha bitatu: icyaha cya Jenoside, ubufatanyacyaha muri Jenoside n'ibyaha byibasiye inyokomuntu. #RBAAmakuru https://t.co/lQcS7I2FuZ",[],['sadness'],['sadness'],['sadness']
kinyarwanda_text_362_emotion_1,@user Ni ikibazo. Basoze amahoro pe,"['fear', 'sadness']",['fear'],['fear'],['fear']
kinyarwanda_text_3461_emotion_1,Aba batipe ubu barwaye iyihe ndwara ra! Icyo bakora cyose bamenye ko hari umurongo utukura utarengwa! https://t.co/Xa54K279dW,['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_807_emotion_1,"Aron Hyman uri mu banyamakuru bakora inkuru zicukumbuye muri Afurika y’Epfo yavuze ko “mu kiganiro yagiranye n’umuzungu Kayishema yakodeshaga inzu yamugaragarije ko atigeze amenya amateka ye ko ahubwo bamukundaga cyane kuko yigeze gukiza umugore we amabandi yitwaje intwaro, yewe ngo n’umunsi afatwa bararize cyane.”",[],['sadness'],[],[]
kinyarwanda_text_3407_emotion_1,Yitabye Imana aheruka kugaragara mu ruhame mu 2021.,['sadness'],['sadness'],['sadness'],['sadness']
kinyarwanda_text_310_emotion_1,Congratulations my home team @user ibitego 2 tubonye kuri @user n'intwaro ikomeye ahasigaye MUGEREYO AMAHORO @user tubashimiye iyigahunda mwazanye amanota 3 aratugezayo Amahoro @user @user @user @user https://t.co/Q96T64fgPt,['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_3188_emotion_1,@user Umusaza ati mwibeshye ibisubizo mwongere mubipime ndashimira uwo muganga wanze kurya ruswa agatanga amakuru kugihe,['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_1030_emotion_1,"Igaruka ku musore wagiye mu kabari akahahurira n’umukobwa bagahuza urugwiro ariko umukobwa akajya yirya, umusore yagera aho akamubwira ko ibyo yigira byose baratahana.",[],['surprise'],['surprise'],['surprise']
kinyarwanda_text_561_emotion_1,"Abajijwe niba bagira umwanya wo guha abanyeshuri amahirwe yo kuyikoraho, aseka yagize ati “Ni ukuyireba gusa kuyikoraho ntibyakunda.",[],['sadness'],['fear'],[]
kinyarwanda_text_1024_emotion_1,@user Ariko birumvika bakiraga aband barwara rero ubu abakira barangiye mureke abarwara barware😂😂😂nabo igihe kizagera sibyo ra?,['anger'],[],[],[]
kinyarwanda_text_803_emotion_1,"Man kucyi ushaka kumenya uko mbayeho ,uko ngenda, aho shyira amafaranga yajyee man ndeka jyenyine undekere mind zajyee #ishazathursday",['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_886_emotion_1,Undi muturage yagize ati “Nyir’inzu yayivuyemo ajya gucumbika aremera n’abana arabajyana maze atangira kuyicumbikiramo abantu.,['surprise'],[],[],[]
kinyarwanda_text_1940_emotion_1,"Mu mashusho yashyize ku rubuga rwa TikTok mu cyumweru gishize yagize ati “Mu rugendo turimo rwo gusura buri gihugu ku Isi, ubu turi mu Rwanda mu Murwa Mukuru wa Kigali.",['joy'],[],['joy'],['joy']
kinyarwanda_text_1488_emotion_1,Uwavuga ko benshi biteze indirimbo ze zitandukanye ntabwo yaba abeshye.,[],[],[],[]
kinyarwanda_text_4043_emotion_1,Yanegukanye ibihembo bibiri bya Emmys nk’umukinnyi mwiza mu 2018 na 2020.,['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_11_emotion_1,"Ibyishimo byanjye bigenda byiyongera ku buryo butaziguye ku byo nemera, kandi mu buryo bunyuranye n'ibyo niteze.",[],"['joy', 'surprise']","['joy', 'surprise']","['joy', 'surprise']"
kinyarwanda_text_257_emotion_1,Ni iki kikubabaza ukumva wanakirasa kuri iyi mihanda? Me: kwandika tweet ntubone na like n'imwe😓😓😓😓😓😓numva nswenyutse ndaq,['sadness'],['sadness'],['sadness'],['sadness']
kinyarwanda_text_2455_emotion_1,@user Warebyee ibikureba ko ntanumwe uragusaba ay'inzu cg icyo kurya 😋,['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_3301_emotion_1,"*Muri Equity ITM zipfa buri weekend * BK yakuyeho cheque ubu ntakwandikira umuntu cheque , service mbi..... https://t.co/EjDYyD5AmE",['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_3895_emotion_1,"Itorero Indejuru ry’umuhanzi Musinga Joseph, rifite umwihariko wo kugira abana bakiri bato ariko bazi kubyina no guhamiriza bya Kinyarwanda ryafashije abakiri bato kugaruka ku muco wabo bitanga icyizere cyiza cy’ejo hazaza.",['joy'],['joy'],['joy'],['joy']
kinyarwanda_text_1315_emotion_1,@user Mhn nakarye nyina Nnx azi amafranga zitwara Ngo maze numwanda 🧐🧐 mureke wne,['anger'],['anger'],['anger'],['anger']
kinyarwanda_text_1633_emotion_1,"Luka :6:47 Umuntu wese uza aho ndi, akumva amagambo yanjye akayakomeza, ndabereka uko asa: dukunde ijambo ry lman kuko rirazura https://t.co/LJvUkS9rwE",[],[],[],[]
kinyarwanda_text_2839_emotion_1,"@user Sha ntukareke umwana ngo yitware uko abonye, ibyo byaba ari tereriyo iyo yaza azanye ibindi",['anger'],['fear'],['sadness'],[]
kinyarwanda_text_1703_emotion_1,Iyo urebye uko imibereho ihagaze nta hantu bakura amafaranga ubona ari ikibazo.,['sadness'],['sadness'],"['fear', 'sadness']",['sadness']
kinyarwanda_text_1034_emotion_1,Ndanyereye nikubita mu mabyi. ,['disgust'],['disgust'],['disgust'],['disgust']
kinyarwanda_text_313_emotion_1,@user Nukwihangana nonex imvura nimbi nyine nitwitabire dukure ikibuza ko dutambuka ukomeze ube nyagerwa,['sadness'],['sadness'],['sadness'],['sadness']
kinyarwanda_text_2565_emotion_1,Hari ubuhamya bwivugira!,[],[],[],[]
kinyarwanda_text_2755_emotion_1,"@user Uwo kurara tugenda, bazubake comptoire muri free zone twinywere twisanzuye tubyina.",[],['joy'],['joy'],['joy']
kinyarwanda_text_3667_emotion_1,"Imvura iri hagati ya milimetero 30 na 45 ni yo nyinshi iteganyijwe mu bice by’Uturere twa Rusizi, Nyamasheke, Rutsiro, Rubavu, Nyabihu, Musanze na Burera.",[],[],[],[]
kinyarwanda_text_1562_emotion_1,Mutsobanurire pe ubanze icyongereza cyanjye ari hafi yantacyo. Johnson&amp;johnson c na rwo ni swarara https://t.co/xdtojOBFvw,[],[],[],[]
kinyarwanda_text_843_emotion_1,"Mu mpamvu yavuze zatumye ikipe ye itsindwa, Haringingo yashyizemo ikibazo cy’umunaniro watewe n’imikino baheruka gukina.",[],['sadness'],['sadness'],['sadness']
kinyarwanda_text_988_emotion_1,Mu Mana biremera wanjye ngaho niba utari umupagani Shima Imana Kandi utagenda utagize icyo uvuga urakoze nyagasani amen🙏🙏🙏 https://t.co/qGTW8ANPgH,[],[],[],[]
kinyarwanda_text_3036_emotion_1,Ati “Yarambwiye ngo nyashyire kuri konti ye ngira amakenga nyishyura mvuga ko ari ayo kujya mu mutambagiro mutagatifu.,['fear'],[],[],[]
