tweet_id,tweet,annotator_1,annotator_2,annotator_3,anno1,anno2,anno3,label
dbc9759e-94da-4a2c-9281-c00ce8fc86e8,mmo piaawfo medaase ne abaks3m nkyer3 mu,44.0,45,63,positive,positive,positive,positive
d0af4b4c-b897-4b24-a7dd-b684a8e9897c,guess who sɛn anantuo ne wura ayera anaa,44.0,45,63,positive,positive,positive,positive
1632b95d-1974-4b41-a874-15e0b9bfb75a,na me kae mo last season,44,45.0,63,positive,positive,positive,positive
a5100f06-de31-4671-b0d8-b005eaf91e3b,wobehu me afɛre paaa 😂😂😂,44,45,63.0,positive,neutral,positive,positive
ca74084b-8def-427a-b496-07060814123b,awurade aka me 36gh p3 w me momo onti y33y3 ne d3n😔,44,45,63.0,negative,neutral,negative,negative
b9deaed3-6345-4ffc-b082-66b147184488,bronya akyɛdeɛ 0248389126 give me a call 📞,44.0,45,63,positive,neutral,positive,positive
ed04dea7-8f9b-4c39-a0bc-f44f6f9da9bf,s3 anka me di aa na matua wo ka anaa wo se me bo dam😂,44.0,45,63,negative,neutral,negative,negative
a5e97fc1-89d3-46c2-a6b2-219f55868d43,k p3 different boy na wei dieerrrrr kai 😂😂😂,44.0,45,63,negative,neutral,negative,negative
c60806f8-0504-433d-8ecc-ffaa0fcc878d,nyame b3 tua wo ka piii,44,45.0,63,positive,negative,negative,negative
b57f1fa8-13af-4660-9ef9-211d9183a9a8,wo nyɛ papa wo🤣🤣🤣,44.0,45,63,negative,negative,negative,negative
2f1b97be-5804-40e4-9f2c-5197703061e2,mo wo t3 mo paaaa,44.0,45,63,positive,neutral,neutral,neutral
c2a61d52-e3be-49cd-bdaf-676e94d50078,proud of nana omo na omobr3✌️😂,44.0,45,63,neutral,neutral,neutral,neutral
023576ee-20a1-476a-b479-394825ede7ac,wo maame dawasi wai,44.0,45,63,positive,neutral,positive,positive
be6a5b33-8298-45c3-b36c-0c87b0c3cb7d,chale me naa o,44.0,45,63,positive,neutral,positive,positive
2a5a4491-f62a-4175-bd0d-00e98a7126c8,wo dier saa na mmra no so womu aa wobeti,44.0,45,63,positive,neutral,neutral,neutral
b6bbccfa-8b7c-4854-b667-651d2feb5bca,saa na y3 p3 no,44,45.0,63,positive,positive,positive,positive
519eb09e-254d-44eb-82b7-3cc98a83fa4b,y3 b3 kor nsu na sh3 togo jeans ne getafe jersey mtchweeeee,44,45,63.0,negative,negative,negative,negative
6b676fed-e7a8-434b-b351-701b939ef148,onua pɛ fufuo bi di,44.0,45,63,positive,positive,positive,positive
d96c335f-c68a-46d2-a6fc-a99937cd81a5,u claim theres no money but delegates are receiving 5000 each y3ti sika so na y3 bl3 yasore afri sika noso mu kyiky3 basa basabasa 😂,44,45.0,63,positive,negative,negative,negative
ac3d4e15-7d0b-4e18-97cc-058d959764de,wo sika b wo dam wo,44.0,45,63,negative,neutral,negative,negative
16409073-4fb6-4102-b844-e28ee2e4d48d,fa ma me err😍,44,45,63.0,positive,positive,positive,positive
1ea20da6-eadf-47e7-8370-353859ed1e00,susu pu wu tu wai na y3n ni bi saa 🤣😂😂,44.0,45,63,positive,neutral,neutral,neutral
916a75a5-c3aa-48a5-ba13-dac4e8a54f39,ka na ka biom adenta barrier to dodowa basaaa,44,45.0,63,neutral,negative,negative,negative
30a7fb69-25c8-4df9-b414-9932e02351f6,ɔnyankopɔn apɔmuden mpaemuka nneɛma nyenaa a ɛfa nkwa ne onyamesom pa ho no yɛ me deɛ yareɛ ɔhaw ne amanea ɛni kyeɛfa wo ma brabɔ mu sɛ me yɛ ɔnyankopɔn ba yi nea me nim ne nea me hu yɛ onyankopɔn apomuden trenee asomdwoe ne anigyie wo onyame honhom kronkron mu aleluya,44,45.0,63,neutral,positive,positive,positive
2802c3d9-f67e-4b9a-8791-f7237b384c98,y3firi kokoben koy3 bad things bi wo fumesua wakoma sua mmendi makyi koti ba a magye sa,44,45,63.0,positive,positive,negative,positive
060700cf-5fa7-4a11-9bb5-014090feacf5,wonni sika aa wose efie eduane y3 d3😂😂,44.0,45,63,positive,neutral,neutral,neutral
3b911d28-512d-4f77-b350-e7edc19acd5c,kofi common caesar salad nso wonnim ei 😂😂😂,44,45.0,63,positive,negative,negative,negative
f20dca49-3dbf-434a-b08a-4cdce165ecdc,polo perfume fiiii fiiii na ma spray 🤣💪🏾,44,45,63.0,positive,positive,positive,positive
7fa64d25-a61f-4aa2-b8b6-599dde112f48,lol ei jabs anaa,44.0,45,63,neutral,neutral,neutral,neutral
d440c6af-63b7-40b5-b39d-d055bacf0ca5,hw3 de3 okyir3 bi 🤣,44,45,63.0,neutral,negative,negative,negative
613fc28f-431c-44f4-81e2-7476d6ff14ed,ɛyɛ homhomfi na ɛyɛ ɛbi mo saa we appreciates your efforts✌,44,45.0,63,neutral,negative,negative,negative
aad2a346-225a-449e-a8b7-98bbb6e83a69,ma hwehwɛ mu ayi deɛ ɛyɛ oo akɔnɔ,44,45,63.0,positive,positive,negative,positive
e9c74b17-e4e5-4072-8b54-1134186111e7,time for praises🙏🏽 🗣️ faya k wakyi kakra what shawa sayyy k wakyi na k to nwom nu bi unto the 🗣️ waaaratu dayy 🗣️ faya k wakyi kakra k wakyi kakra na afei what shawa sayyy 🌝,44,45.0,63,positive,positive,positive,positive
a46e09aa-8dc5-45ff-890b-457303437442,wo maame trumu korrrrr aboa,44.0,45,63,negative,negative,negative,negative
3b28a5aa-a7f9-48ab-bb10-7a3f5c4aa56d,ayɛ mpo aka whonna bɛyɛ,44,45,63.0,positive,neutral,positive,positive
e025cfa2-c5d3-423c-ac19-2e4401295b69,nokor3 papa b3n kɔ pɛ abena bi dzi,44.0,45,63,positive,neutral,neutral,neutral
50753dfb-ff99-406c-8013-2ba9024dfc98,bisa mefie abeyifoc s3 mabamu abu da aa😂😂😂never,44,45.0,63,positive,negative,positive,positive
1a5b9480-e394-4fde-8779-3e5701121c46,ɛka aba fie say it na gyae deɛ wo keka no,44.0,45,63,negative,negative,negative,negative
58211207-c6f4-407e-88eb-b3184d96f383,ohia ama wo ka nkwasiaasem,44,45,63.0,negative,negative,negative,negative
fbeb3100-d9f6-4f0e-9b71-ad0a024863cc,hon right now yɛn yie obiaaara asɛm fellow oooooooo chaaaaaargeeeee 🟡⚫🟡⚫,44.0,45,63,positive,neutral,positive,positive
dcc7d9bc-4145-4e0c-ba72-6e0b19be452c,gyimiii nipa sɛ essien,44.0,45,63,negative,negative,negative,negative
6def69b1-ab66-4172-ae9c-b46d3f4763df,10 minutes biaaaa goal baako nam mu🤣🤣🤣🤣🤣,44.0,45,63,positive,positive,positive,positive
b3ce883b-5740-4995-94df-796fe4015722,eii you no get abotr3 koraa ooo😂😂,44,45.0,63,neutral,negative,neutral,neutral
6911a512-6c2e-438d-b6a8-08d4b485b06e,mmaa ns3n ma sikasem sa nt3m,44.0,45,63,negative,neutral,neutral,neutral
f4a4f0ea-f6a6-4ceb-a34e-c6530e8c2182,ypu ankasa wey team u dey ama,44,45,63.0,neutral,neutral,negative,neutral
8d038b09-11b1-4894-80d2-181367310ebb,mensuro seb na m3suro neho mma stream kankye ft x,44,45,63.0,neutral,positive,positive,positive
dcb587cb-3274-4e82-835d-51ea0dba3c81,wo gyimii s3 nt3w dokono,44,45.0,63,negative,negative,negative,negative
b4932019-7481-4b8e-a61f-92d32f2a334c,same bro same na line wei dieer line b3n,44.0,45,63,positive,neutral,neutral,neutral
17c02149-dc9b-4d9d-8385-7628b062c8d9,joooooe mo nim s3 3korso🔥🔥🔥,44,45,63.0,positive,positive,negative,positive
3d582924-c9df-4242-a284-ac3d3a5ce9e0,elef the double piercing pɛ na adwuma no asi 🙈🙈🙈,44,45,63.0,positive,neutral,positive,positive
6372facf-58ac-43aa-98a7-f1b779109ccc,ahumobro nti de biara ɔman no nkɔsuo bɛka akyiri 🤦🏾‍♂️,44,45,63.0,neutral,negative,negative,negative
39f72077-c142-4e83-9a2f-6046f23be8d4,ne ho ɛfɛ dodo,44,45,63.0,positive,positive,positive,positive
1d96b760-3791-477e-9807-0efcac250737,me di fuel 2 bar nam nkran ei israel nyame kyer3 wo tumi,44,45.0,63,positive,positive,positive,positive
6890494e-1312-4293-9786-219012003093,gyae gyae na woboa,44,45,63.0,neutral,negative,negative,negative
33baeb28-76d8-4a0f-80cc-1f8e770cfa8e,hello ei rashida nti wo w h na wo mbisa ma si kyena wo b3 wo fie m3 ba ma wa y3 adi bi ama me wai bye,44,45.0,63,positive,positive,positive,positive
3e8947cd-4885-4644-b4d5-3c2a2d63732d,wonni sika aa wasɛm ɛɛya o,44,45.0,63,negative,negative,positive,negative
610b619f-0255-4a5e-9190-4cb873c7b327,😹😹😹😹wo nkoaa wo yerenom nsia wo mma moron wosan he ha 33p3 cbaa biom ehh😂😂😂😂,44,45.0,63,positive,negative,negative,negative
8cfc07b7-cd53-4fc2-be2d-137f5c8995ad,wodi3 mengyae gyimii no nyankopon 33ba😂😂😂,44.0,45,63,negative,negative,negative,negative
6efacb6f-c9a8-46f0-b5f3-d91f667df9fd,ay3 y3 exercise kakra na gyae aniha ne akwadworɔ no 😁😁🤣🤣,44,45,63.0,positive,positive,positive,positive
74ae1e55-1871-4802-b5b2-bbaf8008300c,enti 14th february nu wo bedi chocolate anaa dokono 🤷🏽‍♀️💔🤣,44,45.0,63,positive,positive,neutral,positive
3d60c4fe-1548-4b9e-b67d-581e7af73741,shatta bandle nso b3kum nipa ooo 😂😂😂,44,45.0,63,positive,positive,positive,positive
62a9b4d0-6317-4c46-9a28-be87f1e72a1d,fa wo ntoma b me de3 mu,44,45,63.0,neutral,neutral,positive,neutral
534b43f5-8321-4474-b851-a95d33bf7f31,realities are catching up with those of them yɛti sika su ɛkɔm diyɛ🙂🙂,44,45.0,63,neutral,negative,negative,negative
80531c8e-e420-4566-a975-2b84de02fbbb,wo ti pafoo s3 form 4 nii chop box😭😭,44,45.0,63,negative,negative,negative,negative
7928dd1a-57cc-4a8f-b1e3-d4baa702ce32,sika mpo nfa ne ho,44,45,63.0,positive,positive,negative,positive
c16869a9-a88f-45e8-9fe3-54b34aa41cad,br ne bayie nti na me supporti man city,44,45.0,63,negative,negative,negative,negative
830cd1df-c4fe-4f76-884e-726e7dbaa27f,afe nk b3to y3n biom,44,45.0,63,positive,positive,positive,positive
a5a1d33f-9d41-492f-8ebb-a00cde3f2785,arh na gani wie paaa herrr na wie jon ben na womu 😂 me num saaaa na bo 680 am wope ahh do all year mi num 😂,44,45,63.0,positive,negative,negative,negative
97d141e8-f5c4-43ec-83f7-8c39cd511a06,eeii asɛm bɛn ni🤣🤣😂,44,45.0,63,neutral,neutral,neutral,neutral
4f76cd65-bf30-472d-9c76-e0d6a46678c6,wateanaa hey hey sika nti na y3w false preachers 🔥🔥🔥,44.0,45,63,positive,neutral,neutral,neutral
7b8e158e-ddfb-44bc-8c89-9d3a44d69570,gyae nsem hunu no na wano ee s nsuo,44,45.0,63,negative,negative,negative,negative
7d3667db-26f1-42b5-ae93-0aca3e3d5b3c,but nigerians ebi branding kai mmoa no y3 more,44.0,45,63,negative,negative,negative,negative
3c0c2e88-617d-43a5-8e01-035510bfede6,ghana yesu dea ohh daabi nipa na abodam sei 😂😂😂,44,45,63.0,negative,neutral,negative,negative
e4727c48-1f77-402a-90a5-58467a92b3c2,oh daabi wo nny3 correct,44,45.0,63,negative,negative,negative,negative
e4d47970-eed7-4e84-bdaf-5628d061cf25,leicester city dierr mtcheww mo maame tw3 mo nyinaa,44,45.0,63,negative,negative,negative,negative
8a70b908-2d9e-406e-94a1-53bbea251f88,na me ɛfa meho bɛn 😂😂😂,44.0,45,63,positive,neutral,neutral,neutral
980f8bd8-d17b-4dd6-996c-7ffd64af7224,hmm y3kaa y3 na maante,44.0,45,63,negative,positive,positive,positive
716225f1-da76-405e-afd8-1d7aed15062d,adam ankasa na kaa fresh of my fresh😂😂😂💔 herh giovanni,44,45,63.0,positive,positive,positive,positive
fe91f742-7604-4f85-9753-7e44387ffed0,eiii kwame instant noodles gyae saa😂😂😂,44,45.0,63,positive,positive,neutral,positive
64d6b441-8a5f-43d7-9e90-7e7f4b4f2d9b,sika oo sika abrokyire sika 😄😄😄,44,45,63.0,positive,positive,positive,positive
79e4abac-971b-49e8-a799-ed6634cdd4bb,kwasiaghana yɛ fuu aa wu ti ha yɛ dɛnopuro,44,45,63.0,negative,negative,negative,negative
d5040039-0af7-4ce5-add9-08436af4bf99,na wo kaa s3 y3b3gye wo,44,45,63.0,positive,positive,negative,positive
11db9d22-93b0-4da9-a1d3-745eb1769806,wo de3 ko barca martin braidwith mpo b3 y3 asenn wo tweeaaa ⚽⛹️🥎🏀🏐🏉🏈,44,45.0,63,neutral,negative,negative,negative
da453f69-0a1d-4647-8034-b80735654d68,tz ne ayoyo soup k3k3 99cedis eeii aden,44,45,63.0,neutral,neutral,negative,neutral
3cedf9c6-182e-4438-82d8-3c6444348f25,ei jinz tra ne nkor me o,44.0,45,63,positive,neutral,neutral,neutral
2c33deea-1810-4e9c-ae26-9943bb69aba8,bo woho moden na di wakonode3,44,45,63.0,positive,positive,positive,positive
5af08151-e770-4142-b0ca-a26c2ccf83fe,wo tems wo y3 me taste paa nso me nni sika,44,45,63.0,positive,positive,negative,positive
b49c0939-a5a3-4cec-8000-654aeca3e604,bankye ampasi ne mako 😋,44.0,45,63,positive,neutral,positive,positive
447da1ad-5d6c-42b2-8f41-eedd72a8880f,ei wasende wo sika nyinaa ama kotoko ɔkyena wobɛdi deɛn,44.0,45,63,negative,positive,positive,positive
6343db0f-2084-4bf0-b5db-7e33ced82287,maka me kokontɛ na bɛgye wo simpoa ɛfiri ɛsoro deba fom wobɛti kumkumcha,44,45,63.0,positive,neutral,positive,positive
687d640a-4ccf-486b-8e31-0a8f7867ff6b,gyimie kasa saa offui,44.0,45,63,negative,negative,negative,negative
001b978a-52b8-4996-86fb-b6b3329ff4b8,wiase nyinaa nubian queen na y3 obaa oo,44.0,45,63,positive,positive,positive,positive
be22c93d-42e4-47e7-81e4-1d1aab7f000d,wo ankasa asɛm a wooka yi ɛyɛ ma wo 😂,44,45,63.0,positive,negative,negative,negative
f322a45e-4f31-465f-968c-c2f4977dcfdc,ebi so wey onyankopon manifest,44,45,63.0,positive,positive,positive,positive
065d9558-0a42-405c-8860-31542e027046,eiiii covid na mooo kyeky3 no s3 gorb3 sei,44.0,45,63,negative,neutral,neutral,neutral
5f646221-4564-493c-8be7-89c8caa4f768,ah ka s3 prison mpo er,44,45,63.0,positive,negative,negative,negative
17af7c7a-8a38-4ccc-b710-d46dac4d2d18,afe nko mbo to hyen,44.0,45,63,positive,positive,positive,positive
20481e8d-854a-4821-868c-d9ab34123e77,fa nwom si so err na ka me asum as3m d3d33 bi😍❤️ that part dey burst ma mind🤯 mad tuneee🔥,44,45,63.0,positive,positive,positive,positive
4b83d8a9-5bcf-4a85-997f-7fcad7f5093a,twa selfie me twa bitters,44,45,63.0,positive,neutral,positive,positive
93220cb4-fda1-40bf-adf8-fc4ac84915d0,keegan de3 anka dubai fa woho b3n anka wode3 ne kenya 😂😂😂😂,44,45.0,63,negative,negative,negative,negative
cde44c85-4304-417e-96d4-d0412ef30356,wo mmobro sɛ tawa wisie opanyin gyimifoɔ di nkwaseasɛm a yɛnnka woyɛ opro paa 😂😂😂,44,45.0,63,negative,negative,negative,negative
e2dbbdce-1884-45bd-b696-e358933b57ac,deɛ wo bɛsu agu mu 😂😂😂,44.0,45,63,positive,neutral,neutral,neutral
b5bdbd47-d93f-49cc-8b6c-80ec318a40e4,eeeeeih sofo koraa get broken heart na u kofi nti way no dey pray😂😂😂😂,44,45,63.0,neutral,neutral,negative,neutral
f998d089-1142-4632-bfe6-db2958a687ec,wo brofo sem da fom b3t33😂😂😂💔,44,45,63.0,positive,positive,negative,positive
d6793ac4-2d2d-4a13-a5fd-c6057924c8e3,mawunya na aduro atumi no saa no,44.0,45,63,neutral,neutral,neutral,neutral
b24e39ce-3bd9-43ef-9872-d19fd2595fb6,enti na menni boy no oo😂😂😂,44,45,63.0,neutral,neutral,positive,neutral
6fdbcfb7-e62d-4b66-b7b5-4c8557e1186f,y3da awurade ase nanso car papa die3 wonya oooo,44,45.0,63,positive,positive,positive,positive
b381a9b0-a59f-43a4-b715-cfbb8761dbd9,these teams rn yagye sika yagye sika yagye sika yagye sika💰💸💵💶💷💴,44,45.0,63,positive,positive,positive,positive
d8fcb8e9-b8c1-40e9-8a29-dc6b2eae3789,wo nim brɛ woa brɛ afuomu ha aaaaa 😂😂😂😂,44.0,45,63,positive,neutral,neutral,neutral
aead83d6-c883-4146-af46-859ff71df2b0,forget musa na wasa,44,45.0,63,negative,negative,negative,negative
457cc04c-ced1-41ed-9a86-5651ead5d5de,10 mpo na hes a fraud 😂😂,44.0,45,63,negative,neutral,negative,negative
69fdb6a9-f28b-48d0-af1a-923165171225,😂😂😂oh me y3 okay oo 3nha me kraa,44,45.0,63,positive,positive,positive,positive
a41c0879-3481-4254-aae5-f49a827f756d,😩😩😩😩😩me team no agu oooo,44,45,63.0,negative,negative,negative,negative
01492579-51eb-4f69-99f4-7e962e36543e,ei enti valentine nu y3nka ho bi 🤔,44,45,63.0,negative,positive,negative,negative
eb5d55a9-1842-4965-9a41-fe2798da7ec9,dog eye e be shit dem chop that be why dem dey fool so nu efia tenge dey dey blow nyaaaa sey nobody for go the demo anka yagyimi ama no anaaa o feeli s3 y3ny3 agyimifuor na egu jubilee house h a won rewia ghana sika no nyinaaa anaaa s3bi o 😂,44.0,45,63,negative,negative,negative,negative
8fb3c04b-440f-4879-b946-21fdec37d582,kyeres3 ahoufe teete me ☺️,44,45.0,63,positive,positive,positive,positive
0d752948-5402-475c-8f66-778fc69f33a8,wo no na wo bl3,44.0,45,63,negative,negative,negative,negative
ae2b5a8c-add6-4be3-be4a-594a6a7cac65,emaaa ahofe fo w akwantuo mu paaa,44,45.0,63,positive,positive,positive,positive
8cf1fc45-56a8-4048-8548-204fac055acf,sunsum nni wo bio ne mu sorry,44.0,45,63,positive,neutral,neutral,neutral
3f3cbd2e-7b11-443a-888a-9957e9b69514,saa okodie ft obrafour gtgtgtgtgtgt manifest discography,44.0,45,63,neutral,neutral,neutral,neutral
2d213cb7-bbe4-4464-8c82-0ec39e181127,ahhhh kumasi foɔ ne jon deɛ😹😹😹,44,45,63.0,negative,negative,negative,negative
9de24bf6-19db-4f0b-9d1f-1aa8499be690,yie yie yie sika nahye oo 3ka aba yie yie yie sika nahye oo 🤣🤣,44,45,63.0,negative,neutral,negative,negative
9c96e730-ac31-40cd-981f-cb3c95201a76,nti y3nka ho bi anaa☹️,44,45.0,63,neutral,negative,neutral,neutral
86547d70-20e1-427b-b36a-c65db24134ff,prepaid nti woda awia aa won s fan,44,45.0,63,negative,negative,positive,negative
1ffe63bf-ed72-46ad-9855-75ca68825e25,mo na mo bl33 ooh 😅,44,45,63.0,positive,negative,negative,negative
301c7776-c137-4e2d-889d-ce853ca9eb12,3d3n basaa nso nie,44,45.0,63,negative,negative,negative,negative
5e7ae013-918f-4ed2-b7bd-9cc66ece2d2c,asɛm bɛn koraa ni,44,45.0,63,neutral,negative,neutral,neutral
412ebe3b-fe22-463e-af0e-9b63bb0b5b0e,eii kooyegyae wo a nea wo b3keka no😂😂,44.0,45,63,positive,neutral,neutral,neutral
782f6c41-9ca1-4983-a8a2-d6d3e35d27bf,fa fri y3n so ooo 😂😂😂we dey want food,44.0,45,63,negative,negative,negative,negative
010c2297-0c0c-4f35-97b4-6fe2d0d28875,gyae 3nnka saa biomu😂😂😂😂😂,44,45.0,63,positive,positive,positive,positive
