tweet_id,tweet,annotator_1,annotator_2,annotator_3,anno1,anno2,anno3,label
700691327164362753,@user nti hna ?? ana mafrasiich yalah khlinaa taydkhl ltrend lmaghribiii,77.0,74.0,78.0,neutral,neutral,positive,neutral
710937277803925504,@user Hhhhhhhhhhhhh mktouba fih manxoufoux? Hh Basel critical Ghir hit kay3ejboni bhalek hadok trikowat o3jebni hadak lon,73.0,81.0,82.0,neutral,positive,positive,positive
678619230972059648,#socialmedianight #anisbourahla anis ana amina men lmeghrib nebghiwk bezaf rak cherefti lmaghrib l3arabi khalik m3a hanan o ihab o nassim :,77.0,74.0,78.0,positive,positive,positive,positive
582319664061108224,@user @user ana mn naw33 li 3ziz 3lihh tajdidd hhhhhhhhhhhhhhhh,79.0,72.0,73.0,positive,neutral,positive,positive
578598986384297984,#Ibtissamtiskat KOLCHI yechof la vidéo yallah https://t.co/bcAAiH5HLy,73.0,72.0,79.0,neutral,neutral,neutral,neutral
702203849604526081,@user hna m3ak hanona bghinak tghani lina wla diri m3ana social media f7al rapha plllllllz,73.0,82.0,81.0,positive,positive,positive,positive
579774706192121856,ahssan youmm howa fachh lbassti tkchita oghaniti sla oslam 3la rassol lahh kol ayamkk kantt wa3raa @user #IbtissamTiskat,73.0,82.0,81.0,positive,positive,positive,positive
1564874513875173376,ychedha lik ywsaa lik said,73.0,72.0,74.0,negative,negative,negative,negative
741447984836161536,@user mashi nti li 9alt li ila chaft mouh nakaml wala la 😈,79.0,72.0,73.0,negative,neutral,neutral,neutral
757934920773824512,@user wach 7enaw lih wla lla ?,73.0,81.0,82.0,neutral,neutral,neutral,neutral
632603366561050625,@user kathdri 3la yacine wla yassine ? 😁,73.0,81.0,82.0,neutral,positive,neutral,neutral
644838843087233024,@user @user o3jbna rasena ofrhanine bdouniya khlina likom net o retweet ajmhor fabour net rah bla flous dkechi 3lache,77.0,74.0,78.0,neutral,neutral,neutral,neutral
552078694689538048,@user Ana mn ass7abe l massla7a !! hhh,73.0,82.0,81.0,neutral,neutral,negative,neutral
598096657432113152,@user waw basoma 9albi saghir la yt7amal,73.0,74.0,72.0,positive,neutral,positive,positive
892516666822754308,@user ihab brojola khliha ghi jour whet l clip hhhhhhh,73.0,82.0,81.0,neutral,positive,positive,positive
1462270372766695427,"@user Machi darori tkhayel m3aya bnek de 5 ans chiyar chi lo3ba jatek Nel 3aynina. Dabezti m3a jara, konti kharja m'en bab we weld l7awma Tira fe ballon Jak nel 3aynina mohim tzer9atlek l3aynina we sab7a khadama had make up tutorial ye9dar ynef3ek https://t.co/pycy3XR9zv",77.0,74.0,78.0,negative,neutral,negative,negative
670728465465872384,Hadik kon tlaa dak lihodi top 1 koun daha kasar aliha chi lila hit sahla ou mamrabiach ou makathchmch,73.0,81.0,82.0,negative,negative,negative,negative
747507565437796352,#ENG tllat biha liam 7asla ghir m3a l'Islande,73.0,82.0,81.0,negative,negative,negative,negative
580113790643081216,@user mlkom kaberto mawdouuu3 howa 9al idafa l abdsalam hit ibtissam ghadiflih ka moghaniya famo hadra fin ghada,73.0,82.0,81.0,negative,neutral,negative,negative
581466061943533568,@user Kaynta9do f Mawazin ze3ma w kay9ol lik kaykhesro flous cha3b w dik lhadra dyal lKilo !! nsaw bila Ibtissam rah fih had l3am !!!,73.0,82.0,81.0,negative,negative,negative,negative
678626421795893248,@user Hta ihab kan mdlol sohila mais magolna walo.omahafdx naxid lwatani dyal blado omagolna walo makay3awanx hanan omagolna walo,73.0,72.0,74.0,negative,negative,neutral,negative
570313097472290818,@user @user @user @user @user @user qhertek yaki nti o f7alk hdrtk naqsa zayda ghir mo5lafat l7orob,77.0,74.0,78.0,negative,negative,negative,negative
1111603885641289729,"Fach l prof dyal communication katsm3ek glti ""un video"" https://t.co/cDclUqeKuT",73.0,72.0,79.0,neutral,neutral,neutral,neutral
695640251063234564,@user kholasat lmawdo3 lah yahdi ljami3 o fi lakhir madaym ghir l3amal salih mayanfa3 la hanane la ihab,73.0,81.0,82.0,positive,positive,positive,positive
581217826637291520,@user @user akidd whna ghadin nb9aww fanz dialkom ila labad kanhma999 3likomm,73.0,74.0,72.0,positive,neutral,positive,positive
684819818466426880,@user hhhh 3la asas anaha sakna f maka,77.0,74.0,78.0,neutral,neutral,negative,neutral
577961441036279811,@user salam nihad 3afak sawli ibtissam 3la video clip maghribia w aftakhir et merci,77.0,74.0,78.0,neutral,neutral,neutral,neutral
577463772224290816,@user saraha makaynch bhalak wallah lah ikhalik dima bhal haka khayyy,73.0,82.0,81.0,positive,positive,positive,positive
1396588371540070403,"@user @user Trans Almou nta w zhrak t9dar tti7 f wa7d jdid 7ssan mn CTM c+ o t9dar tti7 f wa7d kfass mn trans KAM ""7ni9za"" 😅",77.0,74.0,78.0,neutral,neutral,neutral,neutral
831930200413896704,@user kichri m3ahom m3refa 3la 9bel followers w bach fach tji okhet ystdifha momo,73.0,74.0,72.0,neutral,negative,negative,negative
851792376683167744,lyom salit my duties bkri nmchi n3ss ta y9rb ybda l match,73.0,72.0,74.0,positive,neutral,neutral,neutral
644236504877936644,@user Hahhahahhahahahah 😂😂😂😂 ana aktariya kankteb b français katjini sahla ela arabe 😂 w bayash eraftini yana hahhaha?,73.0,82.0,81.0,positive,positive,positive,positive
1255884644114989057,Sbe3 rjlik lkbir fach katkhrej mn l7mam w kitkmech https://t.co/MFAoGAkXc7,73.0,82.0,81.0,positive,positive,positive,positive
685086693683277824,@user nahno jomhor najm ihab amir ladi ta3arada litazwir f staracademy b3da mafadaha moara wa tala3ob f staracademy,73.0,72.0,79.0,negative,negative,positive,negative
652229439028334593,@user @user ana man awil kant khayfa,79.0,72.0,73.0,negative,negative,negative,negative
577809547395465216,@user doziv khass ngoli ach ne9latli wahed bent,73.0,74.0,72.0,neutral,neutral,neutral,neutral
693969422747312128,@user ana kanhdar m3ak ghir bl2adab ya3ni ana bghit n9olik wach hna makanbghiwch li yhdar 3la hanan wala yktab 3liha hta haja khayb,73.0,81.0,82.0,negative,positive,positive,positive
573881319245103104,@user men sebah ou ana kankteb chekon 3endo emailat hta wahed majawbni,77.0,74.0,78.0,negative,negative,neutral,negative
712387310252380161,@user la hada dima Tank o khli tatkoun team mourak o dkhol b ulti Hhhhhhhhhhhhhh o rj3 o khli l AD ytklfou,77.0,74.0,78.0,neutral,neutral,neutral,neutral
702605061348847619,@user nn db bghina sadara khaliw tnsta hta nwes3o lfari9 pklkllllllllzzzzzzzzzzzzzzzz,73.0,74.0,72.0,neutral,neutral,positive,neutral
716672736546959360,#المباقيش_اشتاقو_لحنون_ورافي Allah ismah l had l mkhlo9a @user chehal wana kn3ber o flakhar gltli l hamla f 6,73.0,81.0,82.0,negative,neutral,neutral,neutral
584346114834489344,@user hna bikhir ahbiba twahachnak bzaf okanatmanaw tkoni bikhirr,73.0,81.0,82.0,positive,positive,positive,positive
739210180269867009,"@user hada momtil , wld 3adil imam",73.0,81.0,82.0,neutral,neutral,neutral,neutral
733341765672001537,@user @user hhh machi ana li saybto khti LAH ikhliha lina,73.0,82.0,81.0,neutral,positive,positive,positive
664262265529606144,@user awdi li 3ando rah 3ando o hia ban lia 3andha matériel mezian lol ghadi temchi be3id hhh,79.0,72.0,73.0,negative,negative,neutral,negative
709709748984266752,@user wach darori 5asni nkamal oghniya,73.0,74.0,72.0,neutral,neutral,neutral,neutral
746892289360953344,@user @user howa9almkherjtch mn darha 3la nhar lihetofih chouf tv khabar ama ibtissam hdrt 3la nhar 21limssawra fih certeficat,73.0,82.0,81.0,neutral,neutral,neutral,neutral
577267728215617536,@user @user i9dar icone crème mohim dok wassafat dyal les salades katl9ayhom mnw3iin ..mohim mn id ibtissam ghatkon chi haja bnina,73.0,82.0,81.0,positive,positive,neutral,positive
653323272461905920,@user Hhhh lah yster mn zinha yla gelsat fedar Hhhh aussi aussi 3ellah soon,77.0,74.0,78.0,negative,neutral,neutral,neutral
716042180159279105,Fre7na mejmou3in f 3erss khouya #Islam_Lahmam et #Assmae. Allah ikamel lihom b' l'khir ou… https://t.co/1ZMtgNuFyB,79.0,72.0,73.0,positive,positive,positive,positive
568176390694166528,kayn chi mayt9sa ? #Expressionmarocaine 3awnona please sawto 3la Ibtissam lmaghribia f http://t.co/dXEtx7aPlu,79.0,72.0,73.0,neutral,positive,positive,positive
683791889909284865,@user tani haja raha hta hadik li ktabto fatin kant katlbas m9azab ou nhar ou metal m3a mortada ou souka hta hiya chhal bkat 3la rafa,73.0,82.0,81.0,negative,negative,negative,negative
613539449956343808,@user bsoma kbida dyaalna thamay fi rasak koli mzyan chorbi lma hh bach mt3tchich bosaaaa,73.0,72.0,74.0,positive,positive,positive,positive
632133742493044736,@user hhhh la9labtiha sawroni o ana na3as,73.0,72.0,74.0,neutral,neutral,neutral,neutral
1375365147775098883,"@user Jayba lik chi khbar lkhir haka kano y9oulo jdoudna ""khbar lkhir a lalla 7lima tagrramt"" raha cherifa 😅",73.0,81.0,82.0,positive,positive,positive,positive
580053959978721280,@user @user wa bezaaaf mfrouucha khali ghir chwiyat wa9t ba3da hhhhhhhhhhhhh,79.0,72.0,73.0,negative,negative,negative,negative
663397952933732353,Hbiba nbghiwk bzf fmaroc khlik m3a ihab hanan rafa ghniw mghribi goli lihom ighniw lik happy birth day #socialmedianight #souhailabenlachhab,73.0,82.0,81.0,positive,positive,positive,positive
1232440831220469760,2006 : Had Siyed Kan Fel Wydad Rbahna 3la Dharkoum Botola 2010 : Had Siyed Mcha L raja 3awtani Rbahna 3la Dharkoum Botola 🤷‍♂️🤷‍♂️ https://t.co/AmTZbxWReI,73.0,81.0,82.0,positive,positive,positive,positive
1378693134746537987,"@user @user Sir 7ta b les talons, b9ay Ghir galssa 7da tomobile",73.0,82.0,81.0,neutral,neutral,neutral,neutral
673875283691364353,#رفاييل_ابن_المغرب yalah nachto lhashtag w bayno hobkom la rapahel bi lmaghrib w ydkhol l trend #RaphaelJabbour,73.0,72.0,79.0,positive,positive,positive,positive
754691751147892736,@user hadi hiya khasak tafahmi ach ya9sad https://t.co/t6LtoAULN4,73.0,81.0,82.0,neutral,neutral,neutral,neutral
1563988885817925634,machi rajelha a tkhrej lina termoussa,73.0,81.0,82.0,neutral,neutral,negative,neutral
794662001758720000,@user hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh 3andak nti talbi fina nlouhou lik 9ar3a dial lma @user,73.0,81.0,82.0,positive,positive,neutral,positive
601754744424632320,@user @user mafakartich danya wa zman hada alahoma la chamata :-\,73.0,72.0,79.0,negative,negative,neutral,negative
675402454863884288,@user ntmena dir chi video jdid,73.0,82.0,81.0,neutral,positive,neutral,neutral
757298973518532608,@user ghaltat mo7amed khamisn hamach sa7rawyin w rifiyin f 7arb mais rifiyin rjal wakha 7awlto tghrohom rafdo w kayn khawana tb3okom,73.0,72.0,79.0,negative,negative,negative,negative
630442714815987712,@user ana mohim 3adi howa ibtissam 7it inssana katstahal,79.0,72.0,73.0,positive,positive,positive,positive
1246084762873131010,Hada Disk talet li tanlo7 👌 #TCHARAYE7 kayen Daba f stream☔ Disk jdid kola simana ma7edna kamline chadine fel 7jr Si7i 🖕😭 #stayathome o tmezzek #SETACH3 #MOLTRAP Link in BIO à Rabat-Salé-Zemmour-Zaer https://t.co/jhqdNnyNVs,77.0,74.0,78.0,neutral,neutral,positive,neutral
843233461557252097,makantsenachh l intro bach nbda kan3tek skhoun bach tn9ezz kan3tek lbared bach tehda,73.0,72.0,79.0,negative,negative,negative,negative
594985394539778048,@user hhhhhhhhhh saraha la 3ala9a awili choha mskina hachmat asmaa omakatstahalch irabhoha hiya l3ayana fihom,73.0,81.0,82.0,negative,positive,negative,negative
1286616843139125248,@user @user Bghit ghi nchof mo o bah kidirn,79.0,72.0,73.0,neutral,neutral,neutral,neutral
1562128867745218560,@user Bghiti t3raf chno lifya zwin ?swl mamak t3wd lik 3la zebi kikayjiha blil. Ps: ana zelal mok,73.0,74.0,72.0,negative,negative,negative,negative
683079970302877696,@user lah yja3lk tlih achmkara lkhanza mnin katkhrjo tfoo 3la moskhin,73.0,81.0,82.0,negative,negative,negative,negative
578299907850813440,@user mafhemtch lach madarch l betty follow,73.0,72.0,79.0,negative,neutral,neutral,neutral
683681560399339520,@user Roka lghzala thlaw fi Ihab bzzzzzzzzf w 9olilo bili l'effectif li ja hier lmatar kan ghi un échantillon man jomhoro,73.0,82.0,81.0,positive,positive,positive,positive
587674212824920064,@user @user j pense dakchi d charikat mohal tjawb 3lih ..nsswlo 3la hafalatha o aham haja tour o fo9ach ghada l UAE,77.0,74.0,78.0,neutral,neutral,neutral,neutral
683083922612338689,@user @user 7na m3a hananeeeeeeeeeeeeeeeeeeeeee ou sirii tmotiii okkk nti ou @user derab rassk nta m3a 7it ok,73.0,81.0,82.0,negative,negative,negative,negative
731917300144562177,@user @user @user ma fihach b7alk loooool o malk tmaar l9itiha tsawwar m3aha,73.0,81.0,82.0,neutral,neutral,negative,neutral
585967502443814912,@user ouii latifa fenana kbira omn wahed nahiyahadik hiya khedmatha kathajem fenana ..f ga3 mo9abalatha ..walakkin hiya majebdatch,79.0,72.0,73.0,positive,positive,positive,positive
747192662856450048,@user ana bkiiit toma kadahko hhh,73.0,74.0,72.0,negative,neutral,neutral,neutral
1193893693910110209,@user Machi diali diaaaali Hhhh Beghit weheda diali ghir bou7di genre tekoun 3endi la clef et le fkih yede3i ghir me3aya looool,73.0,81.0,82.0,neutral,positive,neutral,neutral
593919763384008705,@user hahaha o malek a khoya 3liha :D sir tferej lik f shil film ola shi concert :D m7emmeq rasek ghadi tesneq nawawi :D,73.0,72.0,79.0,negative,negative,neutral,negative
1262924859186860032,@user 3ndek chi 7ell a khay Tarik ?,73.0,74.0,72.0,neutral,neutral,neutral,neutral
595995407978799104,@user chno logiciel li katkhedmi bih ?? bghit ta ana ndir tasamim,73.0,72.0,79.0,neutral,neutral,neutral,neutral
1455283935219421194,Ghir bghit njarab conixion https://t.co/7B7dGZLDjH,79.0,72.0,73.0,neutral,neutral,neutral,neutral
1470025700358955011,@user Hna o machi hna 🤚,73.0,72.0,79.0,neutral,neutral,neutral,neutral
591047207698173952,@user @user @user ahh hata ana 3atito odb jat wahda khra yalahh lila hadii,79.0,72.0,73.0,negative,negative,neutral,negative
1276954487089922048,@user @user Hadi khassek 36-28 w tleb ze8rek,73.0,82.0,81.0,neutral,neutral,negative,neutral
572152444114878465,soltana ghir b33d 3la lghna ma3ndkx sawt,73.0,82.0,81.0,negative,negative,negative,negative
1219055092499984385,@user metro ou 77 cm baraka 3liya ana yak hadik li 3ajbani sghir menni 7ouwa lmouhim,77.0,74.0,78.0,neutral,neutral,positive,neutral
619949228249489408,@user hadechy li kerite f hespress :p,77.0,74.0,78.0,neutral,neutral,neutral,neutral
820792574738841602,@user machi ta l dik daraja mais z3ma machi nhdr real barca messi messi tt le temps fhmti,73.0,82.0,81.0,positive,positive,neutral,positive
817073627409555456,#TeamBTS #SOOMPIAWARD imta gadi ttawar taknologya o nwaliw nmchiw finma bgina ilagamadna 3ynina hh magatbkache chihaga smitha maghrib hhh,73.0,81.0,82.0,positive,positive,neutral,positive
777286355269390336,@user @user @user 7na khaybin l pjd houma li nass mzyanin,73.0,82.0,81.0,negative,neutral,negative,negative
574695849374183426,@user @user @user aussi knt chayfaha rir hya ou dak nwiess li dekhel flkher mai db drt lihom bjoj bloc,79.0,72.0,73.0,negative,negative,negative,negative
635127814178664448,"@user Jamalikk B Kel Chi Ya Diva , Malika b 2akhla2ek w Mahabtek , Love you",73.0,72.0,74.0,positive,positive,positive,positive
740670770645471233,L97ab rbbhom tayjiw ll9hwa w taytl9o lmzzika dial sou9 l7ad,73.0,82.0,81.0,negative,negative,negative,negative
640604330597462016,https://t.co/cjJsU3La3p Guys ajiw n3awdou nsd3ouu hadii wakha 9alttlina ah ms mahdratch m3a mounir wla zineb #zinaboussamasoon,73.0,82.0,81.0,neutral,neutral,neutral,neutral
1220729440558297091,Oooooooooohhhhhh ou l coupe d'Afriiiiiiiiiiiiiiique Oooooooooohhhhhh ou ch7al sawiiii Oooooooooohhhhhh mebrok 3liiiiiiiik Eeeeeeeeeeehhhhhh ya raajaaawi💚 https://t.co/t4pbAEXSTi https://t.co/2buKMm6JdB,73.0,82.0,81.0,positive,positive,positive,positive
669289897182806019,chkoun 3endo la vidéo li hadrat fiha fella 3ela ibtissam f la radio plzz #IbtissamTiskat,73.0,72.0,79.0,neutral,neutral,neutral,neutral
702466205253242880,@user awediii maywasslk ghir limktab lik khaliha dir mafjahdhaa bghit ana dakdolm likidlam nass ikhrej liha f teriktha ...,73.0,72.0,79.0,negative,negative,negative,negative
675826252121509890,@user @user @user 'en suis sur que ihab Ghaywslo had L video Ghay9mcho flmacha3ir Ms ma3lich msab ywssl aykun mwhchkuum,73.0,81.0,82.0,negative,positive,positive,positive
618560442215100416,@user @user @user @user @user maryoma matsad3i Rsak m3a l3anz ra sar7in masak chwiya ydo5lo kouri hhhhhh,73.0,72.0,74.0,negative,negative,neutral,negative
598502456402776064,@user madiri siri do5li rassak chomir siri say9i lmouk wjafi liha w3awniha nti m9abla liya ma3yor banadam bidon tarbiyaaaaaa,73.0,74.0,72.0,negative,negative,negative,negative
584883806890516480,@user hado mesakin me3erofa 3lihom tachefarat machi jedida 3lihom kon znz menhom nemchi ghir nfek machakil dyal jou3 li 3endhom,73.0,81.0,82.0,negative,neutral,negative,negative
716733230536335362,@user dokhli sou9 rassek a kheti yak hnekha hadak hhhhh khalik f ihab o sohaila o 9albi 3ela ibtissam,73.0,74.0,72.0,negative,negative,negative,negative
1135603352786604034,Daba hada son équipe a un match crucial de maintien ou houwa m9abel le WAC . Ash ghadine samiwh ? https://t.co/R4AwXDJp7c,73.0,82.0,81.0,neutral,neutral,negative,neutral
687414828319813632,@user mzyana ntmanaw tb9aw diman da3mou hanan li anha madart hta haja li aya chakhs ou nda3mou ba3dna ntouma hanan ou hna souhaila,73.0,74.0,72.0,positive,neutral,positive,positive
631230335796142080,@user @user ibtissam mamsalyach l tafahat mihrajanat o duo m3a 3alamiyini ma dakhloha f fachal kenza ok samo mareba bik in morocco,73.0,82.0,81.0,negative,positive,negative,negative
591758130209542145,"Liberland katqelleb 3la lmowatinin o mabaghash le3reb, malna 7na yhoud yhoud???",73.0,82.0,81.0,negative,negative,negative,negative
683402025804152833,@user @user nmot 3likom ana f meknes mamchitch lmatar mohim hmrolo wjho bchi isti9bal 3adim,73.0,82.0,81.0,positive,positive,positive,positive
1272132711587643394,Douk sba7at li katsb7 dar kamla tghwet 3lik 🥰🥰🥰🥰,73.0,81.0,82.0,positive,positive,negative,positive
680811035733962752,@user bhal lwalida fach knt ba9i sghir kanmchi l7emam m3a lwalid Kant katgol lia matkhelich lkessal i9areb lik ... 😂😂,77.0,74.0,78.0,negative,neutral,neutral,neutral
1159575743074119707,@user Ya akhi hadak Wjhak wla gfak Kont na7tarmk lyoma ta7ti mn nadari ya3ni ba3d kol hada watara anna taraji yasta7i9 al kass F you,79.0,72.0,73.0,negative,negative,negative,negative
612275101585772545,@user l raja khrjat f 79 min,73.0,72.0,79.0,neutral,neutral,neutral,neutral
743512356202946563,Salam kidayrin alhbab lyouma sehd oul3jaj f agadir bnisba lohkm 3la aljamila jihan howa anaha dir zif oumtaakd 100% ghayji m3aha,73.0,72.0,79.0,negative,positive,positive,positive
643418321254285312,@user hya rak tayh 3la chi sel3a mezian 😂😂,79.0,72.0,73.0,positive,neutral,positive,positive
568437876268126208,@user @user hadok les sauvages mathadrich m3ahom rak 3arfa mawaslahomch l7dara bach ywlliw kif bnadem,77.0,74.0,78.0,negative,negative,negative,negative
710228697219989504,@user akid ya ahla hanooooan mmmmah 3lik khask takoni 9wiya bzaf arifiya dyaliiiiii,73.0,74.0,72.0,positive,positive,positive,positive
1206946837460144128,Fes fiha gji m39ouda w tbissla chi haja akhra m3rftch https://t.co/b1G2pqeFad,73.0,74.0,72.0,neutral,negative,negative,negative
695043144304496641,@user alaj oa3lam makaynach ti9a fdrari ila ba9i kaybghiha y9dar ynsa kolchi li darat lih,73.0,81.0,82.0,negative,neutral,negative,negative
660800087577264129,#MohammadSaad #SoukainaChekaoui #StaracArabia Rajl howa lklma wdb ktachft eno Mhamad Ma 3ndo Klma Wa3d souka ydir m3aha l eval okhwa biha,73.0,82.0,81.0,negative,negative,negative,negative
686612880658173953,@user @user @user hhhhhhhhhhh rah men dak nhar sift liya chi 3 marrat kaysawal 3la site hhhhhhhhhh,73.0,72.0,74.0,positive,neutral,neutral,neutral
674016002020130816,@user Hhhhhh awddi ana fin makanu chi joj ftag ydabzo nji nslah Yzidouni tana aww hagrinni Hhhhh,73.0,82.0,81.0,negative,neutral,negative,negative
1185319283867443200,@user Goultha Lik! Khate ta7riri tbedel 😂 Chi l7ima allah 7afdak 😬,73.0,82.0,81.0,positive,positive,positive,positive
1553140777579995136,@user Khellik lili chnou tay 3jbek daba ntle9 tuto youtube,73.0,82.0,81.0,positive,positive,positive,positive
685134991777513472,@user @user @user @user inchaalah ana mn jihti tayhemoni ghir wlad bladi ama taba9i y3omo fbherhom,77.0,74.0,78.0,negative,positive,positive,positive
552951586767777794,@user @user hhhhhhhhhhhhh dahktinii ou makan fya li dhhakzidi chi3er hhhhh,73.0,82.0,81.0,positive,positive,positive,positive
1095466089247633408,Wa sir a sa7bi ra tmzzkna l metal yamat lmp3,73.0,81.0,82.0,neutral,neutral,negative,neutral
690498993336483840,@user @user @user sirii nti mrida lah ychafik 3andak mard smito hanane bagha tlahina 3an taswit tiri tiriii,73.0,72.0,74.0,negative,negative,negative,negative
1104092557250908161,@user @user ghir zlij twil hadak 😂 nsit madrtch tiles 🤷🏻‍♂️,73.0,81.0,82.0,neutral,positive,neutral,neutral
1272274953430282242,@user @user @user @user Chi swimina dyal sber m3aha o tweli mzn inshallah EXO @user @user @user,77.0,74.0,78.0,positive,neutral,neutral,neutral
686652619700465664,@user @user trend hanane o dkhlatlih mchi mera mchi 2 lmosaba9at glt lik mchi kolchi 3arf bihom o kayswt !!,73.0,81.0,82.0,neutral,positive,neutral,neutral
672156542800691200,@user @user hhhhh wayli wach bsa7 ?,73.0,74.0,72.0,neutral,neutral,neutral,neutral
684836441411731456,Machi pique .. Bghina terhbou b touran 😆,73.0,81.0,82.0,neutral,positive,neutral,neutral
591982687784677376,@user @user hasounti labass 3lik SoukainaBoukries #SoukainaBoukries,73.0,81.0,82.0,positive,positive,positive,positive
674710120757071873,@user hhhhhhhhhhhh wllah 7ta ntia 3alaaaaam ghi raj3i a7biba raha bnt bladna hia mzyana ghi nia dir li bghat raha bnt lblad,77.0,74.0,78.0,positive,positive,positive,positive
1320862156913520641,@user Maykon bass 3andak al 3awda,73.0,82.0,81.0,positive,positive,positive,positive
688439115319218177,@user ichraq habibt lmgharba khtak machalah 3liha bousiha lina ou hna ghadi nkono m3aha wa hadchi machi ghrib 3la twanssa,73.0,82.0,81.0,positive,positive,positive,positive
722893847391383552,@user chi nhar rayskat lya l9alb,73.0,81.0,82.0,negative,neutral,negative,negative
676865597867556864,Souka souka soukinaaa merCi Bb 3la Follow ♡♡ Nmout Fiik Ana'h… https://t.co/UrSOaPvYOY,73.0,82.0,81.0,positive,positive,positive,positive
820768805509070848,@user SALAM DOUNIA AZZOUZ TASLI BYA 3AFAK MHATLI NAMRA 0615812877,77.0,74.0,78.0,neutral,neutral,neutral,neutral
1551391134777331713,@user Ji l beni mellal o tchoufi,73.0,82.0,81.0,neutral,neutral,neutral,neutral
1565099714479112193,wash f l3rayesh 3andna kamlin nef kemara ula ghe ana mdowkha?,73.0,82.0,81.0,negative,neutral,neutral,neutral
559695906979975169,@user kon kan mghribi kon gal lih 1 - 0 😂,73.0,82.0,81.0,neutral,positive,positive,positive
753391510037602304,@user HNA BRAINAK TGIB LINA AMINAKARAM FRACHID SHOW,73.0,82.0,81.0,positive,positive,neutral,positive
1361108956727361543,@user @user Rihab hatim taya7 f sa7ibtk,77.0,74.0,78.0,negative,neutral,neutral,neutral
558002222878195712,demain Corée de sud contre uzbekistan à 7:30 dit à bouto ghi jib lmanta o batt temak,73.0,74.0,72.0,neutral,neutral,neutral,neutral
1396212038112788481,@user @user @user rah 3ayni 3lik makayn ghir da9 w skat w ktebt hakda bel3ani bach ma yfehmo 7ta zfta 🤣🤣 khali tarjama tnef3o 🤣🤣,73.0,72.0,74.0,positive,positive,positive,positive
659829890884214790,@user wjhek 9asseh mal9iti chkon t3ayrri ra sydeek hadaak a l9erda fnane 3alaami o machi ay fnane goliha o chli biha fomok #StaracArabia,77.0,74.0,78.0,negative,negative,negative,negative
1242917828656877568,@user Defined a khouya dakchi fel library li ma baynach 7it ma katbthach,73.0,74.0,72.0,neutral,neutral,neutral,neutral
703589845411692544,Ouf ba3da machi beurk 😂😂😂 https://t.co/ZbcErmgSSA,73.0,72.0,79.0,neutral,neutral,neutral,neutral
601543682592931840,#IbtissamTiskat pllllz sawtou onachro mathawnouch kan far9 ktar mn 200 sawt daba wla 97 yalaah !!,73.0,82.0,81.0,negative,positive,positive,positive
580346731105280000,@user 3la 9bal hadik ljarida dial lkuwait lihamchat btissam,73.0,82.0,81.0,negative,negative,negative,negative
670780787529224193,@user puisque mamtawlach f l academy bazaf au moins l wal9t li ba9ya fih tastaghalo tcharaf soratha,73.0,82.0,81.0,neutral,positive,neutral,neutral
